Food,quantity,Demo_Group,Sex,cost_day,Cost_1000kcal,ciudad,fecha,escenario
Azúcar sulfitada,532.2268203405163,14 a 18 años,1,2514.4123197906483,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,511.7956964594457,19 a 30 años,1,2417.8890563428104,1190.0062247167352,CALI,2024-04-01,q2
Azúcar sulfitada,482.7421716151133,31 a 50 años,1,2280.6307709463804,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,438.5859414811083,51 a 70 años,1,2072.0224017300025,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,412.3621988433249,>70 años,1,1948.1329263419047,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,634.8607677581864,gestantes < 18 años,1,2999.2884138789304,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,631.4430516231738,gestantes 19 a 30 años,1,2983.1420130832607,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,602.3895267788413,gestantes 31 a 50 años,1,2845.88372768683,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,642.4174428211587,lactantes < 18 años,1,3034.9886006204324,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,638.9997266861461,lactantes 19 a 30 años,1,3018.8421998247627,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,609.9462018418135,lactantes 31 a 50 años,1,2881.583914428332,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,279.75159256032737,1 a 3 años,0,1321.6373619892024,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,361.8143643648866,4 a 8 años,0,1709.3285427709923,1190.0062247167355,CALI,2024-04-01,q2
Azúcar sulfitada,505.44267832640804,9 a 13 años,0,2387.87533578032,1190.0062247167357,CALI,2024-04-01,q2
Azúcar sulfitada,691.8723089557052,14 a 18 años,0,3268.629446834726,1190.0062247167355,CALI,2024-04-01,q2
