"ciudad","fecha","pm","pme","n_deciles","afford_coca","afford_cona","gap_coca_pm","gap_cona_pm","gap_coca_pme","gap_cona_pme"
"CALI",2024-12-01,23.1097782749214,8.31453702253095,10,5.06849315068493,19.0867579908676,-18.0412851242365,-4.02302028405382,-3.24604387184602,10.7722209683366
"MEDELLIN",2018-01-01,16.6234722075135,2.04933374329305,10,1.83279742765273,13.1612903225806,-14.7906747798607,-3.46218188493281,-0.216536315640312,11.1119565792876
"MEDELLIN",2018-02-01,13.796928150242,2.98369334084197,10,2.52279635258359,10.3039513677812,-11.2741317976584,-3.4929767824608,-0.460896988258385,7.32025802693918
"MEDELLIN",2018-03-01,14.2876136767667,3.35149977409379,10,2.55255255255255,10.2102102102102,-11.7350611242142,-4.07740346655649,-0.79894722154124,6.85871043611642
"MEDELLIN",2018-04-01,12.9725476521366,2.06783613116359,10,1.99376947040498,9.84423676012461,-10.9787781817316,-3.128310892012,-0.074066660758602,7.77640062896102
"MEDELLIN",2018-05-01,12.8793340057374,1.84300988917191,10,1.42857142857143,9.91253644314869,-11.450762577166,-2.96679756258874,-0.414438460600478,8.06952655397678
"MEDELLIN",2018-06-01,14.324492951418,3.23606615899924,10,2.22222222222222,9.2156862745098,-12.1022707291958,-5.10880667690817,-1.01384393677702,5.97962011551057
"MEDELLIN",2018-07-01,11.3586422221157,1.71506299029503,10,1.32492113564669,8.67507886435331,-10.033721086469,-2.68356335776234,-0.39014185464834,6.96001587405829
"MEDELLIN",2018-08-01,13.8249809126652,3.34472405092501,10,2.46105919003115,9.84423676012461,-11.363921722634,-3.98074415254059,-0.883664860893853,6.4995127091996
"MEDELLIN",2018-09-01,15.0987451560338,2.2041649431935,10,1.72307692307692,10.0615384615385,-13.3756682329569,-5.03720669449533,-0.481088020116579,7.85737351834496
"MEDELLIN",2018-10-01,12.7691011694469,4.51581934273287,10,4.26229508196721,10.5901639344262,-8.50680608747965,-2.17893723502063,-0.253524260765658,6.07434459169336
"MEDELLIN",2018-11-01,13.9882010336039,2.04330092188854,10,1.50442477876106,9.94100294985251,-12.4837762548429,-4.04719808375142,-0.538876143127479,7.89770202796397
"MEDELLIN",2018-12-01,14.5994194577717,2.87393394432079,10,1.80685358255452,10.809968847352,-12.7925658752172,-3.7894506104197,-1.06708036176627,7.93603490303123
"MEDELLIN",2019-01-01,26.9912611383234,3.99704696889202,10,2.90519877675841,14.1590214067278,-24.086062361565,-12.8322397315956,-1.09184819213361,10.1619744378358
"MEDELLIN",2019-02-01,26.203912921458,4.5177562491414,10,3.24786324786325,13.019943019943,-22.9560496735948,-13.183969901515,-1.26989300127815,8.50218677080162
"MEDELLIN",2019-03-01,28.458968080926,3.97117465921559,10,2.71293375394322,11.8296529968454,-25.7460343269828,-16.6293150840806,-1.25824090527238,7.85847833762983
"MEDELLIN",2019-04-01,24.711652881277,3.82162683356034,10,2.75862068965517,11.5408805031447,-21.9530321916218,-13.1707723781323,-1.06300614390517,7.71925366958431
"MEDELLIN",2019-05-01,26.1204190903227,3.98607166324372,10,3.14024390243902,11.5243902439024,-22.9801751878837,-14.5960288464202,-0.845827760804694,7.53831858065872
"MEDELLIN",2019-06-01,24.4202106526634,3.84715145818542,10,3.78125,11.96875,-20.6389606526634,-12.4514606526634,-0.0659014581854196,8.12159854181458
"MEDELLIN",2019-07-01,24.2759409771651,3.67345418224608,10,3.01948051948052,10.6168831168831,-21.2564604576846,-13.659057860282,-0.653973662765556,6.94342893463704
"MEDELLIN",2019-08-01,21.7836923753764,3.8966292981417,10,2.74691358024691,9.87654320987654,-19.0367787951295,-11.9071491654999,-1.14971571789478,5.97991391173485
"MEDELLIN",2019-09-01,24.8339281149753,4.07389512928258,10,2.75541795665635,11.2732919254658,-22.078510158319,-13.5606361895095,-1.31847717262623,7.19939679618326
"MEDELLIN",2019-10-01,23.1232107862542,3.18791548722382,10,1.95439739413681,8.89250814332248,-21.1688133921173,-14.2307026429317,-1.23351809308701,5.70459265609866
"MEDELLIN",2019-11-01,19.6455122211752,2.61249192152753,10,2.4,9.72307692307692,-17.2455122211752,-9.92243529809829,-0.212491921527533,7.11058500154939
"MEDELLIN",2019-12-01,22.4553683460877,2.48821906530822,10,2.27129337539432,9.71608832807571,-20.1840749706934,-12.739280018012,-0.216925689913895,7.22786926276749
"MEDELLIN",2020-01-01,16.7522736836602,3.30567352771056,10,2.33333333333333,7.84848484848485,-14.4189403503269,-8.90378883517537,-0.972340194377228,4.54281132077429
"MEDELLIN",2020-02-01,23.0614943831943,2.7090996345057,10,2.05438066465257,9.60725075528701,-21.0071137185417,-13.4542436279073,-0.654718969853136,6.89815112078131
"MEDELLIN",2020-03-01,25.7531018238446,6.31153790030482,10,5.66539923954373,16.6539923954373,-20.0877025843009,-9.09910942840736,-0.646138660761093,10.3424544951324
"MEDELLIN",2020-04-01,43.4597364298306,13.925403417032,10,11.461038961039,29.1558441558442,-31.9986974687917,-14.3038922739865,-2.46436445599303,15.2304407388122
"MEDELLIN",2020-05-01,47.3547363536263,18.6687673124434,10,14.1666666666667,34,-33.1880696869596,-13.3547363536263,-4.50210064577671,15.3312326875566
"MEDELLIN",2020-06-01,44.8844599076425,16.1955714745388,10,13.3526011560694,33.1791907514451,-31.5318587515732,-11.7052691561974,-2.84297031846947,16.9836192769063
"MEDELLIN",2020-07-01,43.7461566255909,14.845726105973,10,12.5501432664756,29.541547277937,-31.1960133591153,-14.2046093476539,-2.29558283949738,14.6958211719639
"MEDELLIN",2020-08-01,36.8209137887649,10.1633988684978,10,7.41839762611276,25.7566765578635,-29.4025161626521,-11.0642372309014,-2.74500124238506,15.5932776893657
"MEDELLIN",2020-09-01,31.6064796951152,6.8522696145501,10,5.88607594936709,17.9441430580671,-25.7204037457481,-13.6623366370481,-0.966193665183012,11.091873443517
"MEDELLIN",2020-10-01,27.5651407613199,4.21583084533919,10,3.31147540983607,16.1311475409836,-24.2536653514838,-11.4339932203362,-0.904355435503126,11.9153166956444
"MEDELLIN",2020-11-01,25.7183532711178,6.08983894265616,10,4.57413249211356,12.6813880126183,-21.1442207790042,-13.0369652584995,-1.5157064505426,6.59154906996214
"MEDELLIN",2020-12-01,28.1617472714753,5.66483011421745,10,3.57798165137615,14.5871559633028,-24.5837656200992,-13.5745913081726,-2.0868484628413,8.9223258490853
"MEDELLIN",2021-01-01,25.5193281348481,4.4468662697401,10,2.36111111111111,11.184668989547,-23.158217023737,-14.3346591453011,-2.08575515862899,6.73780271980694
"MEDELLIN",2021-02-01,27.1970873467803,5.10423657453473,10,3.6624203821656,13.0573248407643,-23.5346669646147,-14.1397625060159,-1.44181619236913,7.9530882662296
"MEDELLIN",2021-03-01,28.7163885541739,5.38371590606292,10,4.33224755700326,14.4299674267101,-24.3841409971707,-14.2864211274638,-1.05146834905966,9.04625152064718
"MEDELLIN",2021-04-01,30.4078688193004,6.14285279488531,10,5.03333333333333,17.0333333333333,-25.374535485967,-13.374535485967,-1.10951946155198,10.890480538448
"MEDELLIN",2021-05-01,29.6249255703357,4.44661755923724,10,2.66666666666667,15.8917197452229,-26.958258903669,-13.7332058251128,-1.77995089257057,11.4451021859857
"MEDELLIN",2021-06-01,30.2743079861429,5.08690513772002,10,4.14110429447853,16.7484662576687,-26.1332036916644,-13.5258417284742,-0.945800843241492,11.6615611199487
"MEDELLIN",2021-07-01,27.675634498645,3.24766006436485,10,2.27118644067797,13.5932203389831,-25.404448057967,-14.082414159662,-0.976473623686886,10.3455602746182
"MEDELLIN",2021-08-01,25.5435339143072,4.8852201798792,10,3.66366366366366,12.3423423423423,-21.8798702506435,-13.2011915719648,-1.22155651621554,7.45712216246314
"MEDELLIN",2021-09-01,27.2196890825521,5.69560657274942,10,3.90476190476191,15.968253968254,-23.3149271777902,-11.2514351142981,-1.79084466798751,10.2726473955046
"MEDELLIN",2021-10-01,24.5815805251998,5.13823520284775,10,3.71621621621622,13.3783783783784,-20.8653643089836,-11.2032021468214,-1.42201898663153,8.24014317553063
"MEDELLIN",2021-11-01,26.7292260811897,4.86597971436586,10,2.45341614906832,15.527950310559,-24.2758099321214,-11.2012757706307,-2.41256356529754,10.6619705961931
"MEDELLIN",2021-12-01,27.1790981927746,6.93323901848095,10,3.81944444444444,16.1111111111111,-23.3596537483302,-11.0679870816635,-3.11379457403651,9.17787209263016
"MEDELLIN",2022-01-01,31.1565799947878,8.81388867491884,10,6.15916955017301,22.8719723183391,-24.9974104446148,-8.28460767644866,-2.65471912474583,14.0580836434203
"MEDELLIN",2022-02-01,26.9968471247642,5.39896527403014,10,4.19795221843003,19.3199775585581,-22.7988949063342,-7.67686956620607,-1.20101305560011,13.921012284528
"MEDELLIN",2022-03-01,26.6683614310907,6.26210980264376,10,4.5016077170418,17.1382636655949,-22.1667537140489,-9.53009776549584,-1.76050208560196,10.8761538629511
"MEDELLIN",2022-04-01,22.1250641005237,3.933259003347,10,3.33333333333333,17.4829931972789,-18.7917307671904,-4.64207090324484,-0.599925670013665,13.5497341939319
"MEDELLIN",2022-05-01,26.3879115468239,4.49369312497222,10,4.12751677852349,17.1140939597315,-22.2603947683005,-9.2738175870924,-0.366176346448732,12.6204008347593
"MEDELLIN",2022-06-01,25.7391110820933,4.25008516241561,10,4.08026755852843,15.8528428093645,-21.6588435235648,-9.88626827272872,-0.169817603887178,11.6027576469489
"MEDELLIN",2022-07-01,27.2231136632692,5.9832239629836,10,5.55555555555556,22.2916666666667,-21.6675581077137,-4.93144699660255,-0.427668407428041,16.3084427036831
"MEDELLIN",2022-08-01,21.0999607614631,5.44524934998134,10,4.7766323024055,18.0758383694751,-16.3233284590576,-3.02412239198803,-0.66861704757584,12.6305890194937
"MEDELLIN",2022-09-01,22.6223431214368,4.65845312812738,10,4.18918918918919,17.2972972972973,-18.4331539322476,-5.32504582413946,-0.469263938938191,12.6388441691699
"MEDELLIN",2022-10-01,20.4371525569161,4.07636328790494,10,3.91608391608392,16.5384615384615,-16.5210686408322,-3.8986910184546,-0.160279371821022,12.4620982505566
"MEDELLIN",2022-11-01,24.1416871577061,6.23998059672729,10,4.85185185185185,16.3333333333333,-19.2898353058542,-7.80835382437273,-1.38812874487544,10.093352736606
"MEDELLIN",2022-12-01,23.5784635772511,4.24117133233147,10,4.51048951048951,19.0559440559441,-19.0679740667616,-4.522519521307,0.269318178158044,14.8147727236126
"MEDELLIN",2023-01-01,27.6419581073726,7.49166320462478,10,6.8231046931408,25.956678700361,-20.8188534142318,-1.68527940701158,-0.668558511483988,18.4650154957362
"MEDELLIN",2023-02-01,28.0937077193634,6.44888842395477,10,6.47260273972603,25.9931506849315,-21.6211049796374,-2.10055703443188,0.0237143157712625,19.5442622609767
"MEDELLIN",2023-03-01,26.1640281856151,7.7640430929729,10,6.90972222222222,25.8333333333333,-19.2543059633929,-0.330694852281813,-0.854320870750678,18.0692902403604
"MEDELLIN",2023-04-01,25.5616741592972,7.73302035188181,10,6.21722846441948,24.6816479400749,-19.3444456948777,-0.880026219222255,-1.51579188746233,16.9486275881931
"MEDELLIN",2023-05-01,25.4420944358275,5.41703019968342,10,5.36496350364964,19.5255474452555,-20.0771309321779,-5.91654699057205,-0.0520666960337843,14.1085172455721
"MEDELLIN",2023-06-01,19.9459740556193,3.96250416045408,10,3.79928315412186,17.9569892473118,-16.1466909014974,-1.98898480830742,-0.163221006332217,13.9944850868577
"MEDELLIN",2023-07-01,20.691491569962,3.41826144604555,10,3.10344827586207,14.0689655172414,-17.5880432940999,-6.62252605272063,-0.314813170183485,10.6507040711958
"MEDELLIN",2023-08-01,21.8125236422874,3.67700987921174,10,3.27338129496403,15.6474820143885,-18.5391423473234,-6.16504162789892,-0.403628584247707,11.9704721351768
"MEDELLIN",2023-09-01,21.6321958941926,3.57838120844253,10,3.16176470588235,13.9705882352941,-18.4704311883102,-7.66160765889848,-0.416616502560173,10.3922070268516
"MEDELLIN",2023-10-01,17.7972328527786,3.97045370383381,10,3.06859205776173,13.6101083032491,-14.7286407950169,-4.18712454952954,-0.90186164607208,9.63965459941529
"MEDELLIN",2023-11-01,22.8500428594051,5.46068779113866,10,5.32142857142857,16.8214285714286,-17.5286142879765,-6.02861428797651,-0.139259219710086,11.3607407802899
"MEDELLIN",2023-12-01,21.1096653938746,5.01421284276185,10,4.71264367816092,15.5172413793103,-16.3970217157137,-5.5924240145643,-0.301569164600934,10.5030285365485
"MEDELLIN",2024-01-01,24.4961439172203,5.47298170035829,10,4.61832061068702,18.969465648855,-19.8778233065332,-5.52667826836531,-0.854661089671271,13.4964839484967
"MEDELLIN",2024-02-01,21.3850558229797,6.39801480301796,10,5.37037037037037,16,-16.0146854526094,-5.38505582297974,-1.02764443264759,9.60198519698204
"MEDELLIN",2024-03-01,21.7412368349419,3.72630993068125,10,3.23529411764706,15.5882352941176,-18.5059427172948,-6.1530015408242,-0.491015813034186,11.8619253634364
"MEDELLIN",2024-04-01,20.4399982257355,4.05115170366521,10,3.05147058823529,16.1397058823529,-17.3885276375002,-4.30029234338256,-0.999681115429914,12.0885541786877
"MEDELLIN",2024-05-01,19.8845434231738,3.00974106960831,10,2.21014492753623,13.768115942029,-17.6743984956376,-6.11642748114484,-0.79959614207208,10.7583748724207
"MEDELLIN",2024-06-01,22.2985672869963,4.03367258125833,10,2.81021897810219,15.985401459854,-19.4883483088941,-6.31316582714228,-1.22345360315615,11.9517288785957
"MEDELLIN",2024-07-01,18.331645190479,3.8401220513308,10,2.50936329588015,12.8838951310861,-15.8222818945988,-5.44775005939284,-1.33075875545065,9.04377307975534
"MEDELLIN",2024-08-01,17.3853960130297,3.64213021118897,10,2.52747252747253,13.2234432234432,-14.8579234855572,-4.16195278958647,-1.11465768371644,9.58131301225425
"MEDELLIN",2024-09-01,15.2170159977352,3.19308514798418,10,2.60700389105058,11.011673151751,-12.6100121066846,-4.20534284598424,-0.586081256933593,7.8185880037668
"MEDELLIN",2024-10-01,15.3892902259858,2.41714777857126,10,1.30597014925373,9.73880597014925,-14.0833200767321,-5.65048425583659,-1.11117762931753,7.32165819157799
"MEDELLIN",2024-11-01,19.1268201754054,2.49818596223173,10,1.44486692015209,10.1901140684411,-17.6819532552533,-8.93670610696433,-1.05331904207964,7.69192810620934
"MEDELLIN",2024-12-01,17.0323440553278,2.24605969545566,10,1.71548117154812,11.3807531380753,-15.3168628837797,-5.65159091725247,-0.530578523907542,9.13469344261965
