"fecha","cona_cost.Demo_Group","cona_cost.Sex","cona_cost.cost_day","cona_cost.Cost_1000kcal","scenario"
2017-06-01,14 a 18 años,1,1308.8905, 619.4640,"lwr"
2017-06-01,19 a 30 años,1,1165.1514, 573.4495,"lwr"
2017-06-01,31 a 50 años,1,1130.1576, 589.7029,"lwr"
2017-06-01,4 a 8 años,1,1244.8341, 945.5117,"lwr"
2017-06-01,51 a 70 años,1,1170.0777, 672.0004,"lwr"
2017-06-01,9 a 13 años,1,1172.9381, 647.6002,"lwr"
2017-06-01,>70 años,1,1156.1653, 706.2372,"lwr"
2017-06-01,gestantes 19 a 30 años,1,2831.2337,1129.4084,"lwr"
2017-06-01,gestantes 31 a 50 años,1,2967.8706,1241.0150,"lwr"
2017-06-01,gestantes < 18 años,1,5056.6031,2006.2723,"lwr"
2017-06-01,lactantes 19 a 30 años,1,1551.4788, 611.5820,"lwr"
2017-06-01,lactantes 31 a 50 años,1,1499.5233, 619.2574,"lwr"
2017-06-01,lactantes < 18 años,1,1646.4229, 645.5555,"lwr"
2017-06-01,1 a 3 años,0,1086.1215, 977.9471,"lwr"
2017-06-01,14 a 18 años,0,1598.4265, 581.9373,"lwr"
2017-06-01,19 a 30 años,0,1807.5218, 641.0718,"lwr"
2017-06-01,31 a 50 años,0,1661.7708, 622.1779,"lwr"
2017-06-01,4 a 8 años,0,1332.6603, 927.7760,"lwr"
2017-06-01,51 a 70 años,0,1445.8389, 665.9289,"lwr"
2017-06-01,9 a 13 años,0,1234.5907, 615.2627,"lwr"
2017-06-01,>70 años,0,1348.9677, 665.9289,"lwr"
2017-06-01,1 a 3 años,1, 984.5901, 966.1317,"upr"
2017-06-01,14 a 18 años,1,1309.0608, 619.5446,"upr"
2017-06-01,19 a 30 años,1,1165.3428, 573.5438,"upr"
2017-06-01,31 a 50 años,1,1130.3467, 589.8016,"upr"
2017-06-01,4 a 8 años,1,1244.8977, 945.5600,"upr"
2017-06-01,51 a 70 años,1,1170.2551, 672.1022,"upr"
2017-06-01,9 a 13 años,1,1173.0621, 647.6687,"upr"
2017-06-01,>70 años,1,1156.3397, 706.3437,"upr"
2017-06-01,gestantes 19 a 30 años,1,2831.3539,1129.4564,"upr"
2017-06-01,gestantes 31 a 50 años,1,2967.9811,1241.0612,"upr"
2017-06-01,gestantes < 18 años,1,5056.7960,2006.3488,"upr"
2017-06-01,lactantes 19 a 30 años,1,1551.7590, 611.6924,"upr"
2017-06-01,lactantes 31 a 50 años,1,1499.8117, 619.3765,"upr"
2017-06-01,lactantes < 18 años,1,1646.6820, 645.6570,"upr"
2017-06-01,1 a 3 años,0,1086.1642, 977.9855,"upr"
2017-06-01,14 a 18 años,0,1598.6301, 582.0114,"upr"
2017-06-01,19 a 30 años,0,1807.7394, 641.1490,"upr"
2017-06-01,31 a 50 años,0,1661.9809, 622.2565,"upr"
2017-06-01,4 a 8 años,0,1332.7211, 927.8183,"upr"
2017-06-01,51 a 70 años,0,1446.0335, 666.0186,"upr"
2017-06-01,9 a 13 años,0,1234.7252, 615.3297,"upr"
2017-06-01,>70 años,0,1349.1493, 666.0186,"upr"
2017-07-01,1 a 3 años,1, 983.6978, 965.2561,"hat"
2017-07-01,14 a 18 años,1,1333.4465, 631.0857,"hat"
2017-07-01,19 a 30 años,1,1180.1366, 580.8248,"hat"
2017-07-01,31 a 50 años,1,1144.0906, 596.9730,"hat"
2017-07-01,4 a 8 años,1,1248.9241, 948.6182,"hat"
2017-07-01,51 a 70 años,1,1179.0637, 677.1612,"hat"
2017-07-01,9 a 13 años,1,1194.3716, 659.4340,"hat"
2017-07-01,>70 años,1,1161.8159, 709.6888,"hat"
2017-07-01,gestantes 19 a 30 años,1,2632.8729,1050.2803,"hat"
2017-07-01,gestantes 31 a 50 años,1,2764.5132,1155.9811,"hat"
2017-07-01,gestantes < 18 años,1,4508.2432,1788.7034,"hat"
2017-07-01,lactantes 19 a 30 años,1,1594.8559, 628.6809,"hat"
2017-07-01,lactantes 31 a 50 años,1,1534.4354, 633.6750,"hat"
2017-07-01,lactantes < 18 años,1,1690.7336, 662.9295,"hat"
2017-07-01,1 a 3 años,0,1084.9636, 976.9045,"hat"
2017-07-01,14 a 18 años,0,1670.3179, 608.1107,"hat"
2017-07-01,19 a 30 años,0,1867.5864, 662.3748,"hat"
2017-07-01,31 a 50 años,0,1721.8902, 644.6870,"hat"
2017-07-01,4 a 8 años,0,1333.3465, 928.2537,"hat"
2017-07-01,51 a 70 años,0,1476.1013, 679.8673,"hat"
2017-07-01,9 a 13 años,0,1263.7180, 629.7784,"hat"
2017-07-01,>70 años,0,1377.2025, 679.8673,"hat"
2017-07-01,1 a 3 años,1, 983.6816, 965.2402,"lwr"
2017-07-01,14 a 18 años,1,1333.3714, 631.0501,"lwr"
2017-07-01,19 a 30 años,1,1180.0507, 580.7825,"lwr"
2017-07-01,31 a 50 años,1,1144.0067, 596.9292,"lwr"
2017-07-01,4 a 8 años,1,1248.8957, 948.5967,"lwr"
2017-07-01,51 a 70 años,1,1178.9860, 677.1166,"lwr"
2017-07-01,9 a 13 años,1,1194.3157, 659.4032,"lwr"
2017-07-01,>70 años,1,1161.7395, 709.6422,"lwr"
2017-07-01,gestantes 19 a 30 años,1,2632.8259,1050.2615,"lwr"
2017-07-01,gestantes 31 a 50 años,1,2764.4658,1155.9613,"lwr"
2017-07-01,gestantes < 18 años,1,4508.1526,1788.6675,"lwr"
2017-07-01,lactantes 19 a 30 años,1,1594.7361, 628.6337,"lwr"
2017-07-01,lactantes 31 a 50 años,1,1534.3112, 633.6237,"lwr"
2017-07-01,lactantes < 18 años,1,1690.6228, 662.8861,"lwr"
2017-07-01,1 a 3 años,0,1084.9447, 976.8874,"lwr"
2017-07-01,14 a 18 años,0,1670.2273, 608.0777,"lwr"
2017-07-01,19 a 30 años,0,1867.4916, 662.3412,"lwr"
2017-07-01,31 a 50 años,0,1721.7993, 644.6529,"lwr"
2017-07-01,4 a 8 años,0,1333.3194, 928.2349,"lwr"
2017-07-01,51 a 70 años,0,1476.0177, 679.8288,"lwr"
2017-07-01,9 a 13 años,0,1263.6570, 629.7480,"lwr"
2017-07-01,>70 años,0,1377.1246, 679.8288,"lwr"
2017-07-01,1 a 3 años,1, 983.7156, 965.2736,"upr"
2017-07-01,14 a 18 años,1,1333.5308, 631.1256,"upr"
2017-07-01,19 a 30 años,1,1180.2337, 580.8726,"upr"
2017-07-01,31 a 50 años,1,1144.1857, 597.0226,"upr"
2017-07-01,4 a 8 años,1,1248.9557, 948.6422,"upr"
2017-07-01,51 a 70 años,1,1179.1521, 677.2120,"upr"
2017-07-01,9 a 13 años,1,1194.4336, 659.4683,"upr"
2017-07-01,>70 años,1,1161.9031, 709.7421,"upr"
2017-07-01,gestantes 19 a 30 años,1,2632.9216,1050.2997,"upr"
2017-07-01,gestantes 31 a 50 años,1,2764.5622,1156.0016,"upr"
2017-07-01,gestantes < 18 años,1,4508.3374,1788.7408,"upr"
2017-07-01,lactantes 19 a 30 años,1,1594.9929, 628.7349,"upr"
2017-07-01,lactantes 31 a 50 años,1,1534.5781, 633.7339,"upr"
2017-07-01,lactantes < 18 años,1,1690.8600, 662.9791,"upr"
2017-07-01,1 a 3 años,0,1084.9845, 976.9233,"upr"
2017-07-01,14 a 18 años,0,1670.4194, 608.1477,"upr"
2017-07-01,19 a 30 años,0,1867.6929, 662.4126,"upr"
2017-07-01,31 a 50 años,0,1721.9927, 644.7253,"upr"
2017-07-01,4 a 8 años,0,1333.3765, 928.2747,"upr"
2017-07-01,51 a 70 años,0,1476.1964, 679.9111,"upr"
2017-07-01,9 a 13 años,0,1263.7856, 629.8121,"upr"
2017-07-01,>70 años,0,1377.2912, 679.9111,"upr"
2017-08-01,1 a 3 años,1, 924.6802, 907.3449,"hat"
2017-08-01,14 a 18 años,1,1310.8599, 620.3960,"hat"
2017-08-01,19 a 30 años,1,1159.2330, 570.5367,"hat"
2017-08-01,31 a 50 años,1,1122.2546, 585.5792,"hat"
2017-08-01,4 a 8 años,1,1165.7638, 885.4540,"hat"
2017-08-01,51 a 70 años,1,1157.7425, 664.9159,"hat"
2017-08-01,9 a 13 años,1,1178.7731, 650.8219,"hat"
2017-08-01,>70 años,1,1141.4537, 697.2507,"hat"
2017-08-01,gestantes 19 a 30 años,1,2515.8655,1003.6048,"hat"
2017-08-01,gestantes 31 a 50 años,1,2674.8881,1118.5044,"hat"
2017-08-01,gestantes < 18 años,1,4374.4062,1735.6019,"hat"
2017-08-01,lactantes 19 a 30 años,1,1596.3095, 629.2539,"hat"
2017-08-01,lactantes 31 a 50 años,1,1520.6140, 627.9672,"hat"
2017-08-01,lactantes < 18 años,1,1686.5256, 661.2796,"hat"
2017-08-01,1 a 3 años,0,1036.0943, 932.9024,"hat"
2017-08-01,14 a 18 años,0,1656.8655, 603.2131,"hat"
2017-08-01,19 a 30 años,0,1823.5876, 646.7698,"hat"
2017-08-01,31 a 50 años,0,1688.7559, 632.2813,"hat"
2017-08-01,4 a 8 años,0,1248.4426, 869.1451,"hat"
2017-08-01,51 a 70 años,0,1472.7286, 678.3139,"hat"
2017-08-01,9 a 13 años,0,1247.4377, 621.6650,"hat"
2017-08-01,>70 años,0,1374.0558, 678.3139,"hat"
2017-08-01,1 a 3 años,1, 924.6635, 907.3285,"lwr"
2017-08-01,14 a 18 años,1,1310.7796, 620.3580,"lwr"
2017-08-01,19 a 30 años,1,1159.1432, 570.4925,"lwr"
2017-08-01,31 a 50 años,1,1122.1660, 585.5330,"lwr"
2017-08-01,4 a 8 años,1,1165.7388, 885.4350,"lwr"
2017-08-01,51 a 70 años,1,1157.6591, 664.8681,"lwr"
2017-08-01,9 a 13 años,1,1178.7144, 650.7894,"lwr"
2017-08-01,>70 años,1,1141.3722, 697.2009,"lwr"
2017-08-01,gestantes 19 a 30 años,1,2515.8212,1003.5871,"lwr"
2017-08-01,gestantes 31 a 50 años,1,2674.8433,1118.4857,"lwr"
2017-08-01,gestantes < 18 años,1,4374.3226,1735.5687,"lwr"
2017-08-01,lactantes 19 a 30 años,1,1596.1795, 629.2027,"lwr"
2017-08-01,lactantes 31 a 50 años,1,1520.4803, 627.9120,"lwr"
2017-08-01,lactantes < 18 años,1,1686.4052, 661.2324,"lwr"
2017-08-01,1 a 3 años,0,1036.0743, 932.8844,"lwr"
2017-08-01,14 a 18 años,0,1656.7701, 603.1784,"lwr"
2017-08-01,19 a 30 años,0,1823.4913, 646.7357,"lwr"
2017-08-01,31 a 50 años,0,1688.6615, 632.2459,"lwr"
2017-08-01,4 a 8 años,0,1248.4161, 869.1266,"lwr"
2017-08-01,51 a 70 años,0,1472.6382, 678.2722,"lwr"
2017-08-01,9 a 13 años,0,1247.3740, 621.6333,"lwr"
2017-08-01,>70 años,0,1373.9714, 678.2722,"lwr"
2017-08-01,1 a 3 años,1, 924.6989, 907.3633,"upr"
2017-08-01,14 a 18 años,1,1310.9507, 620.4390,"upr"
2017-08-01,19 a 30 años,1,1159.3352, 570.5870,"upr"
2017-08-01,31 a 50 años,1,1122.3556, 585.6319,"upr"
2017-08-01,4 a 8 años,1,1165.7919, 885.4754,"upr"
2017-08-01,51 a 70 años,1,1157.8380, 664.9708,"upr"
2017-08-01,9 a 13 años,1,1178.8389, 650.8582,"upr"
2017-08-01,>70 años,1,1141.5473, 697.3079,"upr"
2017-08-01,gestantes 19 a 30 años,1,2515.9112,1003.6230,"upr"
2017-08-01,gestantes 31 a 50 años,1,2674.9343,1118.5237,"upr"
2017-08-01,gestantes < 18 años,1,4374.4928,1735.6362,"upr"
2017-08-01,lactantes 19 a 30 años,1,1596.4592, 629.3129,"upr"
2017-08-01,lactantes 31 a 50 años,1,1520.7684, 628.0310,"upr"
2017-08-01,lactantes < 18 años,1,1686.6641, 661.3339,"upr"
2017-08-01,1 a 3 años,0,1036.1166, 932.9225,"upr"
2017-08-01,14 a 18 años,0,1656.9731, 603.2523,"upr"
2017-08-01,19 a 30 años,0,1823.6974, 646.8088,"upr"
2017-08-01,31 a 50 años,0,1688.8637, 632.3216,"upr"
2017-08-01,4 a 8 años,0,1248.4723, 869.1658,"upr"
2017-08-01,51 a 70 años,0,1472.8323, 678.3616,"upr"
2017-08-01,9 a 13 años,0,1247.5088, 621.7005,"upr"
2017-08-01,>70 años,0,1374.1525, 678.3616,"upr"
2017-09-01,1 a 3 años,1, 906.5174, 889.5226,"hat"
2017-09-01,14 a 18 años,1,1337.9985, 633.2400,"hat"
2017-09-01,19 a 30 años,1,1175.2259, 578.4079,"hat"
2017-09-01,31 a 50 años,1,1140.1124, 594.8972,"hat"
2017-09-01,4 a 8 años,1,1143.9907, 868.9162,"hat"
2017-09-01,51 a 70 años,1,1178.5104, 676.8434,"hat"
2017-09-01,9 a 13 años,1,1199.0822, 662.0348,"hat"
2017-09-01,>70 años,1,1159.8595, 708.4938,"hat"
2017-09-01,gestantes 19 a 30 años,1,2320.8269, 925.8019,"hat"
2017-09-01,gestantes 31 a 50 años,1,2487.4176,1040.1136,"hat"
2017-09-01,gestantes < 18 años,1,4160.0101,1650.5375,"hat"
2017-09-01,lactantes 19 a 30 años,1,1579.6063, 622.6696,"hat"
2017-09-01,lactantes 31 a 50 años,1,1500.3307, 619.5908,"hat"
2017-09-01,lactantes < 18 años,1,1693.0122, 663.8229,"hat"
2017-09-01,1 a 3 años,0,1018.7618, 917.2961,"hat"
2017-09-01,14 a 18 años,0,1636.1878, 595.6850,"hat"
2017-09-01,19 a 30 años,0,1741.4929, 617.6534,"hat"
2017-09-01,31 a 50 años,0,1612.4207, 603.7009,"hat"
2017-09-01,4 a 8 años,0,1225.4682, 853.1507,"hat"
2017-09-01,51 a 70 años,0,1416.0218, 652.1957,"hat"
2017-09-01,9 a 13 años,0,1266.2417, 631.0361,"hat"
2017-09-01,>70 años,0,1321.1484, 652.1957,"hat"
2017-09-01,1 a 3 años,1, 906.5067, 889.5121,"lwr"
2017-09-01,14 a 18 años,1,1337.9071, 633.1968,"lwr"
2017-09-01,19 a 30 años,1,1175.1228, 578.3571,"lwr"
2017-09-01,31 a 50 años,1,1140.0104, 594.8440,"lwr"
2017-09-01,4 a 8 años,1,1143.9688, 868.8996,"lwr"
2017-09-01,51 a 70 años,1,1178.4140, 676.7880,"lwr"
2017-09-01,9 a 13 años,1,1199.0161, 661.9984,"lwr"
2017-09-01,>70 años,1,1159.7650, 708.4360,"lwr"
2017-09-01,gestantes 19 a 30 años,1,2320.7796, 925.7830,"lwr"
2017-09-01,gestantes 31 a 50 años,1,2487.3665,1040.0922,"lwr"
2017-09-01,gestantes < 18 años,1,4159.9160,1650.5001,"lwr"
2017-09-01,lactantes 19 a 30 años,1,1579.4522, 622.6089,"lwr"
2017-09-01,lactantes 31 a 50 años,1,1500.1728, 619.5256,"lwr"
2017-09-01,lactantes < 18 años,1,1692.8693, 663.7669,"lwr"
2017-09-01,1 a 3 años,0,1018.7388, 917.2754,"lwr"
2017-09-01,14 a 18 años,0,1636.0782, 595.6451,"lwr"
2017-09-01,19 a 30 años,0,1741.3811, 617.6138,"lwr"
2017-09-01,31 a 50 años,0,1612.3100, 603.6594,"lwr"
2017-09-01,4 a 8 años,0,1225.4449, 853.1344,"lwr"
2017-09-01,51 a 70 años,0,1415.9154, 652.1467,"lwr"
2017-09-01,9 a 13 años,0,1266.1702, 631.0005,"lwr"
2017-09-01,>70 años,0,1321.0491, 652.1467,"lwr"
2017-09-01,1 a 3 años,1, 906.5285, 889.5335,"upr"
2017-09-01,14 a 18 años,1,1338.1040, 633.2900,"upr"
2017-09-01,19 a 30 años,1,1175.3455, 578.4668,"upr"
2017-09-01,31 a 50 años,1,1140.2310, 594.9591,"upr"
2017-09-01,4 a 8 años,1,1144.0150, 868.9347,"upr"
2017-09-01,51 a 70 años,1,1178.6229, 676.9080,"upr"
2017-09-01,9 a 13 años,1,1199.1576, 662.0765,"upr"
2017-09-01,>70 años,1,1159.9704, 708.5615,"upr"
2017-09-01,gestantes 19 a 30 años,1,2320.8758, 925.8214,"upr"
2017-09-01,gestantes 31 a 50 años,1,2487.4705,1040.1358,"upr"
2017-09-01,gestantes < 18 años,1,4160.1081,1650.5764,"upr"
2017-09-01,lactantes 19 a 30 años,1,1579.7868, 622.7408,"upr"
2017-09-01,lactantes 31 a 50 años,1,1500.5166, 619.6676,"upr"
2017-09-01,lactantes < 18 años,1,1693.1794, 663.8885,"upr"
2017-09-01,1 a 3 años,0,1018.7879, 917.3197,"upr"
2017-09-01,14 a 18 años,0,1636.3136, 595.7309,"upr"
2017-09-01,19 a 30 años,0,1741.6229, 617.6995,"upr"
2017-09-01,31 a 50 años,0,1612.5497, 603.7491,"upr"
2017-09-01,4 a 8 años,0,1225.4939, 853.1686,"upr"
2017-09-01,51 a 70 años,0,1416.1461, 652.2529,"upr"
2017-09-01,9 a 13 años,0,1266.3228, 631.0765,"upr"
2017-09-01,>70 años,0,1321.2643, 652.2529,"upr"
2017-10-01,1 a 3 años,1, 944.2102, 926.5088,"hat"
2017-10-01,14 a 18 años,1,1439.6410, 681.3448,"hat"
2017-10-01,19 a 30 años,1,1286.3152, 633.0824,"hat"
2017-10-01,31 a 50 años,1,1249.0162, 651.7219,"hat"
2017-10-01,4 a 8 años,1,1197.2401, 909.3617,"hat"
2017-10-01,51 a 70 años,1,1276.7099, 733.2414,"hat"
2017-10-01,9 a 13 años,1,1270.8575, 701.6633,"hat"
2017-10-01,>70 años,1,1242.6593, 759.0716,"hat"
2017-10-01,gestantes 19 a 30 años,1,2348.4842, 936.8347,"hat"
2017-10-01,gestantes 31 a 50 años,1,2498.8099,1044.8773,"hat"
2017-10-01,gestantes < 18 años,1,4129.4303,1638.4045,"hat"
2017-10-01,lactantes 19 a 30 años,1,1742.4319, 686.8543,"hat"
2017-10-01,lactantes 31 a 50 años,1,1640.7470, 677.5784,"hat"
2017-10-01,lactantes < 18 años,1,1860.5848, 729.5274,"hat"
2017-10-01,1 a 3 años,0,1063.3221, 957.4184,"hat"
2017-10-01,14 a 18 años,0,1739.8387, 633.4211,"hat"
2017-10-01,19 a 30 años,0,1891.5916, 670.8887,"hat"
2017-10-01,31 a 50 años,0,1747.0909, 654.1223,"hat"
2017-10-01,4 a 8 años,0,1279.3625, 890.6710,"hat"
2017-10-01,51 a 70 años,0,1485.7547, 684.3135,"hat"
2017-10-01,9 a 13 años,0,1340.4681, 668.0271,"hat"
2017-10-01,>70 años,0,1386.2092, 684.3135,"hat"
2017-10-01,1 a 3 años,1, 944.1995, 926.4983,"lwr"
2017-10-01,14 a 18 años,1,1439.5561, 681.3046,"lwr"
2017-10-01,19 a 30 años,1,1286.2293, 633.0401,"lwr"
2017-10-01,31 a 50 años,1,1248.9312, 651.6776,"lwr"
2017-10-01,4 a 8 años,1,1197.2198, 909.3463,"lwr"
2017-10-01,51 a 70 años,1,1276.6276, 733.1942,"lwr"
2017-10-01,9 a 13 años,1,1270.7934, 701.6279,"lwr"
2017-10-01,>70 años,1,1242.5780, 759.0219,"lwr"
2017-10-01,gestantes 19 a 30 años,1,2348.4323, 936.8139,"lwr"
2017-10-01,gestantes 31 a 50 años,1,2498.7572,1044.8553,"lwr"
2017-10-01,gestantes < 18 años,1,4129.3343,1638.3665,"lwr"
2017-10-01,lactantes 19 a 30 años,1,1742.3068, 686.8050,"lwr"
2017-10-01,lactantes 31 a 50 años,1,1640.6214, 677.5266,"lwr"
2017-10-01,lactantes < 18 años,1,1860.4673, 729.4814,"lwr"
2017-10-01,1 a 3 años,0,1063.3081, 957.4058,"lwr"
2017-10-01,14 a 18 años,0,1739.7380, 633.3844,"lwr"
2017-10-01,19 a 30 años,0,1891.4968, 670.8551,"lwr"
2017-10-01,31 a 50 años,0,1746.9928, 654.0856,"lwr"
2017-10-01,4 a 8 años,0,1279.3407, 890.6558,"lwr"
2017-10-01,51 a 70 años,0,1485.6537, 684.2669,"lwr"
2017-10-01,9 a 13 años,0,1340.4009, 667.9936,"lwr"
2017-10-01,>70 años,0,1386.1149, 684.2669,"lwr"
2017-10-01,1 a 3 años,1, 944.2213, 926.5197,"upr"
2017-10-01,14 a 18 años,1,1439.7380, 681.3907,"upr"
2017-10-01,19 a 30 años,1,1286.4137, 633.1309,"upr"
2017-10-01,31 a 50 años,1,1249.1139, 651.7729,"upr"
2017-10-01,4 a 8 años,1,1197.2624, 909.3787,"upr"
2017-10-01,51 a 70 años,1,1276.8048, 733.2960,"upr"
2017-10-01,9 a 13 años,1,1270.9300, 701.7033,"upr"
2017-10-01,>70 años,1,1242.7535, 759.1291,"upr"
2017-10-01,gestantes 19 a 30 años,1,2348.5381, 936.8561,"upr"
2017-10-01,gestantes 31 a 50 años,1,2498.8645,1044.9001,"upr"
2017-10-01,gestantes < 18 años,1,4129.5303,1638.4442,"upr"
2017-10-01,lactantes 19 a 30 años,1,1742.5779, 686.9119,"upr"
2017-10-01,lactantes 31 a 50 años,1,1640.8937, 677.6390,"upr"
2017-10-01,lactantes < 18 años,1,1860.7218, 729.5812,"upr"
2017-10-01,1 a 3 años,0,1063.3365, 957.4313,"upr"
2017-10-01,14 a 18 años,0,1739.9533, 633.4628,"upr"
2017-10-01,19 a 30 años,0,1891.7012, 670.9276,"upr"
2017-10-01,31 a 50 años,0,1747.2041, 654.1647,"upr"
2017-10-01,4 a 8 años,0,1279.3864, 890.6876,"upr"
2017-10-01,51 a 70 años,0,1485.8714, 684.3672,"upr"
2017-10-01,9 a 13 años,0,1340.5437, 668.0647,"upr"
2017-10-01,>70 años,0,1386.3180, 684.3672,"upr"
2017-11-01,1 a 3 años,1, 965.8701, 947.7626,"hat"
2017-11-01,14 a 18 años,1,1506.0501, 712.7745,"hat"
2017-11-01,19 a 30 años,1,1360.1050, 669.3994,"hat"
2017-11-01,31 a 50 años,1,1326.1131, 691.9502,"hat"
2017-11-01,4 a 8 años,1,1222.5568, 928.5910,"hat"
2017-11-01,51 a 70 años,1,1357.8317, 779.8314,"hat"
2017-11-01,9 a 13 años,1,1317.6876, 727.5190,"hat"
2017-11-01,>70 años,1,1326.8487, 810.4982,"hat"
2017-11-01,gestantes 19 a 30 años,1,2439.9058, 973.3037,"hat"
2017-11-01,gestantes 31 a 50 años,1,2576.5854,1077.3991,"hat"
2017-11-01,gestantes < 18 años,1,4217.1859,1673.2227,"hat"
2017-11-01,lactantes 19 a 30 años,1,1885.4994, 743.2505,"hat"
2017-11-01,lactantes 31 a 50 años,1,1786.4578, 737.7526,"hat"
2017-11-01,lactantes < 18 años,1,2001.4822, 784.7727,"hat"
2017-11-01,1 a 3 años,0,1080.4418, 972.8331,"hat"
2017-11-01,14 a 18 años,0,1807.5306, 658.0656,"hat"
2017-11-01,19 a 30 años,0,2016.9824, 715.3610,"hat"
2017-11-01,31 a 50 años,0,1867.9802, 699.3840,"hat"
2017-11-01,4 a 8 años,0,1306.1306, 909.3065,"hat"
2017-11-01,51 a 70 años,0,1574.9843, 725.4111,"hat"
2017-11-01,9 a 13 años,0,1383.7721, 689.6078,"hat"
2017-11-01,>70 años,0,1469.4603, 725.4111,"hat"
2017-11-01,1 a 3 años,1, 965.8588, 947.7515,"lwr"
2017-11-01,14 a 18 años,1,1505.9657, 712.7346,"lwr"
2017-11-01,19 a 30 años,1,1360.0186, 669.3568,"lwr"
2017-11-01,31 a 50 años,1,1326.0277, 691.9056,"lwr"
2017-11-01,4 a 8 años,1,1222.5393, 928.5777,"lwr"
2017-11-01,51 a 70 años,1,1357.7494, 779.7841,"lwr"
2017-11-01,9 a 13 años,1,1317.6242, 727.4840,"lwr"
2017-11-01,>70 años,1,1326.7672, 810.4484,"lwr"
2017-11-01,gestantes 19 a 30 años,1,2439.8503, 973.2815,"lwr"
2017-11-01,gestantes 31 a 50 años,1,2576.5290,1077.3755,"lwr"
2017-11-01,gestantes < 18 años,1,4217.0851,1673.1827,"lwr"
2017-11-01,lactantes 19 a 30 años,1,1885.3794, 743.2032,"lwr"
2017-11-01,lactantes 31 a 50 años,1,1786.3359, 737.7022,"lwr"
2017-11-01,lactantes < 18 años,1,2001.3689, 784.7283,"lwr"
2017-11-01,1 a 3 años,0,1080.4272, 972.8198,"lwr"
2017-11-01,14 a 18 años,0,1807.4347, 658.0307,"lwr"
2017-11-01,19 a 30 años,0,2016.8879, 715.3274,"lwr"
2017-11-01,31 a 50 años,0,1867.8854, 699.3485,"lwr"
2017-11-01,4 a 8 años,0,1306.1102, 909.2923,"lwr"
2017-11-01,51 a 70 años,0,1574.8828, 725.3644,"lwr"
2017-11-01,9 a 13 años,0,1383.7055, 689.5746,"lwr"
2017-11-01,>70 años,0,1469.3657, 725.3644,"lwr"
2017-11-01,1 a 3 años,1, 965.8817, 947.7740,"upr"
2017-11-01,14 a 18 años,1,1506.1457, 712.8197,"upr"
2017-11-01,19 a 30 años,1,1360.2033, 669.4478,"upr"
2017-11-01,31 a 50 años,1,1326.2105, 692.0010,"upr"
2017-11-01,4 a 8 años,1,1222.5749, 928.6048,"upr"
2017-11-01,51 a 70 años,1,1357.9260, 779.8856,"upr"
2017-11-01,9 a 13 años,1,1317.7589, 727.5584,"upr"
2017-11-01,>70 años,1,1326.9421, 810.5553,"upr"
2017-11-01,gestantes 19 a 30 años,1,2439.9635, 973.3267,"upr"
2017-11-01,gestantes 31 a 50 años,1,2576.6440,1077.4236,"upr"
2017-11-01,gestantes < 18 años,1,4217.2909,1673.2644,"upr"
2017-11-01,lactantes 19 a 30 años,1,1885.6383, 743.3053,"upr"
2017-11-01,lactantes 31 a 50 años,1,1786.5991, 737.8109,"upr"
2017-11-01,lactantes < 18 años,1,2001.6132, 784.8241,"upr"
2017-11-01,1 a 3 años,0,1080.4570, 972.8467,"upr"
2017-11-01,14 a 18 años,0,1807.6391, 658.1051,"upr"
2017-11-01,19 a 30 años,0,2017.0906, 715.3993,"upr"
2017-11-01,31 a 50 años,0,1868.0885, 699.4246,"upr"
2017-11-01,4 a 8 años,0,1306.1521, 909.3215,"upr"
2017-11-01,51 a 70 años,0,1575.1005, 725.4646,"upr"
2017-11-01,9 a 13 años,0,1383.8466, 689.6449,"upr"
2017-11-01,>70 años,0,1469.5688, 725.4646,"upr"
2017-12-01,1 a 3 años,1, 956.3863, 938.4566,"hat"
2017-12-01,14 a 18 años,1,1480.4552, 700.6611,"hat"
2017-12-01,19 a 30 años,1,1327.2997, 653.2537,"hat"
2017-12-01,31 a 50 años,1,1294.6988, 675.5586,"hat"
2017-12-01,4 a 8 años,1,1214.1999, 922.2435,"hat"
2017-12-01,51 a 70 años,1,1337.7367, 768.2904,"hat"
2017-12-01,9 a 13 años,1,1296.5482, 715.8476,"hat"
2017-12-01,>70 años,1,1309.9851, 800.1971,"hat"
2017-12-01,gestantes 19 a 30 años,1,2455.4555, 979.5066,"hat"
2017-12-01,gestantes 31 a 50 años,1,2595.7686,1085.4206,"hat"
2017-12-01,gestantes < 18 años,1,4334.8329,1719.9007,"hat"
2017-12-01,lactantes 19 a 30 años,1,1824.1202, 719.0553,"hat"
2017-12-01,lactantes 31 a 50 años,1,1731.2432, 714.9506,"hat"
2017-12-01,lactantes < 18 años,1,1948.2961, 763.9187,"hat"
2017-12-01,1 a 3 años,0,1067.6883, 961.3497,"hat"
2017-12-01,14 a 18 años,0,1755.8018, 639.2328,"hat"
2017-12-01,19 a 30 años,0,1940.5025, 688.2359,"hat"
2017-12-01,31 a 50 años,0,1797.5058, 672.9980,"hat"
2017-12-01,4 a 8 años,0,1291.3518, 899.0177,"hat"
2017-12-01,51 a 70 años,0,1543.3927, 710.8605,"hat"
2017-12-01,9 a 13 años,0,1355.4718, 675.5042,"hat"
2017-12-01,>70 años,0,1439.9854, 710.8605,"hat"
2017-12-01,1 a 3 años,1, 956.3752, 938.4458,"lwr"
