"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2000Q4",2000-10-01,"31 a 50 años",0,1,2898.71861631357,6803.50851502636,2267.83617167545,827760.202661541,68035.0851502636
"BOGOTA","2000Q4",2000-10-01,"31 a 50 años",1,2,2009.62336506637,6803.50851502636,2267.83617167545,827760.202661541,68035.0851502636
"BOGOTA","2000Q4",2000-10-01,"9 a 13 años",1,3,1895.16653364643,6803.50851502636,2267.83617167545,827760.202661541,68035.0851502636
"BOGOTA","2001Q1",2001-01-01,"31 a 50 años",0,1,3141.1725985717,7362.96892461569,2454.3229748719,895827.885828242,73629.6892461569
"BOGOTA","2001Q1",2001-01-01,"31 a 50 años",1,2,2173.27008317114,7362.96892461569,2454.3229748719,895827.885828242,73629.6892461569
"BOGOTA","2001Q1",2001-01-01,"9 a 13 años",1,3,2048.52624287286,7362.96892461569,2454.3229748719,895827.885828242,73629.6892461569
"BOGOTA","2001Q2",2001-04-01,"31 a 50 años",0,1,3277.77733671508,7675.87214244593,2558.62404748198,933897.777330922,76758.7214244593
"BOGOTA","2001Q2",2001-04-01,"31 a 50 años",1,2,2262.88040426913,7675.87214244593,2558.62404748198,933897.777330922,76758.7214244593
"BOGOTA","2001Q2",2001-04-01,"9 a 13 años",1,3,2135.21440146172,7675.87214244593,2558.62404748198,933897.777330922,76758.7214244593
"BOGOTA","2001Q3",2001-07-01,"31 a 50 años",0,1,3192.09401229152,7479.17548137087,2493.05849379029,909966.350233456,74791.7548137087
"BOGOTA","2001Q3",2001-07-01,"31 a 50 años",1,2,2205.39733906105,7479.17548137087,2493.05849379029,909966.350233456,74791.7548137087
"BOGOTA","2001Q3",2001-07-01,"9 a 13 años",1,3,2081.6841300183,7479.17548137087,2493.05849379029,909966.350233456,74791.7548137087
"BOGOTA","2001Q4",2001-10-01,"31 a 50 años",0,1,3109.08322293293,7291.77961319387,2430.59320439796,887166.519605255,72917.7961319387
"BOGOTA","2001Q4",2001-10-01,"31 a 50 años",1,2,2151.09271046,7291.77961319387,2430.59320439796,887166.519605255,72917.7961319387
"BOGOTA","2001Q4",2001-10-01,"9 a 13 años",1,3,2031.60367980094,7291.77961319387,2430.59320439796,887166.519605255,72917.7961319387
"BOGOTA","2002Q1",2002-01-01,"31 a 50 años",0,1,3245.63894790013,7614.51300546302,2538.17100182101,926432.415664668,76145.1300546302
"BOGOTA","2002Q1",2002-01-01,"31 a 50 años",1,2,2246.46982187848,7614.51300546302,2538.17100182101,926432.415664668,76145.1300546302
