"deciles","rate","gap","severity","model","ciudad","trimestre"
"Decil 1",56.2289562289562,0.465497827286371,0.391225573368292,"CoRD","MEDELLÍN","2023Q4"
"Decil 2",52.5252525252525,0.319977662858312,0.195994789528929,"CoRD","MEDELLÍN","2023Q4"
"Decil 3",45.4545454545455,0.222082238746712,0.109347925419628,"CoRD","MEDELLÍN","2023Q4"
"Decil 4",52.8619528619529,0.182018270365519,0.0636228863979963,"CoRD","MEDELLÍN","2023Q4"
"Decil 5",47.6351351351351,0.0978461511079137,0.0209101782837746,"CoRD","MEDELLÍN","2023Q4"
"Decil 6",36.1486486486487,0.0197567781477199,0.00155407322238885,"CoRD","MEDELLÍN","2023Q4"
"Decil 7",7.43243243243243,0.00111266767611946,2.63619040741634e-05,"CoRD","MEDELLÍN","2023Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2023Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2023Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2023Q4"
"Decil 1",23.1788079470199,0.158884855872681,0.134070703046886,"CoCA","MEDELLÍN","2024Q1"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2024Q1"
"Decil 1",50.9933774834437,0.302931442138848,0.220141707784507,"CoNA","MEDELLÍN","2024Q1"
"Decil 2",20.9302325581395,0.0152895132535135,0.00164358891089463,"CoNA","MEDELLÍN","2024Q1"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2024Q1"
"Decil 1",50.9933774834437,0.4337181228839,0.374340974976056,"CoRD","MEDELLÍN","2024Q1"
"Decil 2",59.8006644518272,0.364377011504404,0.223221461442752,"CoRD","MEDELLÍN","2024Q1"
"Decil 3",52.4916943521595,0.256051868216679,0.126147275596664,"CoRD","MEDELLÍN","2024Q1"
"Decil 4",50.4983388704319,0.163787581999921,0.0544894419442481,"CoRD","MEDELLÍN","2024Q1"
"Decil 5",56.4784053156146,0.0856619934311149,0.0145982471582622,"CoRD","MEDELLÍN","2024Q1"
"Decil 6",14.2857142857143,0.00450213963932394,0.000173046679087289,"CoRD","MEDELLÍN","2024Q1"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2024Q1"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2024Q1"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2024Q1"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2024Q1"
"Decil 1",17.8807947019868,0.101705427977728,0.0784078063925504,"CoCA","MEDELLÍN","2024Q2"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2024Q2"
"Decil 1",58.2781456953642,0.284170903792705,0.179517993685038,"CoNA","MEDELLÍN","2024Q2"
"Decil 2",13.2450331125828,0.00866381248331715,0.000699294892910308,"CoNA","MEDELLÍN","2024Q2"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2024Q2"
"Decil 1",58.2781456953642,0.47562096666976,0.393438954709498,"CoRD","MEDELLÍN","2024Q2"
"Decil 2",51.6556291390728,0.31301112436995,0.19071711207193,"CoRD","MEDELLÍN","2024Q2"
"Decil 3",49.0066225165563,0.234972210830935,0.113571614565775,"CoRD","MEDELLÍN","2024Q2"
"Decil 4",44.3708609271523,0.145216069523841,0.0482785052646635,"CoRD","MEDELLÍN","2024Q2"
"Decil 5",52.9801324503311,0.0979216073383716,0.019443641899583,"CoRD","MEDELLÍN","2024Q2"
"Decil 6",28.5714285714286,0.0133420508191796,0.000854349537328608,"CoRD","MEDELLÍN","2024Q2"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2024Q2"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2024Q2"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2024Q2"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2024Q2"
"Decil 1",12.9568106312292,0.066669245404363,0.04562145583749,"CoCA","MEDELLÍN","2024Q3"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2024Q3"
"Decil 1",55.8139534883721,0.222458854656181,0.130701061596936,"CoNA","MEDELLÍN","2024Q3"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2024Q3"
"Decil 1",55.8139534883721,0.437236752038058,0.347976590460126,"CoRD","MEDELLÍN","2024Q3"
"Decil 2",57.8073089700997,0.319858382528759,0.178338415981924,"CoRD","MEDELLÍN","2024Q3"
"Decil 3",49.6666666666667,0.215091839078239,0.0941756799667587,"CoRD","MEDELLÍN","2024Q3"
"Decil 4",48.6666666666667,0.131729798926455,0.0364999970566976,"CoRD","MEDELLÍN","2024Q3"
"Decil 5",55.3333333333333,0.0746562678708294,0.0114686618740543,"CoRD","MEDELLÍN","2024Q3"
"Decil 6",12.6666666666667,0.00282601448592615,9.40393173868162e-05,"CoRD","MEDELLÍN","2024Q3"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2024Q3"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2024Q3"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2024Q3"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2024Q3"
"Decil 1",8.48056537102473,0.0508112802756663,0.0423694469348268,"CoCA","MEDELLÍN","2024Q4"
"Decil 2",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 3",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 4",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 5",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 6",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 7",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 8",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 9",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 10",0,0,0,"CoCA","MEDELLÍN","2024Q4"
"Decil 1",41.3427561837456,0.164113133015278,0.0973893001749476,"CoNA","MEDELLÍN","2024Q4"
"Decil 2",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 3",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 4",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 5",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 6",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 7",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 8",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 9",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 10",0,0,0,"CoNA","MEDELLÍN","2024Q4"
"Decil 1",51.2367491166078,0.383074103236404,0.292845094055706,"CoRD","MEDELLÍN","2024Q4"
"Decil 2",48.5815602836879,0.251596285268267,0.131853215798472,"CoRD","MEDELLÍN","2024Q4"
"Decil 3",44.3262411347518,0.170219703816225,0.0661899141909473,"CoRD","MEDELLÍN","2024Q4"
"Decil 4",54.9645390070922,0.131114016951133,0.0323536753093077,"CoRD","MEDELLÍN","2024Q4"
"Decil 5",49.645390070922,0.0443368033840783,0.005088070177101,"CoRD","MEDELLÍN","2024Q4"
"Decil 6",1.06382978723404,7.6304715750449e-06,6.53961702652083e-09,"CoRD","MEDELLÍN","2024Q4"
"Decil 7",0,0,0,"CoRD","MEDELLÍN","2024Q4"
"Decil 8",0,0,0,"CoRD","MEDELLÍN","2024Q4"
"Decil 9",0,0,0,"CoRD","MEDELLÍN","2024Q4"
"Decil 10",0,0,0,"CoRD","MEDELLÍN","2024Q4"
