"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2019Q4",2019-10-01,"31 a 50 años",1,2,3273.843860461,10691.941782114,3563.98059403799,1300852.91682387,106919.41782114
"BOGOTA","2019Q4",2019-10-01,"9 a 13 años",1,3,3622.96824609699,10691.941782114,3563.98059403799,1300852.91682387,106919.41782114
"BOGOTA","2020Q1",2020-01-01,"31 a 50 años",0,1,3832.79510989028,10856.6665215841,3618.88884052802,1320894.42679273,108566.665215841
"BOGOTA","2020Q1",2020-01-01,"31 a 50 años",1,2,3339.04243654071,10856.6665215841,3618.88884052802,1320894.42679273,108566.665215841
"BOGOTA","2020Q1",2020-01-01,"9 a 13 años",1,3,3684.82897515306,10856.6665215841,3618.88884052802,1320894.42679273,108566.665215841
"BOGOTA","2020Q2",2020-04-01,"31 a 50 años",0,1,4093.74361475172,11279.5497565887,3759.84991886288,1372345.22038495,112795.497565887
"BOGOTA","2020Q2",2020-04-01,"31 a 50 años",1,2,3417.00469565977,11279.5497565887,3759.84991886288,1372345.22038495,112795.497565887
"BOGOTA","2020Q2",2020-04-01,"9 a 13 años",1,3,3768.80144617716,11279.5497565887,3759.84991886288,1372345.22038495,112795.497565887
"BOGOTA","2020Q3",2020-07-01,"31 a 50 años",0,1,4169.31835444861,11326.1496237123,3775.3832079041,1378014.870885,113261.496237123
"BOGOTA","2020Q3",2020-07-01,"31 a 50 años",1,2,3395.75282725692,11326.1496237123,3775.3832079041,1378014.870885,113261.496237123
"BOGOTA","2020Q3",2020-07-01,"9 a 13 años",1,3,3761.07844200675,11326.1496237123,3775.3832079041,1378014.870885,113261.496237123
"BOGOTA","2020Q4",2020-10-01,"31 a 50 años",0,1,4130.20469424043,11326.2250432688,3775.40834775626,1378024.04693104,113262.250432688
"BOGOTA","2020Q4",2020-10-01,"31 a 50 años",1,2,3419.38888198874,11326.2250432688,3775.40834775626,1378024.04693104,113262.250432688
"BOGOTA","2020Q4",2020-10-01,"9 a 13 años",1,3,3776.63146703961,11326.2250432688,3775.40834775626,1378024.04693104,113262.250432688
"BOGOTA","2021Q1",2021-01-01,"31 a 50 años",0,1,4110.4618907172,11411.4482446865,3803.81608156218,1388392.86977019,114114.482446865
"BOGOTA","2021Q1",2021-01-01,"31 a 50 años",1,2,3485.09596503811,11411.4482446865,3803.81608156218,1388392.86977019,114114.482446865
"BOGOTA","2021Q1",2021-01-01,"9 a 13 años",1,3,3815.89038893122,11411.4482446865,3803.81608156218,1388392.86977019,114114.482446865
"BOGOTA","2021Q2",2021-04-01,"31 a 50 años",0,1,4201.862786749,11701.1748171034,3900.39160570114,1423642.93608092,117011.748171034
"BOGOTA","2021Q2",2021-04-01,"31 a 50 años",1,2,3600.90439057443,11701.1748171034,3900.39160570114,1423642.93608092,117011.748171034
"BOGOTA","2021Q2",2021-04-01,"9 a 13 años",1,3,3898.40763977998,11701.1748171034,3900.39160570114,1423642.93608092,117011.748171034
"BOGOTA","2021Q3",2021-07-01,"31 a 50 años",0,1,4316.33299522743,12006.3244561314,4002.1081520438,1460769.47549599,120063.244561314
"BOGOTA","2021Q3",2021-07-01,"31 a 50 años",1,2,3690.24176820279,12006.3244561314,4002.1081520438,1460769.47549599,120063.244561314
"BOGOTA","2021Q3",2021-07-01,"9 a 13 años",1,3,3999.74969270116,12006.3244561314,4002.1081520438,1460769.47549599,120063.244561314
"BOGOTA","2021Q4",2021-10-01,"31 a 50 años",0,1,4503.28687701177,12441.4380344201,4147.14601147336,1513708.29418778,124414.380344201
"BOGOTA","2021Q4",2021-10-01,"31 a 50 años",1,2,3787.73696724311,12441.4380344201,4147.14601147336,1513708.29418778,124414.380344201
"BOGOTA","2021Q4",2021-10-01,"9 a 13 años",1,3,4150.41419016519,12441.4380344201,4147.14601147336,1513708.29418778,124414.380344201
"BOGOTA","2022Q1",2022-01-01,"31 a 50 años",0,1,4841.51749605118,13518.9631090129,4506.32103633764,1644807.17826324,135189.631090129
"BOGOTA","2022Q1",2022-01-01,"31 a 50 años",1,2,4136.11384502656,13518.9631090129,4506.32103633764,1644807.17826324,135189.631090129
"BOGOTA","2022Q1",2022-01-01,"9 a 13 años",1,3,4541.33176793518,13518.9631090129,4506.32103633764,1644807.17826324,135189.631090129
"BOGOTA","2022Q2",2022-04-01,"31 a 50 años",0,1,5315.96537184286,14847.1399595402,4949.04665318008,1806402.02841073,148471.399595402
"BOGOTA","2022Q2",2022-04-01,"31 a 50 años",1,2,4532.49861547846,14847.1399595402,4949.04665318008,1806402.02841073,148471.399595402
"BOGOTA","2022Q2",2022-04-01,"9 a 13 años",1,3,4998.67597221893,14847.1399595402,4949.04665318008,1806402.02841073,148471.399595402
"BOGOTA","2022Q3",2022-07-01,"31 a 50 años",0,1,5729.85098355555,15839.2003367187,5279.73344557292,1927102.70763411,158392.003367187
"BOGOTA","2022Q3",2022-07-01,"31 a 50 años",1,2,4811.46411755944,15839.2003367187,5279.73344557292,1927102.70763411,158392.003367187
"BOGOTA","2022Q3",2022-07-01,"9 a 13 años",1,3,5297.88523560375,15839.2003367187,5279.73344557292,1927102.70763411,158392.003367187
"BOGOTA","2022Q4",2022-10-01,"31 a 50 años",0,1,6157.54159555694,16744.8758761683,5581.6252920561,2037293.23160048,167448.758761683
"BOGOTA","2022Q4",2022-10-01,"31 a 50 años",1,2,5019.4229817984,16744.8758761683,5581.6252920561,2037293.23160048,167448.758761683
"BOGOTA","2022Q4",2022-10-01,"9 a 13 años",1,3,5567.91129881296,16744.8758761683,5581.6252920561,2037293.23160048,167448.758761683
"BOGOTA","2023Q1",2023-01-01,"31 a 50 años",0,1,6612.0730714856,17980.5299963031,5993.50999876769,2187631.14955021,179805.299963031
"BOGOTA","2023Q1",2023-01-01,"31 a 50 años",1,2,5364.83891034646,17980.5299963031,5993.50999876769,2187631.14955021,179805.299963031
"BOGOTA","2023Q1",2023-01-01,"9 a 13 años",1,3,6003.61801447102,17980.5299963031,5993.50999876769,2187631.14955021,179805.299963031
"BOGOTA","2023Q2",2023-04-01,"31 a 50 años",0,1,6739.32122727844,18439.7751664094,6146.59172213648,2243505.97857981,184397.751664094
