"ciudad","trimestre","fecha","Demo_Group","Sex","person","cost_day","total_household","per_capita","per_capita_year","per_capita_month"
"BOGOTA","2004Q2",2004-04-01,"9 a 13 años",1,3,998.347028783467,3526.93536870497,1175.64512290166,429110.469859105,35269.3536870497
"BOGOTA","2004Q3",2004-07-01,"31 a 50 años",0,1,1437.71306978594,3444.29017000153,1148.09672333384,419055.304016853,34442.9017000153
"BOGOTA","2004Q3",2004-07-01,"31 a 50 años",1,2,1031.62391904865,3444.29017000153,1148.09672333384,419055.304016853,34442.9017000153
"BOGOTA","2004Q3",2004-07-01,"9 a 13 años",1,3,974.953181166945,3444.29017000153,1148.09672333384,419055.304016853,34442.9017000153
"BOGOTA","2004Q4",2004-10-01,"31 a 50 años",0,1,1504.33600792761,3603.89693421642,1201.29897807214,438474.126996331,36038.9693421642
"BOGOTA","2004Q4",2004-10-01,"31 a 50 años",1,2,1079.42887957146,3603.89693421642,1201.29897807214,438474.126996331,36038.9693421642
"BOGOTA","2004Q4",2004-10-01,"9 a 13 años",1,3,1020.13204671735,3603.89693421642,1201.29897807214,438474.126996331,36038.9693421642
"BOGOTA","2005Q1",2005-01-01,"31 a 50 años",0,1,1479.09148019095,3543.41930446053,1181.13976815351,431116.015376031,35434.1930446053
"BOGOTA","2005Q1",2005-01-01,"31 a 50 años",1,2,1061.3147932593,3543.41930446053,1181.13976815351,431116.015376031,35434.1930446053
"BOGOTA","2005Q1",2005-01-01,"9 a 13 años",1,3,1003.01303101028,3543.41930446053,1181.13976815351,431116.015376031,35434.1930446053
"BOGOTA","2005Q2",2005-04-01,"31 a 50 años",0,1,1468.96424373901,3519.1577590286,1173.05258634287,428164.194015146,35191.577590286
"BOGOTA","2005Q2",2005-04-01,"31 a 50 años",1,2,1054.04804471451,3519.1577590286,1173.05258634287,428164.194015146,35191.577590286
"BOGOTA","2005Q2",2005-04-01,"9 a 13 años",1,3,996.145470575073,3519.1577590286,1173.05258634287,428164.194015146,35191.577590286
"BOGOTA","2005Q3",2005-07-01,"31 a 50 años",0,1,1463.23099345474,3505.42276696984,1168.47425565662,426493.103314665,35054.2276696984
"BOGOTA","2005Q3",2005-07-01,"31 a 50 años",1,2,1049.93417926289,3505.42276696984,1168.47425565662,426493.103314665,35054.2276696984
"BOGOTA","2005Q3",2005-07-01,"9 a 13 años",1,3,992.25759425222,3505.42276696984,1168.47425565662,426493.103314665,35054.2276696984
"BOGOTA","2005Q4",2005-10-01,"31 a 50 años",0,1,1449.53086507317,3472.60174133959,1157.53391377986,422499.87852965,34726.0174133959
"BOGOTA","2005Q4",2005-10-01,"31 a 50 años",1,2,1040.10371974389,3472.60174133959,1157.53391377986,422499.87852965,34726.0174133959
"BOGOTA","2005Q4",2005-10-01,"9 a 13 años",1,3,982.967156522532,3472.60174133959,1157.53391377986,422499.87852965,34726.0174133959
"BOGOTA","2006Q1",2006-01-01,"31 a 50 años",0,1,1476.98217486655,3538.36609895865,1179.45536631955,430501.208706636,35383.6609895865
"BOGOTA","2006Q1",2006-01-01,"31 a 50 años",1,2,1059.80127163182,3538.36609895865,1179.45536631955,430501.208706636,35383.6609895865
"BOGOTA","2006Q1",2006-01-01,"9 a 13 años",1,3,1001.58265246028,3538.36609895865,1179.45536631955,430501.208706636,35383.6609895865
"BOGOTA","2006Q2",2006-04-01,"31 a 50 años",0,1,1461.30790813707,3500.81568368255,1166.93856122752,425932.574848044,35008.1568368255
"BOGOTA","2006Q2",2006-04-01,"31 a 50 años",1,2,1048.55427888236,3500.81568368255,1166.93856122752,425932.574848044,35008.1568368255
"BOGOTA","2006Q2",2006-04-01,"9 a 13 años",1,3,990.953496663124,3500.81568368255,1166.93856122752,425932.574848044,35008.1568368255
"BOGOTA","2006Q3",2006-07-01,"31 a 50 años",0,1,1444.57235746132,3460.72277926831,1153.5742597561,421054.604810978,34607.2277926831
"BOGOTA","2006Q3",2006-07-01,"31 a 50 años",1,2,1036.54576707401,3460.72277926831,1153.5742597561,421054.604810978,34607.2277926831
"BOGOTA","2006Q3",2006-07-01,"9 a 13 años",1,3,979.604654732982,3460.72277926831,1153.5742597561,421054.604810978,34607.2277926831
"BOGOTA","2006Q4",2006-10-01,"31 a 50 años",0,1,1419.74762481959,3401.25084122467,1133.75028040822,413818.852349001,34012.5084122467
"BOGOTA","2006Q4",2006-10-01,"31 a 50 años",1,2,1018.73290266079,3401.25084122467,1133.75028040822,413818.852349001,34012.5084122467
"BOGOTA","2006Q4",2006-10-01,"9 a 13 años",1,3,962.770313744288,3401.25084122467,1133.75028040822,413818.852349001,34012.5084122467
"BOGOTA","2007Q1",2007-01-01,"31 a 50 años",0,1,1452.04802062244,3478.6320225528,1159.5440075176,423233.562743924,34786.320225528
"BOGOTA","2007Q1",2007-01-01,"31 a 50 años",1,2,1041.90989228775,3478.6320225528,1159.5440075176,423233.562743924,34786.320225528
"BOGOTA","2007Q1",2007-01-01,"9 a 13 años",1,3,984.674109642612,3478.6320225528,1159.5440075176,423233.562743924,34786.320225528
"BOGOTA","2007Q2",2007-04-01,"31 a 50 años",0,1,1458.57247138576,3494.26247211957,1164.75415737319,425135.267441215,34942.6247211957
"BOGOTA","2007Q2",2007-04-01,"31 a 50 años",1,2,1046.59147973906,3494.26247211957,1164.75415737319,425135.267441215,34942.6247211957
"BOGOTA","2007Q2",2007-04-01,"9 a 13 años",1,3,989.098520994745,3494.26247211957,1164.75415737319,425135.267441215,34942.6247211957
"BOGOTA","2007Q3",2007-07-01,"31 a 50 años",0,1,1491.46590429462,3573.06437634266,1191.02145878089,434722.832455024,35730.6437634266
"BOGOTA","2007Q3",2007-07-01,"31 a 50 años",1,2,1070.19400021517,3573.06437634266,1191.02145878089,434722.832455024,35730.6437634266
"BOGOTA","2007Q3",2007-07-01,"9 a 13 años",1,3,1011.40447183288,3573.06437634266,1191.02145878089,434722.832455024,35730.6437634266
"BOGOTA","2007Q4",2007-10-01,"31 a 50 años",0,1,1496.84541855894,3585.95193262172,1195.31731087391,436290.818468975,35859.5193262172
"BOGOTA","2007Q4",2007-10-01,"31 a 50 años",1,2,1074.05404413114,3585.95193262172,1195.31731087391,436290.818468975,35859.5193262172
"BOGOTA","2007Q4",2007-10-01,"9 a 13 años",1,3,1015.05246993163,3585.95193262172,1195.31731087391,436290.818468975,35859.5193262172
"BOGOTA","2008Q1",2008-01-01,"31 a 50 años",0,1,1481.77333578951,3549.84415311053,1183.28138437018,431897.705295114,35498.4415311053
"BOGOTA","2008Q1",2008-01-01,"31 a 50 años",1,2,1063.23914551084,3549.84415311053,1183.28138437018,431897.705295114,35498.4415311053
"BOGOTA","2008Q1",2008-01-01,"9 a 13 años",1,3,1004.83167181018,3549.84415311053,1183.28138437018,431897.705295114,35498.4415311053
"BOGOTA","2008Q2",2008-04-01,"31 a 50 años",0,1,1492.94683017222,3576.61219026321,1192.20406342107,435154.483148691,35766.1219026321
"BOGOTA","2008Q2",2008-04-01,"31 a 50 años",1,2,1071.25663127124,3576.61219026321,1192.20406342107,435154.483148691,35766.1219026321
"BOGOTA","2008Q2",2008-04-01,"9 a 13 años",1,3,1012.40872881975,3576.61219026321,1192.20406342107,435154.483148691,35766.1219026321
"BOGOTA","2008Q3",2008-07-01,"31 a 50 años",0,1,1552.77290092416,3719.93588379505,1239.97862793168,452592.199195064,37199.3588379505
"BOGOTA","2008Q3",2008-07-01,"31 a 50 años",1,2,1114.18453313666,3719.93588379505,1239.97862793168,452592.199195064,37199.3588379505
"BOGOTA","2008Q3",2008-07-01,"9 a 13 años",1,3,1052.97844973423,3719.93588379505,1239.97862793168,452592.199195064,37199.3588379505
"BOGOTA","2008Q4",2008-10-01,"31 a 50 años",0,1,1592.36922987257,3814.79573408874,1271.59857802958,464133.480980796,38147.9573408874
"BOGOTA","2008Q4",2008-10-01,"31 a 50 años",1,2,1142.59668359154,3814.79573408874,1271.59857802958,464133.480980796,38147.9573408874
"BOGOTA","2008Q4",2008-10-01,"9 a 13 años",1,3,1079.82982062462,3814.79573408874,1271.59857802958,464133.480980796,38147.9573408874
"BOGOTA","2009Q1",2009-01-01,"31 a 50 años",0,1,1579.3625808431,3783.63605811559,1261.21201937186,460342.38707073,37836.3605811559
"BOGOTA","2009Q1",2009-01-01,"31 a 50 años",1,2,1133.26382675977,3783.63605811559,1261.21201937186,460342.38707073,37836.3605811559
"BOGOTA","2009Q1",2009-01-01,"9 a 13 años",1,3,1071.00965051273,3783.63605811559,1261.21201937186,460342.38707073,37836.3605811559
"BOGOTA","2009Q2",2009-04-01,"31 a 50 años",0,1,1610.59068964345,3858.44839058247,1286.14946352749,469444.554187534,38584.4839058247
"BOGOTA","2009Q2",2009-04-01,"31 a 50 años",1,2,1155.67140213911,3858.44839058247,1286.14946352749,469444.554187534,38584.4839058247
"BOGOTA","2009Q2",2009-04-01,"9 a 13 años",1,3,1092.1862987999,3858.44839058247,1286.14946352749,469444.554187534,38584.4839058247
"BOGOTA","2009Q3",2009-07-01,"31 a 50 años",0,1,1712.94378047439,4103.65291158662,1367.88430386221,499277.770909705,41036.5291158662
"BOGOTA","2009Q3",2009-07-01,"31 a 50 años",1,2,1229.11435741911,4103.65291158662,1367.88430386221,499277.770909705,41036.5291158662
"BOGOTA","2009Q3",2009-07-01,"9 a 13 años",1,3,1161.59477369312,4103.65291158662,1367.88430386221,499277.770909705,41036.5291158662
"BOGOTA","2009Q4",2009-10-01,"31 a 50 años",0,1,1667.42666769621,3994.60880021044,1331.53626673681,486010.737358937,39946.0880021044
"BOGOTA","2009Q4",2009-10-01,"31 a 50 años",1,2,1196.45377774239,3994.60880021044,1331.53626673681,486010.737358937,39946.0880021044
"BOGOTA","2009Q4",2009-10-01,"9 a 13 años",1,3,1130.72835477184,3994.60880021044,1331.53626673681,486010.737358937,39946.0880021044
"BOGOTA","2010Q1",2010-01-01,"31 a 50 años",0,1,1548.34035847128,3709.31696217612,1236.43898739204,451300.230398095,37093.1696217612
"BOGOTA","2010Q1",2010-01-01,"31 a 50 años",1,2,1111.0039841713,3709.31696217612,1236.43898739204,451300.230398095,37093.1696217612
"BOGOTA","2010Q1",2010-01-01,"9 a 13 años",1,3,1049.97261953354,3709.31696217612,1236.43898739204,451300.230398095,37093.1696217612
"BOGOTA","2010Q2",2010-04-01,"31 a 50 años",0,1,1549.26073243278,3711.52187708922,1237.17395902974,451568.495045855,37115.2187708922
"BOGOTA","2010Q2",2010-04-01,"31 a 50 años",1,2,1111.66439396593,3711.52187708922,1237.17395902974,451568.495045855,37115.2187708922
"BOGOTA","2010Q2",2010-04-01,"9 a 13 años",1,3,1050.5967506905,3711.52187708922,1237.17395902974,451568.495045855,37115.2187708922
"BOGOTA","2010Q3",2010-07-01,"31 a 50 años",0,1,1567.75656143952,3755.83183251268,1251.94394417089,456959.539622376,37558.3183251268
"BOGOTA","2010Q3",2010-07-01,"31 a 50 años",1,2,1124.93598480487,3755.83183251268,1251.94394417089,456959.539622376,37558.3183251268
"BOGOTA","2010Q3",2010-07-01,"9 a 13 años",1,3,1063.13928626829,3755.83183251268,1251.94394417089,456959.539622376,37558.3183251268
"BOGOTA","2010Q4",2010-10-01,"31 a 50 años",0,1,1515.19169948498,3629.90361976819,1209.96787325606,441638.273738464,36299.0361976819
"BOGOTA","2010Q4",2010-10-01,"31 a 50 años",1,2,1087.21832748269,3629.90361976819,1209.96787325606,441638.273738464,36299.0361976819
"BOGOTA","2010Q4",2010-10-01,"9 a 13 años",1,3,1027.49359280053,3629.90361976819,1209.96787325606,441638.273738464,36299.0361976819
"BOGOTA","2011Q1",2011-01-01,"31 a 50 años",0,1,1463.96373624383,3507.17817897703,1169.05939299235,426706.678442206,35071.7817897703
"BOGOTA","2011Q1",2011-01-01,"31 a 50 años",1,2,1050.45995523559,3507.17817897703,1169.05939299235,426706.678442206,35071.7817897703
"BOGOTA","2011Q1",2011-01-01,"9 a 13 años",1,3,992.754487497619,3507.17817897703,1169.05939299235,426706.678442206,35071.7817897703
"BOGOTA","2011Q2",2011-04-01,"31 a 50 años",0,1,1452.18383665789,3478.95739334178,1159.65246444726,423273.14952325,34789.5739334178
"BOGOTA","2011Q2",2011-04-01,"31 a 50 años",1,2,1042.00734641382,3478.95739334178,1159.65246444726,423273.14952325,34789.5739334178
"BOGOTA","2011Q2",2011-04-01,"9 a 13 años",1,3,984.766210270062,3478.95739334178,1159.65246444726,423273.14952325,34789.5739334178
"BOGOTA","2011Q3",2011-07-01,"31 a 50 años",0,1,1503.37005486933,3601.58282669855,1200.52760889952,438192.577248324,36015.8282669855
"BOGOTA","2011Q3",2011-07-01,"31 a 50 años",1,2,1078.73576472084,3601.58282669855,1200.52760889952,438192.577248324,36015.8282669855
"BOGOTA","2011Q3",2011-07-01,"9 a 13 años",1,3,1019.47700710839,3601.58282669855,1200.52760889952,438192.577248324,36015.8282669855
"BOGOTA","2011Q4",2011-10-01,"31 a 50 años",0,1,1539.94973564103,3689.21577485177,1229.73859161726,448854.585940298,36892.1577485177
"BOGOTA","2011Q4",2011-10-01,"31 a 50 años",1,2,1104.9833341617,3689.21577485177,1229.73859161726,448854.585940298,36892.1577485177
"BOGOTA","2011Q4",2011-10-01,"9 a 13 años",1,3,1044.28270504904,3689.21577485177,1229.73859161726,448854.585940298,36892.1577485177
"BOGOTA","2012Q1",2012-01-01,"31 a 50 años",0,1,1570.28694318394,3761.89379936255,1253.96459978752,457697.078922443,37618.9379936255
"BOGOTA","2012Q1",2012-01-01,"31 a 50 años",1,2,1126.75164773979,3761.89379936255,1253.96459978752,457697.078922443,37618.9379936255
"BOGOTA","2012Q1",2012-01-01,"9 a 13 años",1,3,1064.85520843881,3761.89379936255,1253.96459978752,457697.078922443,37618.9379936255
"BOGOTA","2012Q2",2012-04-01,"31 a 50 años",0,1,1433.68537058922,3434.64112038063,1144.88037346021,417881.336312976,34346.4112038063
"BOGOTA","2012Q2",2012-04-01,"31 a 50 años",1,2,1028.73386336411,3434.64112038063,1144.88037346021,417881.336312976,34346.4112038063
"BOGOTA","2012Q2",2012-04-01,"9 a 13 años",1,3,972.221886427301,3434.64112038063,1144.88037346021,417881.336312976,34346.4112038063
"BOGOTA","2012Q3",2012-07-01,"31 a 50 años",0,1,1458.1377535879,3493.22103049302,1164.40701016434,425008.558709984,34932.2103049302
"BOGOTA","2012Q3",2012-07-01,"31 a 50 años",1,2,1046.27955012825,3493.22103049302,1164.40701016434,425008.558709984,34932.2103049302
"BOGOTA","2012Q3",2012-07-01,"9 a 13 años",1,3,988.803726776869,3493.22103049302,1164.40701016434,425008.558709984,34932.2103049302
"BOGOTA","2012Q4",2012-10-01,"31 a 50 años",0,1,1433.20004007721,3433.47842724886,1144.49280908295,417739.875315277,34334.7842724885
"BOGOTA","2012Q4",2012-10-01,"31 a 50 años",1,2,1028.38561685001,3433.47842724886,1144.49280908295,417739.875315277,34334.7842724885
"BOGOTA","2012Q4",2012-10-01,"9 a 13 años",1,3,971.892770321632,3433.47842724886,1144.49280908295,417739.875315277,34334.7842724885
"BOGOTA","2013Q1",2013-01-01,"31 a 50 años",0,1,1476.77891421002,3537.87915292196,1179.29305097399,430441.963605505,35378.7915292196
"BOGOTA","2013Q1",2013-01-01,"31 a 50 años",1,2,1059.65542295069,3537.87915292196,1179.29305097399,430441.963605505,35378.7915292196
"BOGOTA","2013Q1",2013-01-01,"9 a 13 años",1,3,1001.44481576126,3537.87915292196,1179.29305097399,430441.963605505,35378.7915292196
"BOGOTA","2013Q2",2013-04-01,"31 a 50 años",0,1,1550.13373893108,3713.61331505667,1237.87110501889,451822.953331895,37136.1331505667
"BOGOTA","2013Q2",2013-04-01,"31 a 50 años",1,2,1112.29081547107,3713.61331505667,1237.87110501889,451822.953331895,37136.1331505667
"BOGOTA","2013Q2",2013-04-01,"9 a 13 años",1,3,1051.18876065451,3713.61331505667,1237.87110501889,451822.953331895,37136.1331505667
"BOGOTA","2013Q3",2013-07-01,"31 a 50 años",0,1,1540.54027273958,3690.63050854676,1230.21016951559,449026.71187319,36906.3050854676
"BOGOTA","2013Q3",2013-07-01,"31 a 50 años",1,2,1105.40707114285,3690.63050854676,1230.21016951559,449026.71187319,36906.3050854676
"BOGOTA","2013Q3",2013-07-01,"9 a 13 años",1,3,1044.68316466433,3690.63050854676,1230.21016951559,449026.71187319,36906.3050854676
"BOGOTA","2013Q4",2013-10-01,"31 a 50 años",0,1,1511.48637137571,3621.02686580972,1207.00895526991,440558.268673516,36210.2686580972
"BOGOTA","2013Q4",2013-10-01,"31 a 50 años",1,2,1084.55958758126,3621.02686580972,1207.00895526991,440558.268673516,36210.2686580972
"BOGOTA","2013Q4",2013-10-01,"9 a 13 años",1,3,1024.98090685274,3621.02686580972,1207.00895526991,440558.268673516,36210.2686580972
"BOGOTA","2014Q1",2014-01-01,"31 a 50 años",0,1,1519.5692678876,3640.39084154737,1213.46361384912,442914.21905493,36403.9084154737
"BOGOTA","2014Q1",2014-01-01,"31 a 50 años",1,2,1090.35943008955,3640.39084154737,1213.46361384912,442914.21905493,36403.9084154737
"BOGOTA","2014Q1",2014-01-01,"9 a 13 años",1,3,1030.46214357022,3640.39084154737,1213.46361384912,442914.21905493,36403.9084154737
"BOGOTA","2014Q2",2014-04-01,"31 a 50 años",0,1,1520.86654271543,3643.49868763375,1214.49956254458,443292.340328773,36434.9868763375
"BOGOTA","2014Q2",2014-04-01,"31 a 50 años",1,2,1091.29028324105,3643.49868763375,1214.49956254458,443292.340328773,36434.9868763375
"BOGOTA","2014Q2",2014-04-01,"9 a 13 años",1,3,1031.34186167728,3643.49868763375,1214.49956254458,443292.340328773,36434.9868763375
"BOGOTA","2014Q3",2014-07-01,"31 a 50 años",0,1,1513.99934843192,3627.04713672055,1209.01571224018,441290.734967667,36270.4713672055
"BOGOTA","2014Q3",2014-07-01,"31 a 50 años",1,2,1086.36276186805,3627.04713672055,1209.01571224018,441290.734967667,36270.4713672055
"BOGOTA","2014Q3",2014-07-01,"9 a 13 años",1,3,1026.68502642058,3627.04713672055,1209.01571224018,441290.734967667,36270.4713672055
"BOGOTA","2014Q4",2014-10-01,"31 a 50 años",0,1,1526.78453915151,3657.67627103287,1219.22542367763,445017.279642333,36576.7627103288
"BOGOTA","2014Q4",2014-10-01,"31 a 50 años",1,2,1095.53671238231,3657.67627103287,1219.22542367763,445017.279642333,36576.7627103288
"BOGOTA","2014Q4",2014-10-01,"9 a 13 años",1,3,1035.35501949906,3657.67627103287,1219.22542367763,445017.279642333,36576.7627103288
"BOGOTA","2015Q1",2015-01-01,"31 a 50 años",0,1,1337.67815156959,3204.63923219599,1068.21307739866,389897.773250512,32046.3923219599
"BOGOTA","2015Q1",2015-01-01,"31 a 50 años",1,2,959.844357089579,3204.63923219599,1068.21307739866,389897.773250512,32046.3923219599
"BOGOTA","2015Q1",2015-01-01,"9 a 13 años",1,3,907.116723536825,3204.63923219599,1068.21307739866,389897.773250512,32046.3923219599
"BOGOTA","2015Q2",2015-04-01,"31 a 50 años",0,1,1297.55364360586,3108.51403777441,1036.1713459248,378202.541262554,31085.1403777441
"BOGOTA","2015Q2",2015-04-01,"31 a 50 años",1,2,931.053214388481,3108.51403777441,1036.1713459248,378202.541262554,31085.1403777441
"BOGOTA","2015Q2",2015-04-01,"9 a 13 años",1,3,879.907179780072,3108.51403777441,1036.1713459248,378202.541262554,31085.1403777441
"BOGOTA","2015Q3",2015-07-01,"31 a 50 años",0,1,1350.1643410791,3234.55205742668,1078.18401914223,393537.166986912,32345.5205742668
"BOGOTA","2015Q3",2015-07-01,"31 a 50 años",1,2,968.803760760926,3234.55205742668,1078.18401914223,393537.166986912,32345.5205742668
"BOGOTA","2015Q3",2015-07-01,"9 a 13 años",1,3,915.583955586653,3234.55205742668,1078.18401914223,393537.166986912,32345.5205742668
"BOGOTA","2015Q4",2015-10-01,"31 a 50 años",0,1,1384.98955223188,3317.9818703445,1105.9939567815,403687.794225247,33179.818703445
"BOGOTA","2015Q4",2015-10-01,"31 a 50 años",1,2,993.792419183901,3317.9818703445,1105.9939567815,403687.794225247,33179.818703445
"BOGOTA","2015Q4",2015-10-01,"9 a 13 años",1,3,939.19989892872,3317.9818703445,1105.9939567815,403687.794225247,33179.818703445
"BOGOTA","2016Q1",2016-01-01,"31 a 50 años",0,1,1331.77924893675,3190.50739130294,1063.50246376764,388178.39927519,31905.0739130294
"BOGOTA","2016Q1",2016-01-01,"31 a 50 años",1,2,955.611628612623,3190.50739130294,1063.50246376764,388178.39927519,31905.0739130294
"BOGOTA","2016Q1",2016-01-01,"9 a 13 años",1,3,903.116513753563,3190.50739130294,1063.50246376764,388178.39927519,31905.0739130294
"BOGOTA","2016Q2",2016-04-01,"31 a 50 años",0,1,1358.24986476924,3253.92232702394,1084.64077567465,395893.883121246,32539.2232702394
"BOGOTA","2016Q2",2016-04-01,"31 a 50 años",1,2,974.605488388,3253.92232702394,1084.64077567465,395893.883121246,32539.2232702394
"BOGOTA","2016Q2",2016-04-01,"9 a 13 años",1,3,921.066973866703,3253.92232702394,1084.64077567465,395893.883121246,32539.2232702394
"BOGOTA","2016Q3",2016-07-01,"31 a 50 años",0,1,1470.67439551412,3523.25472320873,1174.41824106958,428662.657990395,35232.5472320873
"BOGOTA","2016Q3",2016-07-01,"31 a 50 años",1,2,1055.27515568226,3523.25472320873,1174.41824106958,428662.657990395,35232.5472320873
"BOGOTA","2016Q3",2016-07-01,"9 a 13 años",1,3,997.305172012348,3523.25472320873,1174.41824106958,428662.657990395,35232.5472320873
"BOGOTA","2016Q4",2016-10-01,"31 a 50 años",0,1,1502.50169219351,3599.50251381054,1199.83417127018,437939.472513616,35995.0251381054
"BOGOTA","2016Q4",2016-10-01,"31 a 50 años",1,2,1078.1126753676,3599.50251381054,1199.83417127018,437939.472513616,35995.0251381054
"BOGOTA","2016Q4",2016-10-01,"9 a 13 años",1,3,1018.88814624943,3599.50251381054,1199.83417127018,437939.472513616,35995.0251381054
"BOGOTA","2017Q1",2017-01-01,"31 a 50 años",0,1,1487.27349296452,3563.02073033546,1187.67357677849,433500.855524148,35630.2073033546
"BOGOTA","2017Q1",2017-01-01,"31 a 50 años",1,2,1067.18575615207,3563.02073033546,1187.67357677849,433500.855524148,35630.2073033546
"BOGOTA","2017Q1",2017-01-01,"9 a 13 años",1,3,1008.56148121887,3563.02073033546,1187.67357677849,433500.855524148,35630.2073033546
"BOGOTA","2017Q2",2017-04-01,"31 a 50 años",0,1,1500.40145094437,3594.47102286771,1198.15700762257,437327.307782238,35944.7102286771
"BOGOTA","2017Q2",2017-04-01,"31 a 50 años",1,2,1076.60565762261,3594.47102286771,1198.15700762257,437327.307782238,35944.7102286771
"BOGOTA","2017Q2",2017-04-01,"9 a 13 años",1,3,1017.46391430073,3594.47102286771,1198.15700762257,437327.307782238,35944.7102286771
"BOGOTA","2017Q3",2017-07-01,"31 a 50 años",0,1,1481.01640622927,3548.03079751231,1182.6769325041,431677.080363998,35480.3079751231
"BOGOTA","2017Q3",2017-07-01,"31 a 50 años",1,2,1062.69601443984,3548.03079751231,1182.6769325041,431677.080363998,35480.3079751231
"BOGOTA","2017Q3",2017-07-01,"9 a 13 años",1,3,1004.3183768432,3548.03079751231,1182.6769325041,431677.080363998,35480.3079751231
"BOGOTA","2017Q4",2017-10-01,"31 a 50 años",0,1,1515.94040782746,3631.69728001821,1210.56576000607,441856.502402216,36316.9728001821
"BOGOTA","2017Q4",2017-10-01,"31 a 50 años",1,2,1087.75555945945,3631.69728001821,1210.56576000607,441856.502402216,36316.9728001821
"BOGOTA","2017Q4",2017-10-01,"9 a 13 años",1,3,1028.0013127313,3631.69728001821,1210.56576000607,441856.502402216,36316.9728001821
"BOGOTA","2018Q1",2018-01-01,"31 a 50 años",0,1,1513.12721694604,3624.95779499659,1208.31926499887,441036.531724586,36249.5779499659
"BOGOTA","2018Q1",2018-01-01,"31 a 50 años",1,2,1085.73696822375,3624.95779499659,1208.31926499887,441036.531724586,36249.5779499659
"BOGOTA","2018Q1",2018-01-01,"9 a 13 años",1,3,1026.0936098268,3624.95779499659,1208.31926499887,441036.531724586,36249.5779499659
"BOGOTA","2018Q2",2018-04-01,"31 a 50 años",0,1,1541.98874917463,3694.10058421873,1231.36686140624,449448.904413279,36941.0058421873
"BOGOTA","2018Q2",2018-04-01,"31 a 50 años",1,2,1106.44641826154,3694.10058421873,1231.36686140624,449448.904413279,36941.0058421873
"BOGOTA","2018Q2",2018-04-01,"9 a 13 años",1,3,1045.66541678256,3694.10058421873,1231.36686140624,449448.904413279,36941.0058421873
"BOGOTA","2018Q3",2018-07-01,"31 a 50 años",0,1,1565.44620284806,3750.29696915712,1250.09898971904,456286.131247449,37502.9696915712
"BOGOTA","2018Q3",2018-07-01,"31 a 50 años",1,2,1123.27819839767,3750.29696915712,1250.09898971904,456286.131247449,37502.9696915712
"BOGOTA","2018Q3",2018-07-01,"9 a 13 años",1,3,1061.57256791139,3750.29696915712,1250.09898971904,456286.131247449,37502.9696915712
"BOGOTA","2018Q4",2018-10-01,"31 a 50 años",0,1,1564.71641540109,3748.54863718283,1249.51621239428,456073.417523911,37485.4863718283
"BOGOTA","2018Q4",2018-10-01,"31 a 50 años",1,2,1122.75454301613,3748.54863718283,1249.51621239428,456073.417523911,37485.4863718283
"BOGOTA","2018Q4",2018-10-01,"9 a 13 años",1,3,1061.07767876561,3748.54863718283,1249.51621239428,456073.417523911,37485.4863718283
"BOGOTA","2019Q1",2019-01-01,"31 a 50 años",0,1,1581.91854809485,3789.75931947078,1263.25310649026,461087.383868944,37897.5931947078
"BOGOTA","2019Q1",2019-01-01,"31 a 50 años",1,2,1135.09784844923,3789.75931947078,1263.25310649026,461087.383868944,37897.5931947078
"BOGOTA","2019Q1",2019-01-01,"9 a 13 años",1,3,1072.74292292669,3789.75931947078,1263.25310649026,461087.383868944,37897.5931947078
"BOGOTA","2019Q2",2019-04-01,"31 a 50 años",0,1,1600.05897893627,3833.21785715799,1277.73928571933,466374.839287555,38332.1785715799
"BOGOTA","2019Q2",2019-04-01,"31 a 50 años",1,2,1148.1144250883,3833.21785715799,1277.73928571933,466374.839287555,38332.1785715799
"BOGOTA","2019Q2",2019-04-01,"9 a 13 años",1,3,1085.04445313342,3833.21785715799,1277.73928571933,466374.839287555,38332.1785715799
"BOGOTA","2019Q3",2019-07-01,"31 a 50 años",0,1,1690.604750118,4050.13590302571,1350.04530100857,492766.534868128,40501.3590302571
"BOGOTA","2019Q3",2019-07-01,"31 a 50 años",1,2,1213.08509641543,4050.13590302571,1350.04530100857,492766.534868128,40501.3590302571
"BOGOTA","2019Q3",2019-07-01,"9 a 13 años",1,3,1146.44605649228,4050.13590302571,1350.04530100857,492766.534868128,40501.3590302571
"BOGOTA","2019Q4",2019-10-01,"31 a 50 años",0,1,1766.55477234632,4232.08730937366,1410.69576979122,514903.955973796,42320.8730937366
"BOGOTA","2019Q4",2019-10-01,"31 a 50 años",1,2,1267.58266010153,4232.08730937366,1410.69576979122,514903.955973796,42320.8730937366
"BOGOTA","2019Q4",2019-10-01,"9 a 13 años",1,3,1197.94987692581,4232.08730937366,1410.69576979122,514903.955973796,42320.8730937366
"BOGOTA","2020Q1",2020-01-01,"31 a 50 años",0,1,1946.50143054768,4663.18063320347,1554.39354440116,567353.643706422,46631.8063320347
"BOGOTA","2020Q1",2020-01-01,"31 a 50 años",1,2,1396.70249677453,4663.18063320347,1554.39354440116,567353.643706422,46631.8063320347
"BOGOTA","2020Q1",2020-01-01,"9 a 13 años",1,3,1319.97670588126,4663.18063320347,1554.39354440116,567353.643706422,46631.8063320347
"BOGOTA","2020Q2",2020-04-01,"31 a 50 años",0,1,1978.98413457101,4740.99856538606,1580.33285512869,576821.492121971,47409.9856538606
