"Demo_Group","Sex","Person","cost_day","total_household","per_capita","per_capita_year","per_capita_month","ciudad","fecha","person"
"9 a 13 años",1,3,1020.16367893346,3604.00868371692,1201.33622790564,438487.723185559,36040.0868371692,"BOGOTA",2010-07-01,3
"31 a 50 años",0,1,1600.0924616116,3833.29807069429,1277.76602356476,466384.598601139,38332.9807069429,"BOGOTA",2010-08-01,1
"31 a 50 años",1,2,1148.13845041677,3833.29807069429,1277.76602356476,466384.598601139,38332.9807069429,"BOGOTA",2010-08-01,2
"9 a 13 años",1,3,1085.06715866592,3833.29807069429,1277.76602356476,466384.598601139,38332.9807069429,"BOGOTA",2010-08-01,3
"31 a 50 años",0,1,1598.79456838503,3830.18874312682,1276.72958104227,466006.297080429,38301.8874312682,"BOGOTA",2010-09-01,1
"31 a 50 años",1,2,1147.20715353629,3830.18874312682,1276.72958104227,466006.297080429,38301.8874312682,"BOGOTA",2010-09-01,2
"9 a 13 años",1,3,1084.18702120549,3830.18874312682,1276.72958104227,466006.297080429,38301.8874312682,"BOGOTA",2010-09-01,3
"31 a 50 años",0,1,1570.38622667029,3762.13165011542,1254.04388337181,457726.017430709,37621.3165011542,"BOGOTA",2010-10-01,1
"31 a 50 años",1,2,1126.82288811552,3762.13165011542,1254.04388337181,457726.017430709,37621.3165011542,"BOGOTA",2010-10-01,2
"9 a 13 años",1,3,1064.92253532961,3762.13165011542,1254.04388337181,457726.017430709,37621.3165011542,"BOGOTA",2010-10-01,3
"31 a 50 años",0,1,1501.96398558844,3598.21434469453,1199.40478156484,437782.745271168,35982.1434469453,"BOGOTA",2010-11-01,1
"31 a 50 años",1,2,1077.72684664637,3598.21434469453,1199.40478156484,437782.745271168,35982.1434469453,"BOGOTA",2010-11-01,2
"9 a 13 años",1,3,1018.52351245973,3598.21434469453,1199.40478156484,437782.745271168,35982.1434469453,"BOGOTA",2010-11-01,3
"31 a 50 años",0,1,1473.2248861962,3529.36486449463,1176.45495483154,429406.058513513,35293.6486449463,"BOGOTA",2010-12-01,1
"31 a 50 años",1,2,1057.10524768618,3529.36486449463,1176.45495483154,429406.058513513,35293.6486449463,"BOGOTA",2010-12-01,2
"9 a 13 años",1,3,999.034730612246,3529.36486449463,1176.45495483154,429406.058513513,35293.6486449463,"BOGOTA",2010-12-01,3
"31 a 50 años",0,1,1459.28974683216,3495.98082943378,1165.32694314459,425344.334247777,34959.8082943378,"BOGOTA",2011-01-01,1
"31 a 50 años",1,2,1047.10615719634,3495.98082943378,1165.32694314459,425344.334247777,34959.8082943378,"BOGOTA",2011-01-01,2
"9 a 13 años",1,3,989.584925405286,3495.98082943378,1165.32694314459,425344.334247777,34959.8082943378,"BOGOTA",2011-01-01,3
"31 a 50 años",0,1,1464.59971787883,3508.70178291427,1169.56726097142,426892.05025457,35087.0178291427,"BOGOTA",2011-02-01,1
"31 a 50 años",1,2,1050.91630071963,3508.70178291427,1169.56726097142,426892.05025457,35087.0178291427,"BOGOTA",2011-02-01,2
"9 a 13 años",1,3,993.185764315811,3508.70178291427,1169.56726097142,426892.05025457,35087.0178291427,"BOGOTA",2011-02-01,3
"31 a 50 años",0,1,1468.00174402049,3516.85192458305,1172.28397486102,427883.650824271,35168.5192458305,"BOGOTA",2011-03-01,1
"31 a 50 años",1,2,1053.3574077908,3516.85192458305,1172.28397486102,427883.650824271,35168.5192458305,"BOGOTA",2011-03-01,2
"9 a 13 años",1,3,995.49277277176,3516.85192458305,1172.28397486102,427883.650824271,35168.5192458305,"BOGOTA",2011-03-01,3
"31 a 50 años",0,1,1467.69215551538,3516.11025180611,1172.03675060204,427793.413969744,35161.1025180611,"BOGOTA",2011-04-01,1
"31 a 50 años",1,2,1053.13526408657,3516.11025180611,1172.03675060204,427793.413969744,35161.1025180611,"BOGOTA",2011-04-01,2
"9 a 13 años",1,3,995.282832204163,3516.11025180611,1172.03675060204,427793.413969744,35161.1025180611,"BOGOTA",2011-04-01,3
"31 a 50 años",0,1,1439.36126720786,3448.23871181968,1149.41290393989,419535.709938062,34482.3871181968,"BOGOTA",2011-05-01,1
"31 a 50 años",1,2,1032.80657497597,3448.23871181968,1149.41290393989,419535.709938062,34482.3871181968,"BOGOTA",2011-05-01,2
"9 a 13 años",1,3,976.070869635853,3448.23871181968,1149.41290393989,419535.709938062,34482.3871181968,"BOGOTA",2011-05-01,3
"31 a 50 años",0,1,1449.49808725045,3472.52321639955,1157.50773879985,422490.324661945,34725.2321639955,"BOGOTA",2011-06-01,1
"31 a 50 años",1,2,1040.08020017893,3472.52321639955,1157.50773879985,422490.324661945,34725.2321639955,"BOGOTA",2011-06-01,2
"9 a 13 años",1,3,982.944928970172,3472.52321639955,1157.50773879985,422490.324661945,34725.2321639955,"BOGOTA",2011-06-01,3
"31 a 50 años",0,1,1459.52327571987,3496.54028825018,1165.51342941673,425412.401737105,34965.4028825018,"BOGOTA",2011-07-01,1
"31 a 50 años",1,2,1047.2737246974,3496.54028825018,1165.51342941673,425412.401737105,34965.4028825018,"BOGOTA",2011-07-01,2
"9 a 13 años",1,3,989.743287832913,3496.54028825018,1165.51342941673,425412.401737105,34965.4028825018,"BOGOTA",2011-07-01,3
"31 a 50 años",0,1,1508.2830697285,3613.35280301729,1204.4509343391,439624.59103377,36133.5280301729,"BOGOTA",2011-08-01,1
"31 a 50 años",1,2,1082.26107429051,3613.35280301729,1204.4509343391,439624.59103377,36133.5280301729,"BOGOTA",2011-08-01,2
"9 a 13 años",1,3,1022.80865899827,3613.35280301729,1204.4509343391,439624.59103377,36133.5280301729,"BOGOTA",2011-08-01,3
"31 a 50 años",0,1,1542.30381915962,3694.8553888282,1231.61846294273,449540.738974098,36948.553888282,"BOGOTA",2011-09-01,1
"31 a 50 años",1,2,1106.67249517461,3694.8553888282,1231.61846294273,449540.738974098,36948.553888282,"BOGOTA",2011-09-01,2
"9 a 13 años",1,3,1045.87907449397,3694.8553888282,1231.61846294273,449540.738974098,36948.553888282,"BOGOTA",2011-09-01,3
"31 a 50 años",0,1,1532.45864173811,3671.26956455807,1223.75652151936,446671.130354565,36712.6956455807,"BOGOTA",2011-10-01,1
"31 a 50 años",1,2,1099.60813669533,3671.26956455807,1223.75652151936,446671.130354565,36712.6956455807,"BOGOTA",2011-10-01,2
"9 a 13 años",1,3,1039.20278612463,3671.26956455807,1223.75652151936,446671.130354565,36712.6956455807,"BOGOTA",2011-10-01,3
"31 a 50 años",0,1,1545.31650422284,3702.07279664526,1234.02426554842,450418.856925173,37020.7279664526,"BOGOTA",2011-11-01,1
"31 a 50 años",1,2,1108.83423247608,3702.07279664526,1234.02426554842,450418.856925173,37020.7279664526,"BOGOTA",2011-11-01,2
"9 a 13 años",1,3,1047.92205994633,3702.07279664526,1234.02426554842,450418.856925173,37020.7279664526,"BOGOTA",2011-11-01,3
"31 a 50 años",0,1,1542.07406096212,3694.30496335197,1231.43498778399,449473.770541156,36943.0496335197,"BOGOTA",2011-12-01,1
"31 a 50 años",1,2,1106.5076333137,3694.30496335197,1231.43498778399,449473.770541156,36943.0496335197,"BOGOTA",2011-12-01,2
"9 a 13 años",1,3,1045.72326907615,3694.30496335197,1231.43498778399,449473.770541156,36943.0496335197,"BOGOTA",2011-12-01,3
"31 a 50 años",0,1,1554.7220452939,3724.60539604594,1241.53513201531,453160.323185589,37246.0539604594,"BOGOTA",2012-01-01,1
"31 a 50 años",1,2,1115.58313206141,3724.60539604594,1241.53513201531,453160.323185589,37246.0539604594,"BOGOTA",2012-01-01,2
"9 a 13 años",1,3,1054.30021869062,3724.60539604594,1241.53513201531,453160.323185589,37246.0539604594,"BOGOTA",2012-01-01,3
"31 a 50 años",0,1,1579.82286999489,3784.73876034053,1261.57958678018,460476.549174764,37847.3876034053,"BOGOTA",2012-02-01,1
"31 a 50 años",1,2,1133.59410496941,3784.73876034053,1261.57958678018,460476.549174764,37847.3876034053,"BOGOTA",2012-02-01,2
"9 a 13 años",1,3,1071.32178537623,3784.73876034053,1261.57958678018,460476.549174764,37847.3876034053,"BOGOTA",2012-02-01,3
"31 a 50 años",0,1,1576.31591426304,3776.33724170118,1258.77908056706,459454.364406977,37763.3724170118,"BOGOTA",2012-03-01,1
"31 a 50 años",1,2,1131.07770618856,3776.33724170118,1258.77908056706,459454.364406977,37763.3724170118,"BOGOTA",2012-03-01,2
"9 a 13 años",1,3,1068.94362124958,3776.33724170118,1258.77908056706,459454.364406977,37763.3724170118,"BOGOTA",2012-03-01,3
"31 a 50 años",0,1,1477.83880625501,3540.41830752001,1180.13943584,430750.894081602,35404.1830752001,"BOGOTA",2012-04-01,1
"31 a 50 años",1,2,1060.41594325769,3540.41830752001,1180.13943584,430750.894081602,35404.1830752001,"BOGOTA",2012-04-01,2
"9 a 13 años",1,3,1002.16355800731,3540.41830752001,1180.13943584,430750.894081602,35404.1830752001,"BOGOTA",2012-04-01,3
"31 a 50 años",0,1,1416.17740651082,3392.69776614727,1130.89925538242,412778.228214584,33926.9776614727,"BOGOTA",2012-05-01,1
"31 a 50 años",1,2,1016.17111013004,3392.69776614727,1130.89925538242,412778.228214584,33926.9776614727,"BOGOTA",2012-05-01,2
"9 a 13 años",1,3,960.349249506408,3392.69776614727,1130.89925538242,412778.228214584,33926.9776614727,"BOGOTA",2012-05-01,3
"31 a 50 años",0,1,1407.03989900182,3370.8072874746,1123.6024291582,410114.886642743,33708.072874746,"BOGOTA",2012-06-01,1
"31 a 50 años",1,2,1009.6145367046,3370.8072874746,1123.6024291582,410114.886642743,33708.072874746,"BOGOTA",2012-06-01,2
"9 a 13 años",1,3,954.152851768186,3370.8072874746,1123.6024291582,410114.886642743,33708.072874746,"BOGOTA",2012-06-01,3
"31 a 50 años",0,1,1450.16670348315,3474.12500215654,1158.04166738551,422685.208595712,34741.2500215654,"BOGOTA",2012-07-01,1
"31 a 50 años",1,2,1040.55996245753,3474.12500215654,1158.04166738551,422685.208595712,34741.2500215654,"BOGOTA",2012-07-01,2
"9 a 13 años",1,3,983.398336215858,3474.12500215654,1158.04166738551,422685.208595712,34741.2500215654,"BOGOTA",2012-07-01,3
"31 a 50 años",0,1,1467.05836722296,3514.59190240017,1171.53063413339,427608.681458688,35145.9190240017,"BOGOTA",2012-08-01,1
"31 a 50 años",1,2,1052.68049242468,3514.59190240017,1171.53063413339,427608.681458688,35145.9190240017,"BOGOTA",2012-08-01,2
"9 a 13 años",1,3,994.853042752526,3514.59190240017,1171.53063413339,427608.681458688,35145.9190240017,"BOGOTA",2012-08-01,3
"31 a 50 años",0,1,1457.18819005758,3490.94618692236,1163.64872897412,424731.786075553,34909.4618692235,"BOGOTA",2012-09-01,1
"31 a 50 años",1,2,1045.59819550255,3490.94618692236,1163.64872897412,424731.786075553,34909.4618692235,"BOGOTA",2012-09-01,2
"9 a 13 años",1,3,988.159801362223,3490.94618692236,1163.64872897412,424731.786075553,34909.4618692235,"BOGOTA",2012-09-01,3
"31 a 50 años",0,1,1441.3416299393,3452.98301305215,1150.99433768405,420112.933254678,34529.8301305215,"BOGOTA",2012-10-01,1
"31 a 50 años",1,2,1034.22757448211,3452.98301305215,1150.99433768405,420112.933254678,34529.8301305215,"BOGOTA",2012-10-01,2
"9 a 13 años",1,3,977.413808630742,3452.98301305215,1150.99433768405,420112.933254678,34529.8301305215,"BOGOTA",2012-10-01,3
"31 a 50 años",0,1,1428.33627710951,3421.82644234942,1140.60881411647,416322.217152513,34218.2644234942,"BOGOTA",2012-11-01,1
"31 a 50 años",1,2,1024.89564773204,3421.82644234942,1140.60881411647,416322.217152513,34218.2644234942,"BOGOTA",2012-11-01,2
"9 a 13 años",1,3,968.594517507874,3421.82644234942,1140.60881411647,416322.217152513,34218.2644234942,"BOGOTA",2012-11-01,3
"31 a 50 años",0,1,1429.92221318283,3425.62582634499,1141.87527544833,416784.47553864,34256.2582634499,"BOGOTA",2012-12-01,1
"31 a 50 años",1,2,1026.03362833588,3425.62582634499,1141.87527544833,416784.47553864,34256.2582634499,"BOGOTA",2012-12-01,2
"9 a 13 años",1,3,969.669984826282,3425.62582634499,1141.87527544833,416784.47553864,34256.2582634499,"BOGOTA",2012-12-01,3
"31 a 50 años",0,1,1424.78351158639,3413.31517843677,1137.77172614559,415286.68004314,34133.1517843677,"BOGOTA",2013-01-01,1
"31 a 50 años",1,2,1022.3463783615,3413.31517843677,1137.77172614559,415286.68004314,34133.1517843677,"BOGOTA",2013-01-01,2
"9 a 13 años",1,3,966.185288488882,3413.31517843677,1137.77172614559,415286.68004314,34133.1517843677,"BOGOTA",2013-01-01,3
"31 a 50 años",0,1,1473.89733203579,3530.97582473685,1176.99194157895,429602.058676317,35309.7582473685,"BOGOTA",2013-02-01,1
"31 a 50 años",1,2,1057.5877578803,3530.97582473685,1176.99194157895,429602.058676317,35309.7582473685,"BOGOTA",2013-02-01,2
"9 a 13 años",1,3,999.490734820768,3530.97582473685,1176.99194157895,429602.058676317,35309.7582473685,"BOGOTA",2013-02-01,3
"31 a 50 años",0,1,1531.65589900788,3669.34645559226,1223.11548519742,446437.152097058,36693.4645559226,"BOGOTA",2013-03-01,1
"31 a 50 años",1,2,1099.03213261026,3669.34645559226,1223.11548519742,446437.152097058,36693.4645559226,"BOGOTA",2013-03-01,2
"9 a 13 años",1,3,1038.65842397412,3669.34645559226,1223.11548519742,446437.152097058,36693.4645559226,"BOGOTA",2013-03-01,3
"31 a 50 años",0,1,1549.73781137478,3712.66480215874,1237.55493405291,451707.550929313,37126.6480215874,"BOGOTA",2013-04-01,1
"31 a 50 años",1,2,1112.00671960669,3712.66480215874,1237.55493405291,451707.550929313,37126.6480215874,"BOGOTA",2013-04-01,2
"9 a 13 años",1,3,1050.92027117727,3712.66480215874,1237.55493405291,451707.550929313,37126.6480215874,"BOGOTA",2013-04-01,3
"31 a 50 años",0,1,1556.81447536532,3729.61817396237,1243.20605798746,453770.211165421,37296.1817396237,"BOGOTA",2013-05-01,1
"31 a 50 años",1,2,1117.08454493438,3729.61817396237,1243.20605798746,453770.211165421,37296.1817396237,"BOGOTA",2013-05-01,2
"9 a 13 años",1,3,1055.71915366267,3729.61817396237,1243.20605798746,453770.211165421,37296.1817396237,"BOGOTA",2013-05-01,3
"31 a 50 años",0,1,1543.84893005316,3698.5569690489,1232.8523230163,449991.097900949,36985.569690489,"BOGOTA",2013-06-01,1
"31 a 50 años",1,2,1107.78118187215,3698.5569690489,1232.8523230163,449991.097900949,36985.569690489,"BOGOTA",2013-06-01,2
"9 a 13 años",1,3,1046.9268571236,3698.5569690489,1232.8523230163,449991.097900949,36985.569690489,"BOGOTA",2013-06-01,3
"31 a 50 años",0,1,1568.16358888805,3756.80693712106,1252.26897904035,457078.177349729,37568.0693712106,"BOGOTA",2013-07-01,1
"31 a 50 años",1,2,1125.22804534214,3756.80693712106,1252.26897904035,457078.177349729,37568.0693712106,"BOGOTA",2013-07-01,2
"9 a 13 años",1,3,1063.41530289087,3756.80693712106,1252.26897904035,457078.177349729,37568.0693712106,"BOGOTA",2013-07-01,3
"31 a 50 años",0,1,1526.46925203465,3656.92094624649,1218.97364874883,444925.381793323,36569.2094624649,"BOGOTA",2013-08-01,1
"31 a 50 años",1,2,1095.31047966734,3656.92094624649,1218.97364874883,444925.381793323,36569.2094624649,"BOGOTA",2013-08-01,2
"9 a 13 años",1,3,1035.1412145445,3656.92094624649,1218.97364874883,444925.381793323,36569.2094624649,"BOGOTA",2013-08-01,3
"31 a 50 años",0,1,1526.98797729603,3658.16364227274,1219.38788075758,445076.576476517,36581.6364227274,"BOGOTA",2013-09-01,1
"31 a 50 años",1,2,1095.68268841908,3658.16364227274,1219.38788075758,445076.576476517,36581.6364227274,"BOGOTA",2013-09-01,2
"9 a 13 años",1,3,1035.49297655763,3658.16364227274,1219.38788075758,445076.576476517,36581.6364227274,"BOGOTA",2013-09-01,3
"31 a 50 años",0,1,1524.99661917423,3653.39299968208,1217.79766656069,444496.148294653,36533.9299968208,"BOGOTA",2013-10-01,1
"31 a 50 años",1,2,1094.25379922483,3653.39299968208,1217.79766656069,444496.148294653,36533.9299968208,"BOGOTA",2013-10-01,2
"9 a 13 años",1,3,1034.14258128301,3653.39299968208,1217.79766656069,444496.148294653,36533.9299968208,"BOGOTA",2013-10-01,3
"31 a 50 años",0,1,1505.96319414764,3607.79514006862,1202.59838002287,438948.408708348,36077.9514006862,"BOGOTA",2013-11-01,1
"31 a 50 años",1,2,1080.59645901454,3607.79514006862,1202.59838002287,438948.408708348,36077.9514006862,"BOGOTA",2013-11-01,2
"9 a 13 años",1,3,1021.23548690643,3607.79514006862,1202.59838002287,438948.408708348,36077.9514006862,"BOGOTA",2013-11-01,3
"31 a 50 años",0,1,1503.49930080525,3601.89245767846,1200.63081922615,438230.249017545,36018.9245767846,"BOGOTA",2013-12-01,1
"31 a 50 años",1,2,1078.82850450442,3601.89245767846,1200.63081922615,438230.249017545,36018.9245767846,"BOGOTA",2013-12-01,2
"9 a 13 años",1,3,1019.56465236879,3601.89245767846,1200.63081922615,438230.249017545,36018.9245767846,"BOGOTA",2013-12-01,3
"31 a 50 años",0,1,1511.16945051714,3620.26762711266,1206.75587570422,440465.89463204,36202.6762711266,"BOGOTA",2014-01-01,1
"31 a 50 años",1,2,1084.33218258299,3620.26762711266,1206.75587570422,440465.89463204,36202.6762711266,"BOGOTA",2014-01-01,2
"9 a 13 años",1,3,1024.76599401253,3620.26762711266,1206.75587570422,440465.89463204,36202.6762711266,"BOGOTA",2014-01-01,3
"31 a 50 años",0,1,1515.58436169949,3630.84430997544,1210.28143665848,441752.724380346,36308.4430997544,"BOGOTA",2014-02-01,1
"31 a 50 años",1,2,1087.50008031718,3630.84430997544,1210.28143665848,441752.724380346,36308.4430997544,"BOGOTA",2014-02-01,2
"9 a 13 años",1,3,1027.75986795877,3630.84430997544,1210.28143665848,441752.724380346,36308.4430997544,"BOGOTA",2014-02-01,3
"31 a 50 años",0,1,1531.95399144617,3670.060587554,1223.35352918467,446524.038152404,36700.6058755401,"BOGOTA",2014-03-01,1
"31 a 50 años",1,2,1099.24602736847,3670.060587554,1223.35352918467,446524.038152404,36700.6058755401,"BOGOTA",2014-03-01,2
"9 a 13 años",1,3,1038.86056873937,3670.060587554,1223.35352918467,446524.038152404,36700.6058755401,"BOGOTA",2014-03-01,3
"31 a 50 años",0,1,1531.14917990149,3668.13252238558,1222.71084079519,446289.456890245,36681.3252238558,"BOGOTA",2014-04-01,1
"31 a 50 años",1,2,1098.6685388158,3668.13252238558,1222.71084079519,446289.456890245,36681.3252238558,"BOGOTA",2014-04-01,2
"9 a 13 años",1,3,1038.31480366829,3668.13252238558,1222.71084079519,446289.456890245,36681.3252238558,"BOGOTA",2014-04-01,3
"31 a 50 años",0,1,1529.33659220911,3663.7901552594,1221.26338508647,445761.135556561,36637.901552594,"BOGOTA",2014-05-01,1
"31 a 50 años",1,2,1097.36792546108,3663.7901552594,1221.26338508647,445761.135556561,36637.901552594,"BOGOTA",2014-05-01,2
"9 a 13 años",1,3,1037.08563758921,3663.7901552594,1221.26338508647,445761.135556561,36637.901552594,"BOGOTA",2014-05-01,3
"31 a 50 años",0,1,1502.11385603568,3598.57338525628,1199.52446175209,437826.428539514,35985.7338525628,"BOGOTA",2014-06-01,1
"31 a 50 años",1,2,1077.83438544627,3598.57338525628,1199.52446175209,437826.428539514,35985.7338525628,"BOGOTA",2014-06-01,2
"9 a 13 años",1,3,1018.62514377433,3598.57338525628,1199.52446175209,437826.428539514,35985.7338525628,"BOGOTA",2014-06-01,3
"31 a 50 años",0,1,1518.74190280212,3638.40874547354,1212.80291515785,442673.064032614,36384.0874547354,"BOGOTA",2014-07-01,1
"31 a 50 años",1,2,1089.76575835497,3638.40874547354,1212.80291515785,442673.064032614,36384.0874547354,"BOGOTA",2014-07-01,2
"9 a 13 años",1,3,1029.90108431645,3638.40874547354,1212.80291515785,442673.064032614,36384.0874547354,"BOGOTA",2014-07-01,3
"31 a 50 años",0,1,1510.89813832183,3619.61765185199,1206.539217284,440386.814308659,36196.1765185199,"BOGOTA",2014-08-01,1
"31 a 50 años",1,2,1084.137503856,3619.61765185199,1206.539217284,440386.814308659,36196.1765185199,"BOGOTA",2014-08-01,2
"9 a 13 años",1,3,1024.58200967416,3619.61765185199,1206.539217284,440386.814308659,36196.1765185199,"BOGOTA",2014-08-01,3
"31 a 50 años",0,1,1512.35800417182,3623.11501283611,1207.7050042787,440812.326561727,36231.1501283611,"BOGOTA",2014-09-01,1
"31 a 50 años",1,2,1085.18502339317,3623.11501283611,1207.7050042787,440812.326561727,36231.1501283611,"BOGOTA",2014-09-01,2
"9 a 13 años",1,3,1025.57198527112,3623.11501283611,1207.7050042787,440812.326561727,36231.1501283611,"BOGOTA",2014-09-01,3
"31 a 50 años",0,1,1528.62017612575,3662.07385669788,1220.69128556596,445552.319231575,36620.7385669788,"BOGOTA",2014-10-01,1
"31 a 50 años",1,2,1096.8538646355,3662.07385669788,1220.69128556596,445552.319231575,36620.7385669788,"BOGOTA",2014-10-01,2
"9 a 13 años",1,3,1036.59981593662,3662.07385669788,1220.69128556596,445552.319231575,36620.7385669788,"BOGOTA",2014-10-01,3
"31 a 50 años",0,1,1531.95159504635,3670.05484656401,1223.35161552134,446523.339665288,36700.5484656401,"BOGOTA",2014-11-01,1
"31 a 50 años",1,2,1099.2443078436,3670.05484656401,1223.35161552134,446523.339665288,36700.5484656401,"BOGOTA",2014-11-01,2
"9 a 13 años",1,3,1038.85894367406,3670.05484656401,1223.35161552134,446523.339665288,36700.5484656401,"BOGOTA",2014-11-01,3
"31 a 50 años",0,1,1519.78184628242,3640.90010983674,1213.63336994558,442976.180030136,36409.0010983674,"BOGOTA",2014-12-01,1
"31 a 50 años",1,2,1090.51196466782,3640.90010983674,1213.63336994558,442976.180030136,36409.0010983674,"BOGOTA",2014-12-01,2
"9 a 13 años",1,3,1030.60629888649,3640.90010983674,1213.63336994558,442976.180030136,36409.0010983674,"BOGOTA",2014-12-01,3
"31 a 50 años",0,1,1436.56989640372,3441.55150056483,1147.18383352161,418722.099235387,34415.5150056483,"BOGOTA",2015-01-01,1
"31 a 50 años",1,2,1030.80364062905,3441.55150056483,1147.18383352161,418722.099235387,34415.5150056483,"BOGOTA",2015-01-01,2
"9 a 13 años",1,3,974.177963532052,3441.55150056483,1147.18383352161,418722.099235387,34415.5150056483,"BOGOTA",2015-01-01,3
"31 a 50 años",0,1,1296.79452235074,3106.69543159228,1035.56514386409,377981.277510394,31066.9543159228,"BOGOTA",2015-02-01,1
"31 a 50 años",1,2,930.508510677638,3106.69543159228,1035.56514386409,377981.277510394,31066.9543159228,"BOGOTA",2015-02-01,2
"9 a 13 años",1,3,879.3923985639,3106.69543159228,1035.56514386409,377981.277510394,31066.9543159228,"BOGOTA",2015-02-01,3
"31 a 50 años",0,1,1279.6700359543,3065.67076443087,1021.89025481029,372989.943005756,30656.7076443087,"BOGOTA",2015-03-01,1
"31 a 50 años",1,2,918.220919962047,3065.67076443087,1021.89025481029,372989.943005756,30656.7076443087,"BOGOTA",2015-03-01,2
"9 a 13 años",1,3,867.779808514523,3065.67076443087,1021.89025481029,372989.943005756,30656.7076443087,"BOGOTA",2015-03-01,3
"31 a 50 años",0,1,1284.38819335905,3076.97392603606,1025.65797534535,374365.161001054,30769.7392603606,"BOGOTA",2015-04-01,1
"31 a 50 años",1,2,921.606410526791,3076.97392603606,1025.65797534535,374365.161001054,30769.7392603606,"BOGOTA",2015-04-01,2
"9 a 13 años",1,3,870.979322150221,3076.97392603606,1025.65797534535,374365.161001054,30769.7392603606,"BOGOTA",2015-04-01,3
"31 a 50 años",0,1,1290.2686055559,3091.0614698936,1030.35382329787,376079.145503721,30910.614698936,"BOGOTA",2015-05-01,1
"31 a 50 años",1,2,925.825871282642,3091.0614698936,1030.35382329787,376079.145503721,30910.614698936,"BOGOTA",2015-05-01,2
"9 a 13 años",1,3,874.96699305506,3091.0614698936,1030.35382329787,376079.145503721,30910.614698936,"BOGOTA",2015-05-01,3
"31 a 50 años",0,1,1318.00413190263,3157.50671739358,1052.50223913119,384163.317282886,31575.0671739358,"BOGOTA",2015-06-01,1
"31 a 50 años",1,2,945.727361356011,3157.50671739358,1052.50223913119,384163.317282886,31575.0671739358,"BOGOTA",2015-06-01,2
"9 a 13 años",1,3,893.775224134936,3157.50671739358,1052.50223913119,384163.317282886,31575.0671739358,"BOGOTA",2015-06-01,3
"31 a 50 años",0,1,1333.40906962448,3194.41190847788,1064.80396949263,388653.448864808,31944.1190847788,"BOGOTA",2015-07-01,1
"31 a 50 años",1,2,956.781098405002,3194.41190847788,1064.80396949263,388653.448864808,31944.1190847788,"BOGOTA",2015-07-01,2
"9 a 13 años",1,3,904.221740448394,3194.41190847788,1064.80396949263,388653.448864808,31944.1190847788,"BOGOTA",2015-07-01,3
"31 a 50 años",0,1,1342.69608396586,3216.66055661004,1072.22018553668,391360.367720888,32166.6055661004,"BOGOTA",2015-08-01,1
"31 a 50 años",1,2,963.444949720301,3216.66055661004,1072.22018553668,391360.367720888,32166.6055661004,"BOGOTA",2015-08-01,2
"9 a 13 años",1,3,910.519522923878,3216.66055661004,1072.22018553668,391360.367720888,32166.6055661004,"BOGOTA",2015-08-01,3
"31 a 50 años",0,1,1374.38786964695,3292.58370719211,1097.52790239737,400597.68437504,32925.8370719211,"BOGOTA",2015-09-01,1
"31 a 50 años",1,2,986.185234157475,3292.58370719211,1097.52790239737,400597.68437504,32925.8370719211,"BOGOTA",2015-09-01,2
"9 a 13 años",1,3,932.010603387687,3292.58370719211,1097.52790239737,400597.68437504,32925.8370719211,"BOGOTA",2015-09-01,3
"31 a 50 años",0,1,1369.93848562039,3281.92443867234,1093.97481289078,399300.806705134,32819.2443867234,"BOGOTA",2015-10-01,1
"31 a 50 años",1,2,982.992600604026,3281.92443867234,1093.97481289078,399300.806705134,32819.2443867234,"BOGOTA",2015-10-01,2
"9 a 13 años",1,3,928.99335244792,3281.92443867234,1093.97481289078,399300.806705134,32819.2443867234,"BOGOTA",2015-10-01,3
"31 a 50 años",0,1,1389.95238902751,3329.87120372384,1109.95706790795,405134.329786401,33298.7120372384,"BOGOTA",2015-11-01,1
"31 a 50 años",1,2,997.353478238246,3329.87120372384,1109.95706790795,405134.329786401,33298.7120372384,"BOGOTA",2015-11-01,2
"9 a 13 años",1,3,942.565336458086,3329.87120372384,1109.95706790795,405134.329786401,33298.7120372384,"BOGOTA",2015-11-01,3
"31 a 50 años",0,1,1395.07778204773,3342.14996863731,1114.04998954577,406628.246184206,33421.4996863731,"BOGOTA",2015-12-01,1
"31 a 50 años",1,2,1001.03117870943,3342.14996863731,1114.04998954577,406628.246184206,33421.4996863731,"BOGOTA",2015-12-01,2
"9 a 13 años",1,3,946.041007880154,3342.14996863731,1114.04998954577,406628.246184206,33421.4996863731,"BOGOTA",2015-12-01,3
"31 a 50 años",0,1,1355.86544712584,3248.21004240825,1082.73668080275,395198.888493003,32482.1004240825,"BOGOTA",2016-01-01,1
"31 a 50 años",1,2,972.894561273529,3248.21004240825,1082.73668080275,395198.888493003,32482.1004240825,"BOGOTA",2016-01-01,2
"9 a 13 años",1,3,919.450034008875,3248.21004240825,1082.73668080275,395198.888493003,32482.1004240825,"BOGOTA",2016-01-01,3
"31 a 50 años",0,1,1325.77510840826,3176.12343484028,1058.70781161343,386428.3512389,31761.2343484028,"BOGOTA",2016-02-01,1
"31 a 50 años",1,2,951.30338720292,3176.12343484028,1058.70781161343,386428.3512389,31761.2343484028,"BOGOTA",2016-02-01,2
"9 a 13 años",1,3,899.044939229101,3176.12343484028,1058.70781161343,386428.3512389,31761.2343484028,"BOGOTA",2016-02-01,3
"31 a 50 años",0,1,1313.69719127615,3147.18869666028,1049.06289888676,382907.958093668,31471.8869666028,"BOGOTA",2016-03-01,1
