deciles,rate,gap,severity,model,ciudad,fecha,year,mes
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-02-01,2023,02
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-02-01,2023,02
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-02-01,2023,02
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-02-01,2023,02
Decil 1,52.980753907855004,0.23540285433411334,0.15774152087183566,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 1,100,0.5002576503525308,0.3132783360194576,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 2,24.69928563477235,0.017118870942294903,0.0015260880742329285,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 1,100,0.6735758852977655,0.4805922459229755,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 2,100,0.2931062282645715,0.09087537321697306,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 3,100,0.13387502456569253,0.02268973201776713,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 4,4.889615913582705,6.303151547178648e-4,8.715947061773838e-6,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-03-01,2023,03
Decil 1,28.528382584333183,0.1579134440460866,0.12353855356172629,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 1,100,0.3801877845367406,0.21833510851301077,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 2,14.52824791005804,0.002743717267886355,8.692805734704079e-5,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 1,100,0.5959377564479291,0.3865026477593753,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 2,100,0.24565565361808434,0.06545039700995563,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 3,85.27327872959962,0.09290771723300112,0.012733875695441795,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-04-01,2023,04
Decil 1,33.88677178927353,0.17104467136135476,0.11886994124360677,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 1,100,0.4240772867358884,0.24275052701834043,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 2,24.376446850222,0.007433391722720971,4.011074511629419e-4,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 1,100,0.6261778031871189,0.41860282375919783,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 2,100,0.26207550936721713,0.07651914772130211,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 3,84.36923366492294,0.08254786103108332,0.010848506656702185,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-05-01,2023,05
Decil 1,42.11899822094962,0.2424404754143841,0.1859711721082344,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 1,100,0.4620982901460228,0.29950714329845796,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 2,20.86566376873554,0.0041687489240556834,1.3599453464393347e-4,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 1,100,0.6524784499830814,0.46161339995147593,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 2,100,0.2833692176252756,0.08508170244075156,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 3,80.86082305765552,0.0841647717274837,0.012036994020110258,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-06-01,2023,06
Decil 1,42.324521589949136,0.21561866222100023,0.14804981648217233,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 1,100,0.46380409040499754,0.2854600815242476,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 2,19.14481460501487,0.008402872329140965,4.788021819960683e-4,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 1,100,0.653210654190777,0.45610959866340317,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 2,100,0.28475241670255624,0.08633841939198275,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 3,81.81880962450502,0.08992568244053956,0.013782544578287814,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-07-01,2023,07
Decil 1,23.666761952952868,0.11758595770576694,0.0818654309478317,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 1,100,0.3603676968104859,0.191915151630853,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 2,18.367179374305188,0.006814044784548568,3.3969356498426154e-4,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 1,100,0.5868325222983912,0.370262596333903,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 2,100,0.24411885415317597,0.06872968332753424,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 3,74.87509671675826,0.06472932384335102,0.007660156286751197,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-08-01,2023,08
Decil 1,32.16949978237024,0.1735698276621366,0.13781017570915471,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 1,95.54122622930154,0.35291000018143964,0.2338876455471797,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 2,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 1,100,0.5781956857373475,0.3809760166727743,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 2,100,0.18791460807690233,0.04023672414492814,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 3,52.69106812243225,0.03562419303443422,0.0032426098708214675,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-09-01,2023,09
Decil 1,29.936878559655945,0.17869726005863762,0.12878674619451133,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 1,100,0.37015678375384786,0.24157963778926758,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 2,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 1,100,0.586067371109411,0.3886371448020221,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 2,100,0.20053857753848897,0.04540210364642739,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 3,70.52876845806816,0.04659764416422817,0.004044930416444646,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-10-01,2023,10
Decil 1,32.47621890943766,0.1685978170412253,0.11910146944644712,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 1,83.07034406785253,0.34668250118402394,0.22842127158432046,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 2,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 1,100,0.565114379945533,0.36875957501122864,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 2,100,0.16231091387028726,0.03231454542873126,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 3,35.4592361140164,0.0175850300125315,0.0012517487006123609,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-11-01,2023,11
Decil 1,35.0470889654676,0.21791099069844522,0.17247252135113958,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 4,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 5,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 6,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 7,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 8,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 9,0,0,0,CoCA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 1,100,0.47720010203003616,0.30740329885336665,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 10,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 2,14.957329954625648,0.0067244121726178,4.6086280269340516e-4,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 3,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 4,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 5,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 6,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 7,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 8,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 9,0,0,0,CoNA,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 1,100,0.6551676671356279,0.46391138137825827,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 10,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 2,100,0.20605803109046741,0.05319276730056162,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 3,47.12919208404159,0.032878353261156006,0.0032377629386184255,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 4,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 5,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 6,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 7,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 8,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 9,0,0,0,CoRD,BOGOTÁ D.C.,2023-12-01,2023,12
Decil 1,29.540404855954094,0.17637202162117438,0.14447156208346976,CoCA,BOGOTÁ D.C.,2024-01-01,2024,01
Decil 10,0,0,0,CoCA,BOGOTÁ D.C.,2024-01-01,2024,01
Decil 2,0,0,0,CoCA,BOGOTÁ D.C.,2024-01-01,2024,01
Decil 3,0,0,0,CoCA,BOGOTÁ D.C.,2024-01-01,2024,01
