decile_groups,food_per_capita_avg,threshold_1,threshold_2,threshold_3,ratio_1,ratio_2,ratio_3,ciudad,fecha,year,mes
Decil 5,232687.08739796485,51821.7092246818,89105.7363585731,134046.965167471,0.22270986243448526,0.3829423340805135,0.5760825263939567,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 6,288598.41336120997,51821.7092246818,89105.7363585731,134046.965167471,0.1795633892131684,0.3087533826703624,0.4644757523309656,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 7,326259.2057084543,51821.7092246818,89105.7363585731,134046.965167471,0.15883600621215804,0.2731133246189476,0.4108603307495806,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 8,415033.96093050484,51821.7092246818,89105.7363585731,134046.965167471,0.1248613706418089,0.21469504846976453,0.32297830487639645,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 9,488852.4885312877,51821.7092246818,89105.7363585731,134046.965167471,0.10600684345573315,0.1822753048190121,0.2742073903933736,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 10,1203212.5134291435,51821.7092246818,89105.7363585731,134046.965167471,0.04306945668059124,0.07405652398396577,0.1114075557487667,BOGOTÁ D.C.,2019-08-01,2019,08
Decil 1,68865.13612075972,51668.2543558503,90157.3906318088,136030.234947883,0.7502817429307986,1.3091877212543608,1.9753135274334561,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 2,127951.78621982434,51668.2543558503,90157.3906318088,136030.234947883,0.40381034045967096,0.704620023646377,1.0631366623845304,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 3,155457.47728556825,51668.2543558503,90157.3906318088,136030.234947883,0.332362619399375,0.5799488850973299,0.875031792121531,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 4,200376.4068948655,51668.2543558503,90157.3906318088,136030.234947883,0.2578559779393582,0.44994015028482387,0.6788735113872764,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 5,235532.9927689905,51668.2543558503,90157.3906318088,136030.234947883,0.2193673750264204,0.3827803042448269,0.5775421665927742,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 6,273110.4302251202,51668.2543558503,90157.3906318088,136030.234947883,0.1891844786493912,0.33011331920752207,0.4980777732866358,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 7,296169.70081151905,51668.2543558503,90157.3906318088,136030.234947883,0.17445489600819,0.3044112560629033,0.4592982826236232,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 8,384486.33070866164,51668.2543558503,90157.3906318088,136030.234947883,0.13438255206789418,0.2344878957481693,0.3537973240743316,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 9,459756.9752354208,51668.2543558503,90157.3906318088,136030.234947883,0.1123816649641766,0.19609792888002028,0.29587421676033965,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 10,1122873.3863684454,51668.2543558503,90157.3906318088,136030.234947883,0.04601431914149628,0.08029168001157497,0.1211447671654476,BOGOTÁ D.C.,2019-09-01,2019,09
Decil 1,80547.4373168012,51760.3272771492,91325.7196058061,137297.694228275,0.6426067544963673,1.1338128517560755,1.7045569518030639,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 2,139518.2808221189,51760.3272771492,91325.7196058061,137297.694228275,0.3709931556793039,0.6545788771741197,0.984083902261704,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 3,167420.01440151152,51760.3272771492,91325.7196058061,137297.694228275,0.30916451334794465,0.5454886617485656,0.8200793359090491,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 4,195958.1478270213,51760.3272771492,91325.7196058061,137297.694228275,0.26413970458038694,0.4660470647355899,0.7006480503656943,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 5,234575.212016402,51760.3272771492,91325.7196058061,137297.694228275,0.2206555706897539,0.38932382846752117,0.5853035069139141,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 6,299324.6269287008,51760.3272771492,91325.7196058061,137297.694228275,0.17292371766482992,0.3051059331231035,0.4586916072929053,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 7,339634.96762951446,51760.3272771492,91325.7196058061,137297.694228275,0.15239987695734306,0.26889374861256143,0.40425076129983195,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 8,451132.5358400281,51760.3272771492,91325.7196058061,137297.694228275,0.114734192648662,0.20243656209755231,0.3043400404996745,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 9,531164.368294962,51760.3272771492,91325.7196058061,137297.694228275,0.09744691166559212,0.17193495094364428,0.25848438341035695,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 10,1222714.1933922793,51760.3272771492,91325.7196058061,137297.694228275,0.042332318997251636,0.07469097856174665,0.11228927820602001,BOGOTÁ D.C.,2019-10-01,2019,10
Decil 1,68314.38598223504,52220.691883848,91138.2731739531,137338.773442863,0.764417203390042,1.334100744133942,2.010393147331772,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 2,118112.11630088129,52220.691883848,91138.2731739531,137338.773442863,0.4421281534810528,0.771625096800277,1.1627831059516647,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 3,144830.8592511732,52220.691883848,91138.2731739531,137338.773442863,0.3605632953767412,0.6292738553452643,0.9482701003981682,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 4,176755.79586605704,52220.691883848,91138.2731739531,137338.773442863,0.2954397711711817,0.5156168867187606,0.7769972846997125,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 5,206464.9377994622,52220.691883848,91138.2731739531,137338.773442863,0.2529276517379893,0.44142252018827044,0.665191750747815,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 6,257874.0819645562,52220.691883848,91138.2731739531,137338.773442863,0.2025046157644704,0.3534216098013282,0.5325807556795866,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 7,294717.5564956984,52220.691883848,91138.2731739531,137338.773442863,0.17718894152344195,0.309239375684371,0.4660013304801797,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 8,385615.02337030286,52220.691883848,91138.2731739531,137338.773442863,0.13542182933495542,0.23634523462648857,0.3561551420961567,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 9,468804.2197867023,52220.691883848,91138.2731739531,137338.773442863,0.11139125818365606,0.19440582940021192,0.292955497510986,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 10,1282035.5613600195,52220.691883848,91138.2731739531,137338.773442863,0.04073263913869192,0.07108872477552108,0.10712555687392177,BOGOTÁ D.C.,2019-11-01,2019,11
Decil 1,66703.09429260393,52215.5767215026,90659.1516984312,137995.542282212,0.7828059144070666,1.3591446192996708,2.0688027106639493,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 2,123404.06419857749,52215.5767215026,90659.1516984312,137995.542282212,0.4231268804686945,0.7346528843048936,1.1182414710438906,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 3,153358.50705628496,52215.5767215026,90659.1516984312,137995.542282212,0.34048047104643936,0.5911582828930245,0.899823198145542,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 4,195149.88932387633,52215.5767215026,90659.1516984312,137995.542282212,0.267566519778262,0.4645616352257863,0.707125905939873,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 5,230036.37921323467,52215.5767215026,90659.1516984312,137995.542282212,0.22698834375714466,0.3941078885370289,0.5998857343963651,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 6,272877.52868025226,52215.5767215026,90659.1516984312,137995.542282212,0.19135169163264767,0.3322338491443252,0.5057050426600354,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 7,304506.6774165085,52215.5767215026,90659.1516984312,137995.542282212,0.1714759661906573,0.29772467542452724,0.45317739319542005,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 8,400464.9085477067,52215.5767215026,90659.1516984312,137995.542282212,0.13038739626616308,0.22638475872257638,0.3445883505315243,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 9,485655.2123082107,52215.5767215026,90659.1516984312,137995.542282212,0.10751573420438262,0.18667389827352723,0.28414302736781105,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 10,1166425.214719823,52215.5767215026,90659.1516984312,137995.542282212,0.0447654732275698,0.07772392996511795,0.11830637793213233,BOGOTÁ D.C.,2019-12-01,2019,12
Decil 1,70884.08443341032,52292.3041559694,91659.6836869008,139863.723855933,0.7377157308858755,1.2930925809305955,1.9731329673492968,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 2,126408.1934601996,52292.3041559694,91659.6836869008,139863.723855933,0.4136781226324064,0.7251087226063428,1.1064450810300517,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 3,153621.20782251086,52292.3041559694,91659.6836869008,139863.723855933,0.34039768920698954,0.5966603503912138,0.910445412052268,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 4,193715.56721208882,52292.3041559694,91659.6836869008,139863.723855933,0.2699437371428046,0.47316632837539335,0.7220055975305468,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 5,228583.42402235183,52292.3041559694,91659.6836869008,139863.723855933,0.22876682497702042,0.400990072131993,0.6118716807840648,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 6,278358.59647055215,52292.3041559694,91659.6836869008,139863.723855933,0.18785949066782803,0.32928634088941305,0.5024587910319103,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 7,315733.96912702505,52292.3041559694,91659.6836869008,139863.723855933,0.16562140684625332,0.29030669059883313,0.44297965227702024,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 8,412576.76583394513,52292.3041559694,91659.6836869008,139863.723855933,0.12674563496146105,0.22216394929954006,0.339000485335681,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 9,498061.10540835006,52292.3041559694,91659.6836869008,139863.723855933,0.10499174416178517,0.1840330085838582,0.2808163944889084,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 10,1542482.5655753028,52292.3041559694,91659.6836869008,139863.723855933,0.033901390734011855,0.059423481167655404,0.09067442769038218,BOGOTÁ D.C.,2020-01-01,2020,01
Decil 1,75006.25968990523,52215.5767215026,92579.3337527537,140486.310037589,0.6961495872127865,1.234288099893262,1.872994475639697,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 2,136020.85115570299,52215.5767215026,92579.3337527537,140486.310037589,0.38387920879668264,0.6806260434790118,1.0328292231958938,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 3,162964.2878846903,52215.5767215026,92579.3337527537,140486.310037589,0.3204111612382776,0.568095838385528,0.8620680755344006,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 4,196920.39387437524,52215.5767215026,92579.3337527537,140486.310037589,0.2651608383173018,0.4701358347465748,0.7134167633607914,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 5,230745.1340993275,52215.5767215026,92579.3337527537,140486.310037589,0.2262911281978569,0.40121900777721975,0.6088375843154927,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 6,292138.29599707254,52215.5767215026,92579.3337527537,140486.310037589,0.17873581600553268,0.31690242265834745,0.48088974284630176,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 7,340527.4966573922,52215.5767215026,92579.3337527537,140486.310037589,0.1533373288032513,0.2718703618988472,0.41255496668139413,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 8,429296.9953279974,52215.5767215026,92579.3337527537,140486.310037589,0.12163042669704252,0.2156533466581101,0.3272473638681135,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 9,498234.2358237882,52215.5767215026,92579.3337527537,140486.310037589,0.10480126207138005,0.18581487801552132,0.28196839947240226,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 10,1426824.3303272338,52215.5767215026,92579.3337527537,140486.310037589,0.036595659053225746,0.06488488581598631,0.09846083154845649,BOGOTÁ D.C.,2020-02-01,2020,02
Decil 1,35510.36390013267,53126.0756103116,94999.376326109,145209.931238735,1.4960724074729383,2.6752577527304386,4.089226785935373,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 2,105906.29019295536,53126.0756103116,94999.376326109,145209.931238735,0.5016328634826019,0.8970135404896672,1.3711171543651524,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 3,135262.62388898418,53126.0756103116,94999.376326109,145209.931238735,0.3927624208585104,0.7023327922728977,1.0735406948627213,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 4,177526.27666053656,53126.0756103116,94999.376326109,145209.931238735,0.2992575330800104,0.5351285348465094,0.8179630304329739,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 5,213176.20021495095,53126.0756103116,94999.376326109,145209.931238735,0.24921203941501555,0.4456378161836018,0.6811732786883159,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 6,266402.8904936326,53126.0756103116,94999.376326109,145209.931238735,0.1994200419968093,0.3566003963023052,0.5450764102809378,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 7,305444.8311774749,53126.0756103116,94999.376326109,145209.931238735,0.1739301837438636,0.31101975423807654,0.475404774993107,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 8,383506.18382527126,53126.0756103116,94999.376326109,145209.931238735,0.13852729851812845,0.2477127627475012,0.3786377830739071,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 9,439406.0509437018,53126.0756103116,94999.376326109,145209.931238735,0.12090428772251544,0.2161995177856134,0.3304686654334211,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 10,1141906.6032292703,53126.0756103116,94999.376326109,145209.931238735,0.04652401121078816,0.08319364828739428,0.12716445533118612,BOGOTÁ D.C.,2020-03-01,2020,03
Decil 1,1558.1016301193088,53652.9373267863,96451.4023356646,147789.090534605,34.43481239582422,61.90315218929526,94.8520222800154,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 2,32218.006649589166,53652.9373267863,96451.4023356646,147789.090534605,1.6653090276604827,2.9937110444073523,4.587158111362844,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 3,71113.90692145476,53652.9373267863,96451.4023356646,147789.090534605,0.7544647685585031,1.3562945211573747,2.0782023788657527,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 4,108826.90721477158,53652.9373267863,96451.4023356646,147789.090534605,0.4930116889281931,0.8862826740570352,1.3580197610774782,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 5,142108.67519027245,53652.9373267863,96451.4023356646,147789.090534605,0.3775486419456743,0.6787157941379982,1.0399723334041846,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 6,177432.14502121462,53652.9373267863,96451.4023356646,147789.090534605,0.3023856659139825,0.5435959889011792,0.8329330095002495,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 7,213185.14024763615,53652.9373267863,96451.4023356646,147789.090534605,0.2516729696284787,0.45243023141118804,0.6932429266079849,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 8,293645.69619433256,53652.9373267863,96451.4023356646,147789.090534605,0.1827131744892974,0.3284618286107411,0.5032905043389407,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 9,346147.00936029316,53652.9373267863,96451.4023356646,147789.090534605,0.15500043587243795,0.2786428879276304,0.42695469421426124,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 10,1053426.884420183,53652.9373267863,96451.4023356646,147789.090534605,0.0509318094310052,0.09155965521874111,0.14029363852428128,BOGOTÁ D.C.,2020-04-01,2020,04
Decil 1,2469.783563166912,53448.3308349088,96768.695864228,149203.259222911,21.640896648601057,39.18104294942553,60.41147145363345,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 2,24982.615518502927,53448.3308349088,96768.695864228,149203.259222911,2.1394209423478197,3.8734413453450456,5.9722833709067125,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 3,58006.80043786346,53448.3308349088,96768.695864228,149203.259222911,0.9214149105183337,1.6682301925596819,2.572168402612322,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 4,91939.01212822595,53448.3308349088,96768.695864228,149203.259222911,0.5813454984741974,1.0525313860156138,1.6228503631822744,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 5,114954.11615232297,53448.3308349088,96768.695864228,149203.259222911,0.4649536060464828,0.8418027914372557,1.2979375094773058,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 6,152084.77739523654,53448.3308349088,96768.695864228,149203.259222911,0.3514377424902149,0.6362812736526969,0.9810532110992471,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 7,195217.60170001714,53448.3308349088,96768.695864228,149203.259222911,0.2737884820296105,0.4956965715260065,0.7642920409000081,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 8,275932.760319291,53448.3308349088,96768.695864228,149203.259222911,0.19370056231475363,0.3506966543307642,0.5407232510205129,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 9,344250.233008701,53448.3308349088,96768.695864228,149203.259222911,0.1552601152010197,0.28109987034281003,0.43341512921834346,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 10,888983.5374499041,53448.3308349088,96768.695864228,149203.259222911,0.06012297031756981,0.10885319219950244,0.16783579553217415,BOGOTÁ D.C.,2020-05-01,2020,05
Decil 1,4418.349017988356,53305.1062906661,96824.0052282613,149090.691791113,12.064485189749803,21.914068995922058,33.743529808107596,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 2,33831.82238602416,53305.1062906661,96824.0052282613,149090.691791113,1.5755907465595558,2.8619210671979363,4.406818234323137,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 3,67406.66460177685,53305.1062906661,96824.0052282613,149090.691791113,0.7907987526987201,1.4364159063539987,2.2118093614616106,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 4,103084.10288372543,53305.1062906661,96824.0052282613,149090.691791113,0.5171030721467503,0.9392719393161402,1.4463014918923152,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 5,128481.58244172305,53305.1062906661,96824.0052282613,149090.691791113,0.41488519426388876,0.7536022158831904,1.1604051643646114,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 6,165082.1374991937,53305.1062906661,96824.0052282613,149090.691791113,0.3229005093959754,0.5865201813777957,0.9031303692190271,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 7,189174.70569821418,53305.1062906661,96824.0052282613,149090.691791113,0.2817771334382433,0.5118232105655938,0.7881111337842056,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 8,249247.35476546845,53305.1062906661,96824.0052282613,149090.691791113,0.21386428089005807,0.388465527826238,0.5981635870575286,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 9,304133.79851855355,53305.1062906661,96824.0052282613,149090.691791113,0.1752686039838951,0.3183598985048503,0.4902141508682659,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 10,833244.7456470671,53305.1062906661,96824.0052282613,149090.691791113,0.06397292820523137,0.1162011590641011,0.1789278511145422,BOGOTÁ D.C.,2020-06-01,2020,06
Decil 1,7456.910736400097,52865.2023331447,95798.9304171968,148133.365071,7.089424052656145,12.846999756824868,19.865245851462742,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 2,49660.237683909654,52865.2023331447,95798.9304171968,148133.365071,1.0645378435285557,1.9290872312565768,2.98293709373438,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 3,73546.37969693646,52865.2023331447,95798.9304171968,148133.365071,0.718800878452305,1.302564868752979,2.0141489721372436,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 4,98004.47885312783,52865.2023331447,95798.9304171968,148133.365071,0.5394161874210863,0.9774954322318643,1.511495870438704,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 5,124660.6030775711,52865.2023331447,95798.9304171968,148133.365071,0.42407305137332674,0.7684779958715996,1.1882933454029803,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 6,162502.08177420148,52865.2023331447,95798.9304171968,148133.365071,0.3253201544002464,0.5895243271425318,0.9115782607439641,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 7,198579.14945030768,52865.2023331447,95798.9304171968,148133.365071,0.2662172865554228,0.482421899189217,0.7459663589105502,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 8,271724.6028553281,52865.2023331447,95798.9304171968,148133.365071,0.19455434575164782,0.35255891226089,0.5451599285246516,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 9,341890.2701335151,52865.2023331447,95798.9304171968,148133.365071,0.15462622645710203,0.28020373431447865,0.433277510392884,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 10,1009721.4278354235,52865.2023331447,95798.9304171968,148133.365071,0.05235622506939736,0.09487659445097094,0.146707161982844,BOGOTÁ D.C.,2020-07-01,2020,07
Decil 1,30737.48151604862,52854.972008556,95705.7526007835,147335.589819038,1.7195609204664153,3.113649781320363,4.7933526935871855,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 2,87503.38224443395,52854.972008556,95705.7526007835,147335.589819038,0.6040334745108448,1.093737752141247,1.6837702273892385,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 3,115067.3109264882,52854.972008556,95705.7526007835,147335.589819038,0.4593395950855485,0.8317371096116603,1.2804295905825478,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 4,145054.03399496016,52854.972008556,95705.7526007835,147335.589819038,0.36438126229838197,0.6597938021090041,1.0157290063657045,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 5,177199.23143416332,52854.972008556,95705.7526007835,147335.589819038,0.29827991679633076,0.5401025265526733,0.831468560143158,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 6,219450.54413500862,52854.972008556,95705.7526007835,147335.589819038,0.2408514055724509,0.4361153579182021,0.6713840259534529,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 7,265985.70798463037,52854.972008556,95705.7526007835,147335.589819038,0.19871357904542056,0.3598153950674437,0.5539229567460504,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 8,347085.08343091456,52854.972008556,95705.7526007835,147335.589819038,0.15228246482415167,0.27574147426543966,0.4244941567716907,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 9,424423.084184292,52854.972008556,95705.7526007835,147335.589819038,0.12453368814785162,0.22549610557758062,0.3471432052340072,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 10,1134989.2109766765,52854.972008556,95705.7526007835,147335.589819038,0.04656869994656023,0.08432305054109471,0.12981232631476147,BOGOTÁ D.C.,2020-08-01,2020,08
Decil 1,25318.36678076585,52394.6074018571,96277.9012386444,147134.714015792,2.069430775513563,3.8026900420680336,5.811382514908861,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 2,87930.96720054866,52394.6074018571,96277.9012386444,147134.714015792,0.5958606969755949,1.094925989146218,1.6732980279884142,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 3,117082.09477403296,52394.6074018571,96277.9012386444,147134.714015792,0.4475031600944454,0.8223110581037997,1.2566798902920233,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 4,148519.5916593309,52394.6074018571,96277.9012386444,147134.714015792,0.3527790967944353,0.6482505113499323,0.9906754548132917,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 5,182132.4228601764,52394.6074018571,96277.9012386444,147134.714015792,0.28767314780675046,0.5286148381859348,0.8078447082908888,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 6,224450.65967840643,52394.6074018571,96277.9012386444,147134.714015792,0.23343485591411606,0.4289490678111245,0.6555325532417996,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 7,257184.24024438768,52394.6074018571,96277.9012386444,147134.714015792,0.20372402038347864,0.3743538140095868,0.5720984842460727,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 8,339901.9191136023,52394.6074018571,96277.9012386444,147134.714015792,0.15414625353835007,0.28325200837264564,0.43287403142497854,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 9,387296.1242803589,52394.6074018571,96277.9012386444,147134.714015792,0.13528306666949574,0.24858989079103205,0.37990236615247663,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 10,1062215.7093094985,52394.6074018571,96277.9012386444,147134.714015792,0.04932576965550304,0.09063874728536125,0.1385167934594359,BOGOTÁ D.C.,2020-09-01,2020,09
Decil 1,35889.962200095186,51990.5095804475,95942.1371813417,145935.324263307,1.4486086469132478,2.673230376962817,4.066187739337322,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 2,94284.6501035173,51990.5095804475,95942.1371813417,145935.324263307,0.5514207193150308,1.017579606818338,1.5478163635658746,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 3,125121.20100989442,51990.5095804475,95942.1371813417,145935.324263307,0.41552118394656523,0.7667936081732043,1.1663516900846136,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 4,166247.5181150226,51990.5095804475,95942.1371813417,145935.324263307,0.3127295382808454,0.577104177368601,0.8778195663789574,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 5,194503.1644541643,51990.5095804475,95942.1371813417,145935.324263307,0.2672990422873009,0.49326774425796543,0.7502979433411605,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 6,248797.6321684443,51990.5095804475,95942.1371813417,145935.324263307,0.20896705940210952,0.3856231924119988,0.5865623518655673,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 7,295090.11231173424,51990.5095804475,95942.1371813417,145935.324263307,0.1761851970340658,0.32512826820841795,0.4945449480501075,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 8,380652.39462259185,51990.5095804475,95942.1371813417,145935.324263307,0.1365826415777442,0.2520465877443544,0.3833821258578934,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 9,471299.6437987587,51990.5095804475,95942.1371813417,145935.324263307,0.11031306784234925,0.20356929703581159,0.30964446119042743,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 10,1281946.110288556,51990.5095804475,95942.1371813417,145935.324263307,0.04055592443643738,0.07484100650669777,0.11383889158215715,BOGOTÁ D.C.,2020-10-01,2020,10
Decil 1,48090.524899884054,53023.7723643217,95762.74023054,145771.408418649,1.1025825248259984,1.9913016218870776,3.0311877177909623,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 2,104632.14553232587,53023.7723643217,95762.74023054,145771.408418649,0.506763691928119,0.9152325009043641,1.3931799608717117,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 3,140199.53618324213,53023.7723643217,95762.74023054,145771.408418649,0.3782021952984147,0.6830460559111778,1.0397424441413585,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 4,184813.78377069993,53023.7723643217,95762.74023054,145771.408418649,0.28690377569515463,0.5181579981575057,0.7887474919051971,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 5,220018.42708473952,53023.7723643217,95762.74023054,145771.408418649,0.2409969613313331,0.4352487266607775,0.6625418168383937,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 6,266305.5661715592,53023.7723643217,95762.74023054,145771.408418649,0.19910876489214183,0.3595972161124405,0.5473840089573653,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 7,303531.6699962405,53023.7723643217,95762.74023054,145771.408418649,0.17468942323210768,0.31549505272950956,0.4802510671141976,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 8,404684.0346511085,53023.7723643217,95762.74023054,145771.408418649,0.13102511545837298,0.23663582457138502,0.3602104257567842,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 9,481329.94090977643,53023.7723643217,95762.74023054,145771.408418649,0.11016096830398676,0.1989544636461549,0.3028513209527793,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 10,1330952.7297827282,53023.7723643217,95762.74023054,145771.408418649,0.039838959850195116,0.07195051941940328,0.10952410642145456,BOGOTÁ D.C.,2020-11-01,2020,11
Decil 1,42399.71787593399,52404.8377264459,96446.1953788312,145767.38403098,1.2359713779178423,2.274689554799465,3.437932876287305,BOGOTÁ D.C.,2020-12-01,2020,12
