Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
31 a 50 años,4419.619586097411,2571.991999877924,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,2,4419.619586097411
4 a 8 años,3118.797774506219,2562.013614044031,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,3118.797774506219
51 a 70 años,4015.358779763571,2571.991999877925,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,4015.358779763571
9 a 13 años,4178.109801573959,2601.2916130848484,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,3,4178.109801573959
gestantes < 18 años,5354.344326405755,2452.8473103806673,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5354.344326405755
gestantes 19 a 30 años,5971.017309383135,2586.4034801362973,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5971.017309383135
gestantes 31 a 50 años,5696.2829540075245,2586.4034801362973,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5696.2829540075245
lactantes < 18 años,5544.177006476842,2498.0271882936586,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5544.177006476842
lactantes 19 a 30 años,5998.184707814329,2565.7148093068754,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5998.184707814329
lactantes 31 a 50 años,5725.464077191942,2565.714809306875,1,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5725.464077191942
> 70 años,4654.019040258832,2553.768007711599,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,4654.019040258832
1 a 3 años,2657.64234052792,2525.1741341668785,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,2657.64234052792
14 a 18 años,6449.034294987005,2589.401943166088,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,6449.034294987005
19 a 30 años,6732.54614916536,2611.732854758289,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,6732.54614916536
31 a 50 años,6377.625680387409,2611.732854758289,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,1,6377.625680387409
4 a 8 años,3402.663179592931,2562.013614044032,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,3402.663179592931
51 a 70 años,5184.352157028436,2611.732854758289,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,5184.352157028436
9 a 13 años,4628.861235282374,2601.2916130848484,0,MEDELLIN,2017-03-01,price_serving_from_precio_100g,NA,4628.861235282374
> 70 años,3771.910933431508,2575.9532703694044,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,3771.910933431508
1 a 3 años,2586.4947873303777,2433.4433989404074,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,2586.4947873303777
14 a 18 años,4915.651902104966,2594.6831331601384,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,4915.651902104966
19 a 30 años,4726.949850404763,2594.6831331601384,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,4726.949850404763
31 a 50 años,4458.611222575898,2594.683133160137,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,2,4458.611222575898
4 a 8 años,3145.2478542925414,2583.7416866555477,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,3145.2478542925414
51 a 70 años,4050.783867109038,2594.683133160138,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,4050.783867109038
9 a 13 años,4214.734207367009,2624.0939720816814,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,3,4214.734207367009
gestantes < 18 años,5399.801126467435,2473.671258743482,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,5399.801126467435
gestantes 19 a 30 años,6022.446677380457,2608.6806046993847,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,6022.446677380457
gestantes 31 a 50 años,5745.345989178793,2608.6806046993847,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,5745.345989178793
lactantes < 18 años,5591.422724874548,2519.3145838710475,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,5591.422724874548
lactantes 19 a 30 años,6049.645619619549,2587.72713969528,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,6049.645619619549
lactantes 31 a 50 años,5774.585205712122,2587.7271396952797,1,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,5774.585205712122
> 70 años,4694.449742856241,2575.953270369403,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,4694.449742856241
1 a 3 años,2679.8833364558163,2546.3065441901467,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,2679.8833364558163
14 a 18 años,6506.977036065464,2612.666984019966,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,6506.977036065464
19 a 30 años,6792.802143864691,2635.107750015694,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,6792.802143864691
31 a 50 años,6434.705152354993,2635.1077500156935,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,1,6434.705152354993
4 a 8 años,3431.5206814553167,2583.7416866555495,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,3431.5206814553167
51 a 70 años,5230.751882952647,2635.107750015694,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,5230.751882952647
9 a 13 años,4669.436830537634,2624.0939720816814,0,MEDELLIN,2017-04-01,price_serving_from_precio_100g,NA,4669.436830537634
> 70 años,3821.895683539899,2610.0893840748167,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,3821.895683539899
1 a 3 años,2613.09380844098,2458.468468643594,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,2613.09380844098
14 a 18 años,4979.147789194259,2628.1988723818436,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,4979.147789194259
19 a 30 años,4788.008257296741,2628.1988723818436,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,4788.008257296741
31 a 50 años,4516.203476950643,2628.1988723818413,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,2,4516.203476950643
4 a 8 años,3181.637377157825,2613.6347607597786,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,3181.637377157825
51 a 70 años,4103.108181395602,2628.198872381843,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,4103.108181395602
9 a 13 años,4271.299959250203,2659.3118153049877,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,3,4271.299959250203
gestantes < 18 años,5455.481628753123,2499.178727435503,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,5455.481628753123
gestantes 19 a 30 años,6097.314155484435,2641.1101717034644,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,6097.314155484435
gestantes 31 a 50 años,5816.768716201047,2641.1101717034644,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,5816.768716201047
lactantes < 18 años,5654.122101283009,2547.564898890648,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,5654.122101283009
lactantes 19 a 30 años,6124.425671400162,2619.7141983872707,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,6124.425671400162
lactantes 31 a 50 años,5845.9652183353865,2619.7141983872702,1,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,5845.9652183353865
> 70 años,4756.659827196592,2610.0893840748154,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,4756.659827196592
1 a 3 años,2709.0672177613847,2574.035776631852,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,2709.0672177613847
14 a 18 años,6598.371063649042,2649.3633112208695,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,6598.371063649042
19 a 30 años,6891.018546585077,2673.208492317001,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,6891.018546585077
31 a 50 años,6527.743868814806,2673.2084923170005,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,1,6527.743868814806
4 a 8 años,3471.222290385783,2613.6347607597795,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,3471.222290385783
51 a 70 años,5306.382767319052,2673.208492317001,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,5306.382767319052
9 a 13 años,4732.105125190417,2659.311815304988,0,MEDELLIN,2017-05-01,price_serving_from_precio_100g,NA,4732.105125190417
> 70 años,3821.363822371915,2609.7261598260925,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,3821.363822371915
1 a 3 años,2606.2991863556817,2452.0759066547757,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,2606.2991863556817
14 a 18 años,4977.28262083452,2627.2143598533125,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,4977.28262083452
19 a 30 años,4786.214689022456,2627.214359853313,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,4786.214689022456
31 a 50 años,4514.511725633353,2627.214359853311,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,2,4514.511725633353
4 a 8 años,3179.519201910061,2611.8947332831453,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,3179.519201910061
51 a 70 años,4101.571173883366,2627.2143598533125,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,4101.571173883366
9 a 13 años,4270.8266415569005,2659.0171276580886,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,3,4270.8266415569005
gestantes < 18 años,5439.242475987578,2491.7395043008623,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,5439.242475987578
gestantes 19 a 30 años,6085.300178930791,2635.9062024033265,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,6085.300178930791
gestantes 31 a 50 años,5805.307518501147,2635.906202403327,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,5805.307518501147
lactantes < 18 años,5639.1407781386315,2540.814798291848,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,5639.1407781386315
lactantes 19 a 30 años,6112.322483783267,2614.537077437989,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,6112.322483783267
lactantes 31 a 50 años,5834.412328703667,2614.537077437989,1,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,5834.412328703667
> 70 años,4755.997882742616,2609.7261598260907,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,4755.997882742616
1 a 3 años,2706.3881111041014,2571.490208053839,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,2706.3881111041014
14 a 18 años,6596.804878146397,2648.7344598923746,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,6596.804878146397
19 a 30 años,6890.745878409703,2673.10271711453,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,6890.745878409703
31 a 50 años,6527.4855749213875,2673.1027171145297,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,1,6527.4855749213875
4 a 8 años,3468.9113239671174,2611.8947332831467,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,3468.9113239671174
51 a 70 años,5306.172801013313,2673.10271711453,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,5306.172801013313
9 a 13 años,4731.580744064368,2659.0171276580886,0,MEDELLIN,2017-06-01,price_serving_from_precio_100g,NA,4731.580744064368
> 70 años,3814.9826984193983,2605.3682952306094,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,3814.9826984193983
1 a 3 años,2599.965538273504,2446.117041323872,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,2599.965538273504
14 a 18 años,4969.1046663690095,2622.897699329339,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,4969.1046663690095
19 a 30 años,4778.350669883752,2622.8976993293395,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,4778.350669883752
31 a 50 años,4507.094129700244,2622.897699329338,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,2,4507.094129700244
4 a 8 años,3171.8692911481307,2605.6105247722585,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,3171.8692911481307
51 a 70 años,4094.8320624339453,2622.897699329339,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,4094.8320624339453
9 a 13 años,4263.800740306759,2654.6428007819804,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,3,4263.800740306759
gestantes < 18 años,5426.297185395417,2485.8092130690334,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,5426.297185395417
gestantes 19 a 30 años,6073.15329827375,2630.644664414682,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,6073.15329827375
gestantes 31 a 50 años,5793.719531790351,2630.6446644146827,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,5793.719531790351
lactantes < 18 años,5626.676694110202,2535.1988843800414,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,5626.676694110202
lactantes 19 a 30 años,6100.062892357708,2609.293054986391,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,6100.062892357708
lactantes 31 a 50 años,5822.710146505669,2609.293054986391,1,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,5822.710146505669
> 70 años,4748.056055317021,2605.368295230607,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,4748.056055317021
1 a 3 años,2699.2639887377695,2564.721182269682,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,2699.2639887377695
14 a 18 años,6589.093126882164,2645.6380546330106,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,6589.093126882164
19 a 30 años,6882.810377797528,2670.0243263826164,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,6882.810377797528
31 a 50 años,6519.968411077332,2670.024326382616,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,1,6519.968411077332
4 a 8 años,3460.5651368915824,2605.61052477226,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,3460.5651368915824
51 a 70 años,5300.062121813449,2670.024326382617,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,5300.062121813449
9 a 13 años,4723.796860087109,2654.6428007819804,0,MEDELLIN,2017-07-01,price_serving_from_precio_100g,NA,4723.796860087109
> 70 años,3801.9126181565407,2596.4423379131417,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,3801.9126181565407
1 a 3 años,2587.0931079952957,2434.006315007212,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,2587.0931079952957
14 a 18 años,4953.690928444022,2614.761694866576,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,4953.690928444022
19 a 30 años,4763.528634550555,2614.7616948665764,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,4763.528634550555
31 a 50 años,4493.113508968177,2614.7616948665745,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,2,4493.113508968177
4 a 8 años,3162.6466221816427,2598.034335112541,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,3162.6466221816427
51 a 70 años,4082.1302433951214,2614.7616948665755,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,4082.1302433951214
9 a 13 años,4249.758689795552,2645.9002186192147,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,3,4249.758689795552
gestantes < 18 años,5398.1157281445685,2472.899170791877,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,5398.1157281445685
gestantes 19 a 30 años,6040.704610427461,2616.589203707909,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,6040.704610427461
gestantes 31 a 50 años,5762.7638507260435,2616.5892037079097,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,5762.7638507260435
lactantes < 18 años,5595.897351923288,2521.330706374382,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,5595.897351923288
lactantes 19 a 30 años,6067.159584529249,2595.218712784045,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,6067.159584529249
lactantes 31 a 50 años,5791.302859773201,2595.218712784045,1,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,5791.302859773201
> 70 años,4731.7892780754755,2596.44233791314,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,4731.7892780754755
1 a 3 años,2691.1627896968002,2557.0237814712245,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,2691.1627896968002
14 a 18 años,6564.951206518745,2635.9446443266966,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,6564.951206518745
19 a 30 años,6856.478478195478,2659.8094855489744,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,6856.478478195478
31 a 50 años,6495.02465348627,2659.809485548974,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,1,6495.02465348627
4 a 8 años,3450.503042976304,2598.0343351125425,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,3450.503042976304
51 a 70 años,5279.785418546072,2659.8094855489744,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,5279.785418546072
9 a 13 años,4708.239896205807,2645.9002186192147,0,MEDELLIN,2017-08-01,price_serving_from_precio_100g,NA,4708.239896205807
> 70 años,3764.4104496628274,2570.8309607406063,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,3764.4104496628274
1 a 3 años,2566.3924888789197,2414.5306194869754,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,2566.3924888789197
14 a 18 años,4903.176847723822,2588.0982866672143,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,4903.176847723822
19 a 30 años,4714.953688427654,2588.098286667215,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,4714.953688427654
31 a 50 años,4447.29605653613,2588.0982866672125,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,2,4447.29605653613
4 a 8 años,3135.160490828983,2575.4551723022605,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,3135.160490828983
51 a 70 años,4040.503694705698,2588.098286667214,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,4040.503694705698
9 a 13 años,4209.504537495537,2620.8379790556637,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,3,4209.504537495537
gestantes < 18 años,5359.259749618128,2455.099086110964,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,5359.259749618128
gestantes 19 a 30 años,6005.0269258586495,2601.13507206656,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,6005.0269258586495
gestantes 31 a 50 años,5728.727743322968,2601.1350720665605,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,5728.727743322968
lactantes < 18 años,5559.526748568685,2504.943286577304,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,5559.526748568685
lactantes 19 a 30 años,6030.206537935177,2579.412100698242,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,6030.206537935177
lactantes 31 a 50 años,5756.02996453516,2579.4121006982423,1,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,5756.02996453516
> 70 años,4685.114781156297,2570.8309607406045,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,4685.114781156297
1 a 3 años,2668.2185494813148,2535.223179848981,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,2668.2185494813148
14 a 18 años,6497.187986699481,2608.7365066352004,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,6497.187986699481
19 a 30 años,6789.296427339356,2633.747789782845,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,6789.296427339356
31 a 50 años,6431.384247121701,2633.7477897828444,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,1,6431.384247121701
4 a 8 años,3420.515190648188,2575.455172302262,0,MEDELLIN,2017-09-01,price_serving_from_precio_100g,NA,3420.515190648188
