deciles,rate,gap,severity,model,ciudad,fecha,escenario
Decil 7,0,0,0,CoCA,CALI,2023-06-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-06-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-06-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-06-01,q1
Decil 1,100,0.4487014752045286,0.26376564332867813,CoNA,CALI,2023-06-01,q1
Decil 2,54.166666666666664,0.07285074925524121,0.013070292706008018,CoNA,CALI,2023-06-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-06-01,q1
Decil 1,26.76056338028169,0.14543539396556213,0.10071525522280902,CoCA,CALI,2023-06-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-06-01,q2
Decil 1,100,0.47625364925772357,0.2831657304355534,CoNA,CALI,2023-06-01,q2
Decil 2,67.70833333333334,0.10015502472527761,0.0202008750885645,CoNA,CALI,2023-06-01,q2
Decil 3,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-06-01,q2
Decil 1,30.985915492957744,0.1500371721473945,0.10367037090072546,CoCA,CALI,2023-06-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-06-01,q3
Decil 1,100,0.4982041693924451,0.2999313895984585,CoNA,CALI,2023-06-01,q3
Decil 2,87.5,0.12844930912591154,0.02788508271787862,CoNA,CALI,2023-06-01,q3
Decil 3,10.1010101010101,0.0018817329347024317,4.174152332661652e-5,CoNA,CALI,2023-06-01,q3
Decil 4,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-06-01,q3
Decil 1,28.947368421052634,0.10719926939902907,0.0649299385672048,CoCA,CALI,2023-07-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-07-01,q1
Decil 1,100,0.47100429383459064,0.26782243898987257,CoNA,CALI,2023-07-01,q1
Decil 2,69.51219512195121,0.09244254267178333,0.016818623234555834,CoNA,CALI,2023-07-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-07-01,q1
Decil 1,30.263157894736842,0.12032820694838535,0.07154597798730816,CoCA,CALI,2023-07-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-07-01,q2
Decil 1,100,0.49728965353007154,0.2888187550378456,CoNA,CALI,2023-07-01,q2
Decil 2,81.70731707317073,0.12590879065021132,0.02576003211495022,CoNA,CALI,2023-07-01,q2
Decil 3,9.195402298850574,0.0010940960578825244,1.8238255051333396e-5,CoNA,CALI,2023-07-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-07-01,q2
Decil 1,31.57894736842105,0.12619282354515854,0.07480342852093204,CoCA,CALI,2023-07-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-07-01,q3
Decil 1,100,0.5173941363692375,0.3059637656445096,CoNA,CALI,2023-07-01,q3
Decil 2,87.8048780487805,0.15512794175836175,0.03476499830737805,CoNA,CALI,2023-07-01,q3
Decil 3,22.988505747126435,0.0071051322222819915,3.07590357607072e-4,CoNA,CALI,2023-07-01,q3
Decil 4,7.291666666666667,6.164229352449437e-4,6.726724767484101e-6,CoNA,CALI,2023-07-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-07-01,q3
Decil 1,30.681818181818183,0.16432859246830536,0.13570967167719597,CoCA,CALI,2023-08-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-08-01,q1
Decil 1,100,0.47454010426880566,0.3033013884780517,CoNA,CALI,2023-08-01,q1
Decil 2,39.02439024390244,0.030403357642660896,0.003034284258446501,CoNA,CALI,2023-08-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-08-01,q1
Decil 1,36.36363636363637,0.17704705969212364,0.14078892122580683,CoCA,CALI,2023-08-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-08-01,q2
Decil 1,100,0.5021279170854751,0.3222586199126751,CoNA,CALI,2023-08-01,q2
Decil 2,47.5609756097561,0.05100540685051668,0.006879670501959196,CoNA,CALI,2023-08-01,q2
Decil 3,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-08-01,q2
Decil 1,38.63636363636363,0.18356564350197616,0.14327560122552027,CoCA,CALI,2023-08-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-08-01,q3
Decil 1,100,0.5238665046900963,0.3385721440790444,CoNA,CALI,2023-08-01,q3
Decil 2,56.09756097560976,0.07157916425780546,0.011521720023422647,CoNA,CALI,2023-08-01,q3
Decil 3,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 4,2.0202020202020203,4.8274922972805333e-5,1.5232294080112337e-7,CoNA,CALI,2023-08-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-08-01,q3
Decil 1,25.842696629213485,0.1146767099405239,0.08296610701729512,CoCA,CALI,2023-09-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-09-01,q1
Decil 1,100,0.43059264449778345,0.25477617433219263,CoNA,CALI,2023-09-01,q1
Decil 2,50.617283950617285,0.06438448965329192,0.00973196808683479,CoNA,CALI,2023-09-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-09-01,q1
Decil 1,32.58426966292135,0.12952247893201538,0.0892223153496506,CoCA,CALI,2023-09-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-09-01,q2
Decil 1,100,0.46154979306777766,0.27505689070752976,CoNA,CALI,2023-09-01,q2
Decil 2,66.66666666666666,0.09318963020515524,0.016989311576817774,CoNA,CALI,2023-09-01,q2
Decil 3,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-09-01,q2
Decil 1,33.70786516853933,0.1358948051304378,0.09196084111992077,CoCA,CALI,2023-09-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-09-01,q3
Decil 1,100,0.4870841643143125,0.2935361104272015,CoNA,CALI,2023-09-01,q3
Decil 2,81.48148148148148,0.12393884347834805,0.025458456559675068,CoNA,CALI,2023-09-01,q3
Decil 3,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 4,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-09-01,q3
Decil 1,25.333333333333336,0.14898164816814535,0.12427728574645447,CoCA,CALI,2023-10-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-10-01,q1
Decil 1,100,0.42898841258917175,0.2630507307871829,CoNA,CALI,2023-10-01,q1
Decil 2,82.6086956521739,0.0992091066011668,0.016596780232304358,CoNA,CALI,2023-10-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-10-01,q1
Decil 1,32,0.16207250450408853,0.1298288669862617,CoCA,CALI,2023-10-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-10-01,q2
Decil 1,100,0.46219609311205373,0.28372123709484226,CoNA,CALI,2023-10-01,q2
Decil 2,100,0.14728975343351527,0.028616925036124608,CoNA,CALI,2023-10-01,q2
Decil 3,7.142857142857142,0.0012443644766484956,3.068718032123456e-5,CoNA,CALI,2023-10-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-10-01,q2
Decil 1,32,0.16712406744132288,0.13202018784760805,CoCA,CALI,2023-10-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-10-01,q3
Decil 1,100,0.4926063096957404,0.30505392462677605,CoNA,CALI,2023-10-01,q3
Decil 2,100,0.19550640442675266,0.04438465660652091,CoNA,CALI,2023-10-01,q3
Decil 3,21.428571428571427,0.009693149998936786,5.499860979889891e-4,CoNA,CALI,2023-10-01,q3
Decil 4,18.88888888888889,0.005907569150090338,2.24593853721777e-4,CoNA,CALI,2023-10-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-10-01,q3
Decil 1,38.666666666666664,0.23312025251337137,0.18199265271333445,CoCA,CALI,2023-11-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-11-01,q1
Decil 1,100,0.5118081132048267,0.34899506713404105,CoNA,CALI,2023-11-01,q1
Decil 2,42.168674698795186,0.04451462687357654,0.006489359306220128,CoNA,CALI,2023-11-01,q1
Decil 3,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-11-01,q1
Decil 1,38.666666666666664,0.24284847879907262,0.1888823453113683,CoCA,CALI,2023-11-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-11-01,q2
Decil 1,100,0.5364068884651783,0.3662286610608137,CoNA,CALI,2023-11-01,q2
Decil 2,57.831325301204814,0.06860375490753501,0.01137335121330564,CoNA,CALI,2023-11-01,q2
Decil 3,10.714285714285714,0.002234602998097587,5.035707350386746e-5,CoNA,CALI,2023-11-01,q2
Decil 4,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-11-01,q2
Decil 1,40,0.24818981228320913,0.1926827456244753,CoCA,CALI,2023-11-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-11-01,q3
Decil 1,100,0.5602455168068275,0.3845061196740829,CoNA,CALI,2023-11-01,q3
Decil 2,71.08433734939759,0.09836903027858411,0.01858166898028434,CoNA,CALI,2023-11-01,q3
Decil 3,16.666666666666664,0.009664859465186472,6.204242499434574e-4,CoNA,CALI,2023-11-01,q3
Decil 4,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 5,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 6,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 7,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 8,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 9,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 10,0,0,0,CoNA,CALI,2023-11-01,q3
Decil 1,35.526315789473685,0.18235760601403464,0.12686083306753804,CoCA,CALI,2023-12-01,q1
Decil 2,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 3,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 4,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 5,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 6,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 7,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 8,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 9,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 10,0,0,0,CoCA,CALI,2023-12-01,q1
Decil 1,100,0.5064743260686387,0.3239548551356286,CoNA,CALI,2023-12-01,q1
Decil 2,75,0.09943360197883919,0.019178841019410916,CoNA,CALI,2023-12-01,q1
Decil 3,3.896103896103896,2.8088751014990817e-4,2.0288266613268967e-6,CoNA,CALI,2023-12-01,q1
Decil 4,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 5,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 6,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 7,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 8,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 9,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 10,0,0,0,CoNA,CALI,2023-12-01,q1
Decil 1,36.84210526315789,0.19390283576729395,0.13439082908507133,CoCA,CALI,2023-12-01,q2
Decil 2,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 3,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 4,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 5,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 6,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 7,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 8,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 9,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 10,0,0,0,CoCA,CALI,2023-12-01,q2
Decil 1,100,0.5291841307899049,0.34141081657906525,CoNA,CALI,2023-12-01,q2
Decil 2,88.75,0.1316799103181712,0.027822559869246376,CoNA,CALI,2023-12-01,q2
Decil 3,18.181818181818183,0.005551194450088267,2.1218153208949205e-4,CoNA,CALI,2023-12-01,q2
Decil 4,6.521739130434782,9.539949584043903e-5,2.1349645536956471e-7,CoNA,CALI,2023-12-01,q2
Decil 5,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 6,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 7,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 8,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 9,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 10,0,0,0,CoNA,CALI,2023-12-01,q2
Decil 1,36.84210526315789,0.19985573762473738,0.13858460913961299,CoCA,CALI,2023-12-01,q3
Decil 2,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 3,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 4,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 5,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 6,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 7,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 8,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 9,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 10,0,0,0,CoCA,CALI,2023-12-01,q3
Decil 1,100,0.551004834887607,0.35942409432885514,CoNA,CALI,2023-12-01,q3
Decil 2,100,0.16872314417159465,0.03889574039098466,CoNA,CALI,2023-12-01,q3
