alimento_sipsa,term,estimate,std.error,statistic,p.value,ci_lo,ci_hi
Papa capira,(Intercept),1.857663800046413,0.775309937981065,2.396027329256009,0.02035696438112758,0.3380563216035257,3.3772712784893004
Papa capira,ln_wholesale,0.7834930629845427,0.12873187670716646,6.086239733510588,1.607473775765275e-7,0.5311785846384964,1.035807541330589
Papa capira,mes_factor2,-0.06101154642127414,0.1347474310077358,-0.45278448698418217,0.6526626049648477,-0.32511651119643636,0.20309341835388806
Papa capira,mes_factor3,0.021801215009710707,0.13474916678616894,0.16179109325630686,0.8721223989877712,-0.2423071518911804,0.28590958191060184
Papa capira,mes_factor4,-0.02243241353587669,0.14135628675275594,-0.15869413417114495,0.8745491103961949,-0.29949073557127837,0.25462590849952493
Papa capira,mes_factor5,0.05506740081083982,0.1413685582138986,0.38953075214588906,0.6985378171765972,-0.22201497328840142,0.3321497749100811
Papa capira,mes_factor6,0.06875234110321685,0.1414404846206083,0.4860867190015229,0.6290293283639271,-0.2084710087531754,0.3459756909596091
Papa capira,mes_factor7,0.09218409933815375,0.14159033942947186,0.6510620689914508,0.5179875284170572,-0.1853329659436111,0.3697011646199186
Papa capira,mes_factor8,-0.022388957408103823,0.14184778393899639,-0.15783790755400526,0.875220246988589,-0.30041061392853674,0.2556326991123291
Papa capira,mes_factor9,-0.09415526910351067,0.141706358786428,-0.6644392665922373,0.5094620321020842,-0.3718997323249096,0.1835891941178882
Papa capira,mes_factor10,-0.1371013601981666,0.14138547626943412,-0.9696990370983833,0.33686412788368036,-0.41421689368625747,0.14001417328992427
Papa capira,mes_factor11,-0.12899015742135578,0.14133552895849533,-0.9126520300443005,0.36580530487116514,-0.4060077941800066,0.14802747933729504
Papa capira,mes_factor12,-0.1394488856723744,0.14164710605943256,-0.9844810074260477,0.32961915563651956,-0.41707721354886224,0.13817944220411343
Papa criolla limpia,(Intercept),2.640800094478547,0.8541057546055539,3.091888891087182,0.003278110610155182,0.9667528154516611,4.314847373505432
Papa criolla limpia,ln_wholesale,0.6985859449466587,0.13238727453648097,5.2768360659479745,2.974208155652868e-6,0.43910688685515603,0.9580650030381614
Papa criolla limpia,mes_factor2,-0.08300162523059056,0.15648517623550648,-0.5304120634767032,0.5982219737729467,-0.3897125706521833,0.22370932019100215
Papa criolla limpia,mes_factor3,0.04790857838392688,0.15650086345294062,0.3061234125288571,0.7608076086746827,-0.25883311398383674,0.3546502707516905
Papa criolla limpia,mes_factor4,0.05089406505377901,0.16415861081283137,0.31002982299726495,0.7578530536781276,-0.27085681213937046,0.3726449422469285
Papa criolla limpia,mes_factor5,0.12404507372651546,0.16412675109893077,0.7557882727584412,0.4533942503294238,-0.19764335842738884,0.44573350588041977
Papa criolla limpia,mes_factor6,0.0026237425111941596,0.1749587356102881,0.014996350436816231,0.9880959868619223,-0.3402953792849705,0.34554286430735887
Papa criolla limpia,mes_factor7,0.06816226257420219,0.16418844642194846,0.41514652254539125,0.6798468744626041,-0.2536470924128168,0.3899716175612211
Papa criolla limpia,mes_factor8,0.026167932774109243,0.16418373531626498,0.15938200409256312,0.8740230723199718,-0.29563218844577016,0.3479680539939886
Papa criolla limpia,mes_factor9,-0.014943242701869494,0.16416641024648562,-0.09102497081731364,0.9278438447798865,-0.3367094067849813,0.30682292138124234
Papa criolla limpia,mes_factor10,-0.0350548102466633,0.16412014221142401,-0.21359237065188955,0.831751214961866,-0.35673028898105436,0.28662066848772777
Papa criolla limpia,mes_factor11,0.021097438358922218,0.16416792691623866,0.12851132834056253,0.8982703549970479,-0.30067169839690555,0.34286657511474994
Papa criolla limpia,mes_factor12,0.030422328306887302,0.1641755559286067,0.18530364118344597,0.8537557911117774,-0.2913617613131818,0.3522064179269564
Papa criolla sucia,(Intercept),3.5475600149158764,0.6571249860566228,5.398607708108351,2.2819221883131427e-6,2.2595950422448956,4.835524987586857
Papa criolla sucia,ln_wholesale,0.5707475548140364,0.10416348198724512,5.479344045775321,1.732512089413602e-6,0.366587130119036,0.7749079795090368
Papa criolla sucia,mes_factor2,-0.08161939232143219,0.135325594392542,-0.6031334477990689,0.5493823152419732,-0.34685755733081447,0.18361877268795013
Papa criolla sucia,mes_factor3,0.049019021162802094,0.13534135827453714,0.3621880391016028,0.7188701912306156,-0.21625004105529066,0.31428808338089487
Papa criolla sucia,mes_factor4,-0.1074010573020161,0.15131137683871446,-0.7098015994956998,0.48140995783442886,-0.40397135590589645,0.18916924130186424
Papa criolla sucia,mes_factor5,-0.02403919808818985,0.1512972283931715,-0.15888723371534552,0.8744532601365917,-0.320581765738806,0.2725033695624263
Papa criolla sucia,mes_factor6,-0.00432632011728755,0.15129286469106615,-0.028595665275568144,0.9773107737893585,-0.3008603349117772,0.2922076946772021
Papa criolla sucia,mes_factor7,-0.05524686507227668,0.15129297648012638,-0.3651647707488511,0.7166620988252028,-0.3517810989733244,0.24128736882877105
Papa criolla sucia,mes_factor8,0.018137759151748138,0.14195850798394147,0.12776803172515666,0.8988894857548024,-0.26010091649677713,0.2963764348002734
Papa criolla sucia,mes_factor9,-0.02180711495759575,0.141950211433273,-0.15362509669699714,0.8785773291057827,-0.3000295293668108,0.25641529945161934
Papa criolla sucia,mes_factor10,-0.047669500530584684,0.1419258940837169,-0.33587599245607846,0.7384916147815588,-0.3258442529346698,0.23050525187350043
Papa criolla sucia,mes_factor11,0.015982139027858132,0.14201163984566098,0.11254104977048084,0.9108841179719271,-0.2623606750696374,0.2943249531253536
Papa criolla sucia,mes_factor12,0.035606120160171784,0.14196410958452382,0.2508107173311456,0.8030774070993187,-0.24264353462549493,0.3138557749458385
Papa nevada,(Intercept),-6.502087314430263,2.9856259887237955,-2.177796997677387,0.0484303159599482,-12.353914252328902,-0.6502603765316239
Papa nevada,ln_wholesale,2.027724489335936,0.46075446185066465,4.400878683174082,7.165004702911514e-4,1.124645744108633,2.9308032345632387
Papa nevada,mes_factor2,0.037011296613174885,0.15986364036822576,0.23151791444210845,0.820516719907261,-0.2763214385085476,0.35034403173489737
Papa nevada,mes_factor3,0.15234157175230065,0.1583160955998043,0.9622620566476942,0.35347611088292863,-0.1579579756233158,0.46264111912791706
Papa nevada,mes_factor4,0.14891970293112472,0.1566614637719299,0.9505828641300341,0.35915529969619564,-0.1581367660618579,0.45597617192410733
Papa nevada,mes_factor5,0.054199306325325186,0.14071814560840268,0.38516217003138786,0.706345365507714,-0.22160825906714407,0.3300068717177944
Papa nevada,mes_factor6,0.10436224440223282,0.13968132883459441,0.7471452718338242,0.46827499180537635,-0.16941316011357224,0.3781376489180379
Papa nevada,mes_factor7,0.16495490701188809,0.139704012752298,1.180745661932855,0.258856638885789,-0.10886495798261597,0.43877477200639214
Papa nevada,mes_factor8,0.06256252302984068,0.14287057208426573,0.4378964969282898,0.66864904565118,-0.2174637982553202,0.34258884431500153
Papa nevada,mes_factor9,0.18782718627367917,0.1739522400996319,1.0797629634783683,0.29987374658712546,-0.1531192043215993,0.5287735768689577
Papa nevada,mes_factor10,0.06417301579602366,0.20215912253855287,0.31743813976925783,0.7559520470240484,-0.3320588643795399,0.4604048959715873
Papa nevada,mes_factor11,-0.053781196905951484,0.19760340279285984,-0.2721673622307419,0.789768097844167,-0.4410838663799568,0.33352147256805376
Papa nevada,mes_factor12,-0.24372613161209883,0.20268293232271278,-1.2024995337251034,0.2506154110910335,-0.6409846789646159,0.1535324157404182
Papa parda pastusa,(Intercept),2.3726024828693153,0.707079998614605,3.355493703001074,0.001519063299124126,0.9867256855846895,3.7584792801539413
Papa parda pastusa,ln_wholesale,0.697653531630714,0.11725266994765882,5.950001240416479,2.6174265040246505e-7,0.4678382985333027,0.9274687647281252
Papa parda pastusa,mes_factor2,-0.06280388146235706,0.1360337621457432,-0.4616786338311407,0.6463142158353687,-0.3294300552680137,0.20382229234329963
Papa parda pastusa,mes_factor3,0.016838515659150906,0.13603328732853442,0.12378231820924943,0.9019839044202749,-0.2497867275047766,0.2834637588230784
Papa parda pastusa,mes_factor4,-0.036845050268166805,0.142674737255097,-0.2582450893341353,0.7972778216470077,-0.31648753528815693,0.2427974347518233
Papa parda pastusa,mes_factor5,0.043288748620786716,0.1426830813234655,0.3033909011444057,0.7628508281406104,-0.23637009077320567,0.3229475880147791
Papa parda pastusa,mes_factor6,0.06470111837613683,0.14276853526649885,0.45318892048141074,0.6523733640378814,-0.2151252107462009,0.3445274474984746
Papa parda pastusa,mes_factor7,0.09696946116256101,0.14300273625833376,0.6780951448885995,0.5008376060614386,-0.18331590190377317,0.37725482422889517
Papa parda pastusa,mes_factor8,0.004718079452114403,0.14368572057629123,0.032836105308107474,0.9739360174837511,-0.2769059328774164,0.28634209178164516
Papa parda pastusa,mes_factor9,-0.05101546671038295,0.14379280987864226,-0.3547845455794264,0.7242431297839926,-0.33284937407252174,0.23081844065175586
Papa parda pastusa,mes_factor10,-0.08861332346476346,0.14321626523076886,-0.6187378460259247,0.5388978896987779,-0.3693172033170704,0.19209055638754347
Papa parda pastusa,mes_factor11,-0.07351994925433336,0.14286263002723232,-0.5146198781327144,0.6090861155574585,-0.3535307041077087,0.20649080559904198
Papa parda pastusa,mes_factor12,-0.07608674832234287,0.14267533844312721,-0.5332859143885775,0.5961983491646248,-0.3557304116708722,0.2035569150261865
Papa suprema,(Intercept),2.6497213629455945,0.753288854357472,3.517536928388129,9.372668323603264e-4,1.1732752084049494,4.126167517486239
Papa suprema,ln_wholesale,0.6578823039920362,0.126213497158775,5.212456027301331,3.5546971414557047e-6,0.4105038495608372,0.9052607584232352
Papa suprema,mes_factor2,-0.06228347545069456,0.14310671064380623,-0.4352240029170864,0.6652728073916552,-0.3427726283125548,0.21820567741116564
Papa suprema,mes_factor3,0.01772221403627643,0.14310607945024797,0.1238397006217874,0.9019387029254123,-0.2627657016862096,0.2982101297587625
Papa suprema,mes_factor4,-0.030686562889797823,0.15010414107375555,-0.20443515195706422,0.838843362261664,-0.3248906793943587,0.26351755361476303
Papa suprema,mes_factor5,0.050201362940413746,0.15012630341146418,0.3343941854268037,0.7394807787995503,-0.24404619174605605,0.34444891762688357
Papa suprema,mes_factor6,0.0642719625617585,0.1502057878778123,0.42789271618508956,0.670566684674895,-0.23013138167875363,0.3586753068022706
Papa suprema,mes_factor7,0.09189264851471092,0.1504304637063185,0.6108646230999498,0.5440563069699196,-0.2029510603496733,0.3867363573790951
Papa suprema,mes_factor8,-0.012948609864491568,0.15094636054155497,-0.08578285569811314,0.9319816275152417,-0.3088034765259393,0.28290625679695613
Papa suprema,mes_factor9,-0.07352640149781263,0.15095449772091687,-0.4870765867059323,0.628332654930662,-0.3693972170308097,0.2223444140351844
Papa suprema,mes_factor10,-0.10497979561046554,0.15049952594134478,-0.6975423673519081,0.48869450394246383,-0.3999588664555013,0.18999927523457022
Papa suprema,mes_factor11,-0.08633183434829912,0.15020820996483333,-0.5747477742295916,0.5680391063769945,-0.38073992587937244,0.20807625718277423
Papa suprema,mes_factor12,-0.09440564664196718,0.15011213932055015,-0.6289008142131193,0.5322768095698525,-0.38862543971024543,0.1998141464263111
Papa única,(Intercept),3.6093417176079883,0.5725474819996261,6.304004176216681,7.942202165444544e-8,2.4871486528887212,4.731534782327255
Papa única,ln_wholesale,0.5078719447204908,0.09778649471377997,5.193681869945605,3.9684525104356105e-6,0.31621041508148207,0.6995334743594995
Papa única,mes_factor2,-0.0631813585605594,0.1361728023626265,-0.46397927827253066,0.6447173334552685,-0.33008005119130734,0.20371733407018855
Papa única,mes_factor3,0.01736732744196937,0.1361725637032518,0.12753910897804915,0.899035700448243,-0.24953089741640413,0.2842655523003429
Papa única,mes_factor4,-0.02919230932634067,0.1428375236690566,-0.20437423287998868,0.8389075917604034,-0.3091538557176916,0.2507692370650103
Papa única,mes_factor5,0.05083239574049293,0.14285945233431696,0.35582101785981884,0.7235019738240984,-0.22917213083476834,0.3308369223157542
Papa única,mes_factor6,0.06096788143311445,0.14291586587854885,0.42659981142279535,0.6715392996509657,-0.21914721568884132,0.3410829785550702
Papa única,mes_factor7,-0.07265175699585576,0.1525322575679272,-0.4763042136415095,0.6359747299883891,-0.37161498182899305,0.22631146783728157
Papa única,mes_factor8,-0.026770054298090273,0.1434504625954801,-0.1866153222076382,0.8527327503607107,-0.30793296098523126,0.25439285238905074
Papa única,mes_factor9,-0.09147662307282187,0.14338490315856472,-0.6379794598854025,0.5264574332644727,-0.3725110332636087,0.18955778711796498
Papa única,mes_factor10,-0.12008329267787003,0.1430550770982959,-0.8394199990214851,0.4053105526734553,-0.40047124379053,0.16030465843478992
Papa única,mes_factor11,-0.10092702566903708,0.1428535867786289,-0.7065067664379843,0.48321918726613133,-0.38092005575514964,0.17906600441707551
Papa única,mes_factor12,-0.10610266628028017,0.14289968312936882,-0.7424975616231713,0.46133067102747627,-0.38618604521384303,0.17398071265328272
Pastas alimenticias,(Intercept),8.23051011982542,1.3131917103340358,6.267561739124769,9.346675928657193e-9,5.6566543675707095,10.80436587208013
Pastas alimenticias,ln_wholesale,-0.0433159715944706,0.16932075248984926,-0.2558219884893754,0.798613780083613,-0.37518464647457517,0.288552703285634
Pastas alimenticias,mes_factor2,0.004679635789781495,0.04097498034710941,0.11420715153830747,0.909302571710688,-0.07563132569055295,0.08499059727011593
Pastas alimenticias,mes_factor3,0.0060151283926953075,0.04097252947866641,0.14680881237335533,0.8835784950127817,-0.07429102938549087,0.08632128617088147
Pastas alimenticias,mes_factor4,-0.014579613535099518,0.04329047219087403,-0.33678573591934663,0.7369841987544252,-0.09942893902921263,0.07026971195901358
Pastas alimenticias,mes_factor5,-0.011063511238420061,0.04330737459617684,-0.25546483345117726,0.79888881165261,-0.09594596544692667,0.07381894297008655
Pastas alimenticias,mes_factor6,-0.007817942862634552,0.04333216894875302,-0.1804189139916,0.8571888327521946,-0.09274899400219047,0.07711310827692136
Pastas alimenticias,mes_factor7,-0.008237610662213965,0.04335218836927174,-0.19001602853462474,0.8496817561433131,-0.09320789986598657,0.07673267854155863
Pastas alimenticias,mes_factor8,-0.005407101374373371,0.0433711105518107,-0.12467057692502712,0.9010346233653919,-0.09041447805592234,0.07960027530717559
Pastas alimenticias,mes_factor9,0.003238584640905896,0.04338999856982977,0.07463896629758754,0.9406510764950622,-0.08180581255596045,0.08828298183777225
Pastas alimenticias,mes_factor10,0.004386774193052174,0.04340483650341674,0.10106648351749593,0.9197000460895324,-0.08068670535364464,0.08946025373974897
Pastas alimenticias,mes_factor11,0.013861696391582549,0.043367021890739016,0.3196368066616698,0.7499104830568066,-0.07113766651426592,0.09886105929743103
Pastas alimenticias,mes_factor12,0.029492538343161356,0.04487948857224418,0.6571496084605805,0.5125943680184063,-0.05847125925843723,0.11745633594475995
Pechuga de pollo,(Intercept),3.0941135346194764,0.2927647665902727,10.568599393484122,2.41972500920286e-14,2.520294592102542,3.667932477136411
Pechuga de pollo,ln_wholesale,0.6368981544620842,0.035709335194159614,17.835620601703365,2.5439530469028218e-23,0.5669078574815314,0.706888451442637
Pechuga de pollo,mes_factor2,0.0012563836001020002,0.011768108219356076,0.10676173066079661,0.9154052271752462,-0.02180910850983591,0.02432187571003991
Pechuga de pollo,mes_factor3,-0.0078027625595925585,0.011768048740093111,-0.6630464176281803,0.5103461732574537,-0.030868138090175055,0.01526261297098994
Pechuga de pollo,mes_factor4,-0.007335376698206315,0.012345868119361605,-0.5941564114638883,0.5550864435995895,-0.03153327821215506,0.01686252481574243
Pechuga de pollo,mes_factor5,-0.016586021509335695,0.012344913152333437,-1.343551088992522,0.18515962628960225,-0.04078205128790923,0.007610008269237842
Pechuga de pollo,mes_factor6,-0.013974238389296166,0.012343310883987199,-1.1321304729855541,0.2629799339308326,-0.038167127721911075,0.010218650943318744
Pechuga de pollo,mes_factor7,-0.008431635356937575,0.012342400413907377,-0.6831438840241186,0.497669351607972,-0.03262274016819603,0.015759469454320885
Pechuga de pollo,mes_factor8,-0.007307173704069417,0.012344260697877446,-0.591949075194585,0.5565520225758984,-0.03150192467190921,0.016887577263770378
Pechuga de pollo,mes_factor9,0.009645851012966989,0.012348195111361277,0.7811547295759907,0.4383945922667408,-0.014556611405301113,0.033848313431235094
Pechuga de pollo,mes_factor10,0.004105362310601366,0.012351079977659248,0.33238893424924665,0.7409851193156771,-0.02010275444561076,0.02831347906681349
Pechuga de pollo,mes_factor11,3.38050669269845e-4,0.01236127009632274,0.02734756757482462,0.9782913796169863,-0.023890038719522725,0.024566140058062413
Pechuga de pollo,mes_factor12,0.0017633645909365897,0.012379677603726805,0.14244026762100354,0.8873046993363769,-0.022500803512367946,0.02602753269424113
Piña gold,(Intercept),3.5890316107337314,0.8330176624109127,4.308470003320681,7.687967950262414e-5,1.9563169924083426,5.221746229059121
Piña gold,ln_wholesale,0.46894496015103276,0.131581147259713,3.563922111314593,8.14597621159495e-4,0.21104591152199526,0.7268440087800703
Piña gold,mes_factor2,0.010395270926131175,0.06366137064650437,0.16329008974458795,0.8709482608176194,-0.1143810155410174,0.13517155739327974
Piña gold,mes_factor3,0.02704975111620374,0.06366125468218486,0.4249013195112759,0.6727316230471654,-0.09772630806087859,0.15182581029328607
Piña gold,mes_factor4,0.02284800596275859,0.06676797897793034,0.3422000532667138,0.7336346352360497,-0.10801723283398489,0.15371324475950207
Piña gold,mes_factor5,-0.01249089246630397,0.06676792646766071,-0.18707923290614664,0.8523555780407833,-0.14335602834291897,0.11837424341031103
Piña gold,mes_factor6,-0.01622043139437888,0.06677639796610935,-0.24290665397392572,0.8090714512820246,-0.14710217140795318,0.11466130861919542
Piña gold,mes_factor7,-0.017160585784526092,0.06685844091543192,-0.25667044504122105,0.7984864130786979,-0.14820312997877264,0.11388195840972046
Piña gold,mes_factor8,0.046109468717875066,0.06686662600162446,0.6895737302006966,0.49365037063736794,-0.08494911824530889,0.17716805568105903
Piña gold,mes_factor9,0.050912030420314613,0.06676919460790542,0.7625077810102365,0.4493393730388603,-0.07995559101118002,0.18177965185180925
Piña gold,mes_factor10,0.09363790609422386,0.06689074100128743,1.3998634892147723,0.16772858792901818,-0.03746794626829951,0.2247437584567472
Piña gold,mes_factor11,0.0772155225032972,0.0681813168910206,1.1325026565080383,0.2628250079534966,-0.056419858603103154,0.21085090360969755
Piña gold,mes_factor12,0.07211170212244786,0.06881127012271429,1.0479635384414174,0.2996948727797409,-0.06275838731807215,0.20698179156296787
Piña manzana,(Intercept),0.5517187581738621,0.531720514629197,1.0376104419416865,0.30444353652691825,-0.49045345049936406,1.5938909668470882
Piña manzana,ln_wholesale,0.9985086237786418,0.08834969309105789,11.30177806899143,2.2337020348122992e-15,0.82534322532016835,1.1716740222371151
Piña manzana,mes_factor2,0.004969784533285228,0.03781634370813254,0.1314189592638079,0.8959712761417697,-0.06915024913465455,0.079089818201225
Piña manzana,mes_factor3,0.018380939655532492,0.037821572714184654,0.4859908865883538,0.6290967937368919,-0.05574934286426943,0.0925112221753344
Piña manzana,mes_factor4,0.027796165123566748,0.03966031518556004,0.7008558805827917,0.48664191825839564,-0.04993805264013093,0.10553038288726443
Piña manzana,mes_factor5,-0.008031001919838758,0.03965953541910818,-0.2024986383468672,0.8403486641010601,-0.08576369134129079,0.06970168750161328
Piña manzana,mes_factor6,-0.010950085992990024,0.03965781288157238,-0.27611421804045455,0.7835984270773548,-0.08867939924087188,0.06677922725489184
Piña manzana,mes_factor7,-0.006931114536510369,0.03965805955050596,-0.17477190298943762,0.8619646617864761,-0.08466091125550206,0.07079868218248132
Piña manzana,mes_factor8,0.052319649776516826,0.03966207149727522,1.3191355822176656,0.1931332472187684,-0.02541801035814261,0.13005730991117626
Piña manzana,mes_factor9,0.04077328624913725,0.0396708895307728,1.0277885555732074,0.30899588443077025,-0.03698165723117743,0.11852822972945193
Piña manzana,mes_factor10,0.07311903031712924,0.03966124474199279,1.8435888937119465,0.07117356445084877,-0.0046170093771766285,0.1508550700114351
Piña manzana,mes_factor11,0.04588945231622704,0.03968919083021023,1.1562204055139707,0.25308579727517727,-0.03190136171098501,0.1236802663434391
Piña manzana,mes_factor12,0.06136572445065101,0.039889803531631234,1.5383812156906242,0.13026047019901074,-0.016818290471346198,0.13954973937264822
Pollo entero congelado sin vísceras,(Intercept),0.14822312571112362,0.52703717765751,0.28123846285364895,0.7796881235901114,-0.8847697424975961,1.1812159939198432
Pollo entero congelado sin vísceras,ln_wholesale,1.0086201169619802,0.06663772547211676,15.135872507893707,2.6412530254569528e-20,0.8780101750366314,1.139230058887329
Pollo entero congelado sin vísceras,mes_factor2,0.003671568930651979,0.023144077077863454,0.15863967780178687,0.8745917921998314,-0.04169082214196039,0.04903396000326435
Pollo entero congelado sin vísceras,mes_factor3,-0.0031098417571127613,0.023144575223832998,-0.13436590332884654,0.8936526562628876,-0.048473209195825435,0.04225352568159991
Pollo entero congelado sin vísceras,mes_factor4,-0.007739951833065437,0.02429623016047607,-0.31856595784379815,0.7513826044539297,-0.05536056294759853,0.039880659281467654
Pollo entero congelado sin vísceras,mes_factor5,-0.011985694560377529,0.024292709476221457,-0.4933864858553362,0.6238997536404045,-0.059599405133771585,0.03562801601301653
Pollo entero congelado sin vísceras,mes_factor6,-0.01201915279595058,0.024288030032997843,-0.49485910465448607,0.6228672010065197,-0.05962369166062635,0.03558538606872519
Pollo entero congelado sin vísceras,mes_factor7,-0.01130096441422858,0.02428110507270847,-0.4654221618162949,0.6436500698923513,-0.05889193035673718,0.03629000152828002
Pollo entero congelado sin vísceras,mes_factor8,-0.004699482297012988,0.024276275338775518,-0.19358333316918241,0.8472864365523606,-0.052280981961013,0.042882017366987026
Pollo entero congelado sin vísceras,mes_factor9,0.005341444583635714,0.024274217667571815,0.2200460034092636,0.826731294938032,-0.04223602204480504,0.052918911212076473
Pollo entero congelado sin vísceras,mes_factor10,0.009562852520737191,0.02427378260710715,0.3939580688976457,0.695287165887593,-0.03801376138919282,0.0571394664306672
Pollo entero congelado sin vísceras,mes_factor11,0.008709386169936042,0.0242787442720796,0.3587247376690639,0.721311347037162,-0.03887695260333997,0.056295724943212055
Pollo entero congelado sin vísceras,mes_factor12,0.017697110783391243,0.024276225091074823,0.7289894008231783,0.4694091920162533,-0.029884290395115407,0.06527851196189789
Queso campesino,(Intercept),0.7991225831279554,0.5052420266354156,1.581662927863689,0.12003236684374653,-0.19115178907745922,1.78939695533337
Queso campesino,ln_wholesale,0.9545249792374514,0.0596904451398917,15.991252486062182,2.682829076282033e-21,0.8375317067632637,1.071518251711639
Queso campesino,mes_factor2,0.0022458954875418176,0.014020613564265446,0.1601852498999021,0.8733805505190771,-0.025234507098418457,0.02972629807350209
Queso campesino,mes_factor3,0.010181286764889398,0.014020801807516983,0.7261558150997396,0.47112897196516434,-0.01729948477784389,0.03766205830762268
Queso campesino,mes_factor4,0.005666783226179338,0.01471742116670471,0.38503914252310234,0.7018415043928342,-0.023179362260561893,0.03451292871292057
Queso campesino,mes_factor5,0.011344003087810271,0.014720598189731524,0.7706210672690853,0.44455779062197975,-0.017508369364063515,0.040196375539684054
Queso campesino,mes_factor6,0.011514588256343798,0.014722513208342803,0.7821075174732279,0.43783962649137853,-0.017341537632008096,0.04037071414469569
Queso campesino,mes_factor7,0.008301672083256797,0.014725407131261461,0.5637651991049316,0.575433941567715,-0.020560125894015666,0.03716347006052926
Queso campesino,mes_factor8,0.0060182905153288915,0.014727854047922585,0.4086332262491284,0.6845537699800736,-0.02284830341859937,0.03488488444925716
Queso campesino,mes_factor9,0.015107801140713865,0.0147278185298259,1.0258003322161016,0.30992301996788163,-0.0137587231777449,0.043974325459172625
Queso campesino,mes_factor10,0.014704939714926087,0.014726665078780258,0.9985247601043447,0.32283301607364545,-0.014159323839483217,0.04356920326933539
Queso campesino,mes_factor11,0.013677272396426453,0.014714039644278159,0.9295389116166428,0.35707603167350543,-0.015162245306358737,0.042516790099211645
Queso campesino,mes_factor12,0.012618323407535678,0.014705145809394094,0.8580889690651492,0.39493813080166984,-0.016203762378876746,0.041440409193948105
Repollo blanco,(Intercept),3.642451143516688,0.32729306143335124,11.12902035736686,1.491024405208965e-23,3.0009567431073196,4.283945543926056
Repollo blanco,ln_wholesale,0.5029701487838469,0.06024772688253989,8.348367229927979,5.123661446773819e-15,0.38488460409406877,0.6210556934736251
Repollo blanco,mes_factor2,0.0123294572853163,0.041820305254524334,0.2948198778147952,0.7683811445668352,-0.06963834101355139,0.09429725558418399
Repollo blanco,mes_factor3,0.12135213998564515,0.04005198190022566,3.029866044780207,0.0027087305301195606,0.04285025546120286,0.19985402451008744
Repollo blanco,mes_factor4,0.03901776538984173,0.044472284297180496,0.8773501520432452,0.3811559819812903,-0.04814791183263204,0.1261834426123155
Repollo blanco,mes_factor5,-0.024377086384889477,0.04445250533511957,-0.5483849830535971,0.5839269245448185,-0.11150399684172382,0.06274982407194488
Repollo blanco,mes_factor6,-0.050087323378518775,0.04436381541849853,-1.1290129783930554,0.2599966100091817,-0.1370404015987759,0.03686575484173833
Repollo blanco,mes_factor7,-0.038891176260744474,0.0490003370701055,-0.7936920149161891,0.4281427777453075,-0.13493183691815125,0.05714948439666231
Repollo blanco,mes_factor8,0.10075765104670044,0.048719923736583806,2.0680995231329042,0.03968036253153499,0.005266600522996184,0.1962487015704047
Repollo blanco,mes_factor9,0.21379865538636902,0.04844703565281118,4.413038950794158,1.5285056998573654e-5,0.11884246550685912,0.30875484526587893
Repollo blanco,mes_factor10,0.0066351648147140105,0.07254917110505593,0.09145748619382375,0.9272038183715106,-0.1355612105511956,0.14883154018062364
Repollo blanco,mes_factor11,0.12736226267978154,0.05532823118212442,2.301939895033732,0.022177975485772727,0.018918929562817682,0.2358055957967454
Repollo blanco,mes_factor12,0.05967822455963076,0.04874657787246693,1.2242546485163268,0.22203210572352436,-0.03586506807040442,0.15522151718966593
Sal yodada,(Intercept),-1.3789287554585594,0.5110420396247302,-2.69826873043779,0.009479717493048065,-2.3805711531230305,-0.37728635779408837
Sal yodada,ln_wholesale,1.2513739505879387,0.08437013242762587,14.831954325322275,6.07521847109954e-20,1.086008491029792,1.4167394101460853
Sal yodada,mes_factor2,0.008231798658619791,0.02296079471304326,0.3585154068706333,0.7214669984067109,-0.036771358978945,0.05323495629618458
Sal yodada,mes_factor3,0.014406835187542604,0.02296490605435506,0.6273413509048732,0.5332900230557922,-0.030604380678993306,0.05941805105407852
Sal yodada,mes_factor4,0.029054639599593354,0.02413261632125646,1.2039573004772584,0.23427493387538526,-0.01824528839006931,0.07635456758925602
Sal yodada,mes_factor5,0.0280633107427155,0.024129581580318797,1.1630251709629824,0.25033996752795074,-0.01923066915470934,0.07535729064014035
Sal yodada,mes_factor6,0.03143763386418991,0.024127872568511205,1.3029592134541743,0.1985575451033522,-0.015852996370092055,0.07872826409847186
Sal yodada,mes_factor7,0.033135075296090645,0.024125434267274152,1.3734499005905132,0.17573997935339178,-0.01415077586776669,0.08042092645994797
Sal yodada,mes_factor8,0.03387805841009719,0.024124062273065492,1.404326436676547,0.16640329540317694,-0.013405103645111174,0.08116122046530555
Sal yodada,mes_factor9,0.035458871557175614,0.024117591771341377,1.4702492642449871,0.1477594518270565,-0.011811608314653485,0.08272935142900471
Sal yodada,mes_factor10,0.03982202561053325,0.024118461186438067,1.6511014240380053,0.10498592155483996,-0.007450158314885359,0.08709420953595187
Sal yodada,mes_factor11,0.03851173324854887,0.024120921099527192,1.5966112193494866,0.11665411728719444,-0.008765272106524426,0.08578873860362216
Sal yodada,mes_factor12,0.03530232278307892,0.024104181485877167,1.4645725599005646,0.14929730958528922,-0.01194187292924033,0.08254651849539817
Tilapia roja entera congelada,(Intercept),1.7561754452619405,0.4573310890015825,3.8400526172316782,3.4723923139631417e-4,0.8598065108188389,2.6525443797050423
Tilapia roja entera congelada,ln_wholesale,0.871932348466333,0.0537210811952426,16.2307297073453,1.435346764615011e-21,0.7666390293236576,0.9772256676090085
