Demo_Group,cost_day,Cost_1000kcal,Sex,ciudad,fecha,escenario,person,per_capita
9 a 13 años,5510.224228469881,2491.861351355115,0,BOGOTA,2005-11-01,price_serving_from_precio_100g,NA,5510.224228469881
> 70 años,4458.532568885094,2462.944970864426,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,4458.532568885094
1 a 3 años,3026.217550426282,2495.10087554155,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,3026.217550426282
14 a 18 años,5821.72229255085,2503.7064367665726,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,5821.72229255085
19 a 30 años,5598.23800950739,2503.706436766572,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,5598.23800950739
31 a 50 años,5280.43825421657,2503.706436766572,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,2,5280.43825421657
4 a 8 años,3663.731955492921,2530.138521888896,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,3663.731955492921
51 a 70 años,4797.438714355584,2503.7064367665726,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,4797.438714355584
9 a 13 años,4988.6629095533135,2499.3845091969597,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,3,4988.6629095533135
gestantes < 18 años,6494.668686664981,2407.691196272486,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,6494.668686664981
gestantes 19 a 30 años,7086.223337970669,2605.3670818839387,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,7086.223337970669
gestantes 31 a 50 años,6760.176887268602,2605.367081883939,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,6760.176887268602
lactantes < 18 años,6703.204584210214,2447.355157065034,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,6703.204584210214
lactantes 19 a 30 años,7114.177789899475,2587.507348807653,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,7114.177789899475
lactantes 31 a 50 años,6790.716084778336,2587.5073488076537,1,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,6790.716084778336
> 70 años,5549.006177745917,2462.9449708644247,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,5549.006177745917
1 a 3 años,3096.5401426963545,2546.718871777825,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,3096.5401426963545
14 a 18 años,7709.6116527739805,2548.4259542055192,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,7709.6116527739805
19 a 30 años,8010.466622810151,2574.5630737020183,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,8010.466622810151
31 a 50 años,7588.177862227297,2574.5630737020183,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,1,7588.177862227297
4 a 8 años,3997.1959473478555,2530.1385218888963,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,3997.1959473478555
51 a 70 años,6168.406275227463,2574.5630737020188,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,6168.406275227463
9 a 13 años,5526.860100522792,2499.3845091969597,0,BOGOTA,2005-12-01,price_serving_from_precio_100g,NA,5526.860100522792
> 70 años,4428.191415060538,2446.1841664814037,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,4428.191415060538
1 a 3 años,3004.347762736368,2477.069347568512,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,3004.347762736368
14 a 18 años,5781.870518377873,2486.567669491273,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,5781.870518377873
19 a 30 años,5559.916065293916,2486.5676694912722,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,5559.916065293916
31 a 50 años,5244.291763149717,2486.5676694912727,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,2,5244.291763149717
4 a 8 años,3635.473727097864,2510.6236575125663,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,3635.473727097864
51 a 70 años,4764.5985281279045,2486.5676694912722,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,4764.5985281279045
9 a 13 años,4954.89220690008,2482.464951270015,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,3,4954.89220690008
gestantes < 18 años,6451.32159111938,2391.621643634118,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,6451.32159111938
gestantes 19 a 30 años,7039.744842725036,2588.2784952344596,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,7039.744842725036
gestantes 31 a 50 años,6715.836928685736,2588.27849523446,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,6715.836928685736
lactantes < 18 años,6659.764080515092,2431.494930898852,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,6659.764080515092
lactantes 19 a 30 años,7067.399860687777,2570.4936840986943,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,7067.399860687777
lactantes 31 a 50 años,6746.065016771363,2570.4936840986948,1,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,6746.065016771363
> 70 años,5511.244145639801,2446.184166481403,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,5511.244145639801
1 a 3 años,3071.7232845009034,2526.308491743302,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,3071.7232845009034
14 a 18 años,7660.8468244491,2532.306652773418,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,7660.8468244491
19 a 30 años,7959.908786376897,2558.313790745558,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,7959.908786376897
31 a 50 años,7540.285289515929,2558.3137907455584,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,1,7540.285289515929
4 a 8 años,3966.3657235781816,2510.623657512567,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,3966.3657235781816
51 a 70 años,6129.474551246644,2558.3137907455584,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,6129.474551246644
9 a 13 años,5489.446077477991,2482.4649512700153,0,BOGOTA,2006-01-01,price_serving_from_precio_100g,NA,5489.446077477991
> 70 años,4427.901948659101,2446.0242618924754,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,4427.901948659101
1 a 3 años,3004.216513243169,2476.9611330333905,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,3004.216513243169
14 a 18 años,5783.08477935755,2487.089878019602,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,5783.08477935755
19 a 30 años,5561.083713221505,2487.089878019601,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,5561.083713221505
31 a 50 años,5245.393126252504,2487.089878019601,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,2,5245.393126252504
4 a 8 años,3635.4625271549394,2510.6159229382633,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,3635.4625271549394
51 a 70 años,4765.599149995542,2487.0898780196017,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,4765.599149995542
9 a 13 años,4955.035826934401,2482.5369067609954,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,3,4955.035826934401
gestantes < 18 años,6451.591033164548,2391.721530675529,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,6451.591033164548
gestantes 19 a 30 años,7039.073234028285,2588.031567201435,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,7039.073234028285
gestantes 31 a 50 años,6715.196221587959,2588.031567201435,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,6715.196221587959
lactantes < 18 años,6659.2810142065055,2431.318562296839,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,6659.2810142065055
lactantes 19 a 30 años,7066.435434073828,2570.142911173885,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,7066.435434073828
lactantes 31 a 50 años,6745.14443992983,2570.1429111738853,1,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,6745.14443992983
> 70 años,5510.883881174978,2446.0242618924744,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,5510.883881174978
1 a 3 años,3071.61705443833,2526.2211238770255,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,3071.61705443833
14 a 18 años,7662.5423521788325,2532.8671125043534,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,7662.5423521788325
19 a 30 años,7960.717675837689,2558.5737677274897,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,7960.717675837689
31 a 50 años,7541.051536650883,2558.5737677274897,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,1,7541.051536650883
4 a 8 años,3966.3535042436306,2510.6159229382642,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,3966.3535042436306
51 a 70 años,6130.097431168733,2558.57376772749,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,6130.097431168733
9 a 13 años,5489.605191824201,2482.536906760995,0,BOGOTA,2006-02-01,price_serving_from_precio_100g,NA,5489.605191824201
> 70 años,4433.0825165323595,2448.8860675185474,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,4433.0825165323595
1 a 3 años,3009.8719281500025,2481.623993667321,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,3009.8719281500025
14 a 18 años,5790.704570875233,2490.366867218151,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,5790.704570875233
19 a 30 años,5568.410996172359,2490.3668672181507,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,5568.410996172359
31 a 50 años,5252.3044553398795,2490.3668672181507,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,2,5252.3044553398795
4 a 8 años,3641.457709047961,2514.7561386629764,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,3641.457709047961
51 a 70 años,4771.878302621737,2490.3668672181507,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,4771.878302621737
9 a 13 años,4960.997411203795,2485.523737429522,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,3,4960.997411203795
gestantes < 18 años,6463.34875009142,2396.0803290837093,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,6463.34875009142
gestantes 19 a 30 años,7050.321499843682,2592.1671779613557,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,7050.321499843682
gestantes 31 a 50 años,6725.926939907216,2592.167177961356,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,6725.926939907216
lactantes < 18 años,6670.479831554767,2435.4072758436187,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,6670.479831554767
lactantes 19 a 30 años,7077.616253579316,2574.209502351465,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,7077.616253579316
lactantes 31 a 50 años,6755.816898940444,2574.2095023514653,1,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,6755.816898940444
> 70 años,5517.331518977057,2448.886067518547,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,5517.331518977057
1 a 3 años,3077.178459564873,2530.795046621988,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,3077.178459564873
14 a 18 años,7671.083973056796,2535.690560599635,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,7671.083973056796
19 a 30 años,7969.056039407485,2561.2537168431586,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,7969.056039407485
31 a 50 años,7548.950325676149,2561.2537168431586,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,1,7548.950325676149
4 a 8 años,3972.89435304412,2514.7561386629773,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,3972.89435304412
51 a 70 años,6136.51833229609,2561.253716843159,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,6136.51833229609
9 a 13 años,5496.2099359874765,2485.5237374295216,0,BOGOTA,2006-03-01,price_serving_from_precio_100g,NA,5496.2099359874765
> 70 años,4405.990604624763,2433.9201819602413,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,4405.990604624763
1 a 3 años,2988.405878553894,2463.925345685412,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,2988.405878553894
14 a 18 años,5755.156580084113,2475.0789972571038,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,5755.156580084113
19 a 30 años,5534.227621698605,2475.0789972571033,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,5534.227621698605
31 a 50 años,5220.061596439834,2475.0789972571038,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,2,5220.061596439834
4 a 8 años,3617.5140410501203,2498.220868754426,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,3617.5140410501203
51 a 70 años,4742.584684913952,2475.0789972571033,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,4742.584684913952
9 a 13 años,4930.899437075313,2470.444263899474,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,3,4930.899437075313
gestantes < 18 años,6419.73161360193,2379.9106673813376,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,6419.73161360193
gestantes 19 a 30 años,7002.573108774212,2574.6116931322613,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,7002.573108774212
gestantes 31 a 50 años,6680.375515076661,2574.6116931322613,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,6680.375515076661
lactantes < 18 años,6625.866390186244,2419.1188074795673,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,6625.866390186244
lactantes 19 a 30 años,7029.559864857238,2556.7308473827793,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,7029.559864857238
lactantes 31 a 50 años,6709.94549939028,2556.73084738278,1,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,6709.94549939028
> 70 años,5483.61343253953,2433.9201819602404,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,5483.61343253953
1 a 3 años,3056.1253770614244,2513.4801467499196,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,3056.1253770614244
14 a 18 años,7624.67119245907,2520.348732760676,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,7624.67119245907
19 a 30 años,7920.720849134064,2545.7187921130617,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,7920.720849134064
31 a 50 años,7503.163227611862,2545.7187921130617,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,1,7503.163227611862
4 a 8 años,3946.771390488925,2498.220868754427,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,3946.771390488925
51 a 70 años,6099.2981421329,2545.718792113062,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,6099.2981421329
9 a 13 años,5462.864870318935,2470.444263899474,0,BOGOTA,2006-04-01,price_serving_from_precio_100g,NA,5462.864870318935
> 70 años,4402.173663907058,2431.8116597504077,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,4402.173663907058
1 a 3 años,2987.289599928576,2463.004979674387,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,2987.289599928576
14 a 18 años,5751.35163609316,2473.4426322292024,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,5751.35163609316
19 a 30 años,5530.568741902594,2473.442632229202,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,5530.568741902594
31 a 50 años,5216.6104232654125,2473.442632229202,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,2,5216.6104232654125
4 a 8 años,3613.7288209064873,2495.6068316426563,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,3613.7288209064873
51 a 70 años,4739.4491891464,2473.442632229202,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,4739.4491891464
9 a 13 años,4926.9005707514,2468.440780255551,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,3,4926.9005707514
gestantes < 18 años,6420.6286647166835,2380.2432204607626,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6420.6286647166835
gestantes 19 a 30 años,6999.916384205254,2573.6349044526687,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6999.916384205254
gestantes 31 a 50 años,6677.841029897416,2573.6349044526696,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6677.841029897416
lactantes < 18 años,6625.928431062779,2419.1414587439335,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6625.928431062779
lactantes 19 a 30 años,7026.71315199575,2555.6954655485642,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,7026.71315199575
lactantes 31 a 50 años,6707.228218576088,2555.6954655485647,1,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6707.228218576088
> 70 años,5478.862939570061,2431.8116597504077,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,5478.862939570061
1 a 3 años,3052.7074192130585,2510.6690810591017,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,3052.7074192130585
14 a 18 años,7620.320696064937,2518.9106683776927,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,7620.320696064937
19 a 30 años,7914.9635645151875,2543.86840148259,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,7914.9635645151875
31 a 50 años,7497.709450478941,2543.86840148259,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,1,7497.709450478941
4 a 8 años,3942.641648793366,2495.6068316426567,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,3942.641648793366
51 a 70 años,6094.864783597927,2543.868401482591,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,6094.864783597927
9 a 13 años,5458.434590074777,2468.440780255551,0,BOGOTA,2006-05-01,price_serving_from_precio_100g,NA,5458.434590074777
> 70 años,4405.232072388105,2433.501159977414,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,4405.232072388105
1 a 3 años,2992.6621707825097,2467.4346368349143,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,2992.6621707825097
14 a 18 años,5755.9316619432875,2475.412331164549,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,5755.9316619432875
19 a 30 años,5534.972949714347,2475.412331164548,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,5534.972949714347
31 a 50 años,5220.764613810581,2475.4123311645485,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,2,5220.764613810581
4 a 8 años,3616.1690357444218,2497.292020853588,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,3616.1690357444218
51 a 70 años,4743.2233975716745,2475.4123311645485,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,4743.2233975716745
9 a 13 años,4930.181140260504,2470.08438792379,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,3,4930.181140260504
gestantes < 18 años,6432.546661616013,2384.661437554829,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,6432.546661616013
gestantes 19 a 30 años,7011.184890641566,2577.7779570112652,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,7011.184890641566
gestantes 31 a 50 años,6688.591057540012,2577.7779570112652,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,6688.591057540012
lactantes < 18 años,6637.768075605706,2423.4641397491055,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,6637.768075605706
lactantes 19 a 30 años,7038.094655508945,2559.8350477814797,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,7038.094655508945
lactantes 31 a 50 años,6718.092237055602,2559.8350477814806,1,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,6718.092237055602
> 70 años,5482.669377516447,2433.5011599774134,0,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,5482.669377516447
1 a 3 años,3055.1327775342934,2512.6637930676256,0,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,3055.1327775342934
14 a 18 años,7627.6305759065,2521.3269622650328,0,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,7627.6305759065
19 a 30 años,7922.016802697427,2546.1353114429053,0,BOGOTA,2006-06-01,price_serving_from_precio_100g,NA,7922.016802697427
